Rank,Nickname,Points,Prize
1,Pirlohenry2025,52801.00,30.00
2,xSHOGUNx,42882.00,25.00
3,Olesya Psaunova,38990.00,21.00
4,brownside,37949.00,21.00
5,kislisin,36470.00,17.00
6,Xiaomia3hp,36048.00,17.00
7,F3nikS,34287.00,13.00
8,GGPeru,33226.00,13.00
9,Rake4high,32452.00,10.00
10,Konetblizok,31406.00,10.00
11,Imbero,29470.00,7.00
12,allin_brother,27240.00,5.00
13,BJAce,25164.00,5.00
14,AAASE23,24589.00,5.00
15,Radu Tiroi,23352.00,5.00
16,onghoangallin,22678.00,4.50
17,ARCHI52,22651.00,4.50
18,2soso,22539.00,4.00
19,Talupoeg,22111.00,4.00
20,SixthSpeed,21210.00,4.00
21,Philll_Ivey,21017.00,3.50
22,Ted S,20825.00,3.50
23,RametMeow,20292.00,3.50
24,Che crazy,19111.00,3.50
25,DONGSHANZAIQ,18520.00,3.00
26,Thorny,18450.00,3.00
27,moroz056,18131.00,3.00
28,Bra2,17175.00,3.00
29,CHNMonster,16818.00,3.00
30,Fedor_Gar,16550.00,2.50
31,romanioli,16539.00,2.50
32,Storming09,16245.00,2.50
33,ag3nt911,16236.00,2.50
34,HZQ88,15322.00,2.50
35,orange999,14990.00,2.50
36,untilted,14870.00,2.00
37,RoughRafff,14793.00,2.00
38,never lose hope,14769.00,2.00
39,bambinosaur,14301.00,2.00
40,Rocio Palermo,14141.00,2.00
41,HazyVoid,14069.00,2.00
42,ChillikAut,14045.00,2.00
43,v_chenyipin2024,14032.00,2.00
44,SaintValentine,13859.00,2.00
45,amitabha888,13620.00,2.00
46,Hungry Beatle,13600.00,2.00
47,FART_em,13561.00,2.00
48,LuzbelitoRey,13534.00,2.00
49,YellowChris,13461.00,2.00
50,my15,13289.00,2.00
51,Gittan,13284.00,2.00
52,kruuuun,13211.00,2.00
53,luckymonkey23,13032.00,2.00
54,makaronii,12938.00,2.00
55,BoBo_13,12707.00,2.00
56,D0n3,12704.00,2.00
57,A Rentgen,12429.00,2.00
58,Par1sH1lton,12069.00,2.00
59,Incognito!,12051.00,2.00
60,berych,11833.00,2.00
61,sh1rsh,11771.00,1.80
62,NeymarJSkill,11765.00,1.80
63,Mac_Wade,11609.00,1.80
64,curly_man,11570.00,1.80
65,SLd50,11402.00,1.80
66,Coffee322,11332.00,1.80
67,RangerAsher,11310.00,1.80
68,Respekt2020,11239.00,1.80
69,GoodHash71,11132.00,1.80
70,Gamech1psman,10829.00,1.80
