Rank,Nickname,Points,Prize
1,Zeljko Tokic,1167.50,1400.00
2,Gergo Zsiros,951.50,800.00
3,RiverRunAA,700.00,500.00
4,KopjeKoffie,659.00,380.00
5,Matjaz Vogrinec,652.00,320.00
6,Angelo Krom,577.50,300.00
7,Evgeny Nazarev,534.50,280.00
8,Scott Corbett,450.50,280.00
9,blzbu,449.00,260.00
10,Boris Premovic,449.00,240.00
11,SIR NAPKINS,438.00,220.00
12,Paul Gregg,375.00,220.00
13,PiscoSour,348.00,200.00
14,Rodrigo Motoki,346.00,200.00
15,J Schusteritsch,330.00,180.00
16,Robbert Stevens,305.00,180.00
17,DougPolkTwin,289.50,180.00
18,BTC2030,260.50,160.00
19,Nyuli Tibor,256.00,160.00
20,H Rodriguez,255.00,160.00
21,akai975,242.00,160.00
22,R Gabdullin,238.00,140.00
23,Goran Mandic,235.00,140.00
24,Matthias Ehlers,225.50,140.00
25,Hugh_Hustler,219.50,140.00
26,SprasesAces,215.00,140.00
27,Fission888,197.00,140.00
28,Peter_,197.00,120.00
29,Misha Inner,195.00,120.00
30,E Monari,192.00,120.00
31,Manuel Saavedra,191.50,120.00
32,oneeyed0,190.00,100.00
33,LaabD,187.00,100.00
34,Vlad Archybasov,185.00,100.00
35,Jo Hiratsuka,171.00,100.00
36,OpenPalm,167.00,100.00
37,Sindre Hansen,151.00,100.00
38,UltraIns,150.00,100.00
39,MangoKido777,145.50,100.00
40,Pintoto,142.00,100.00
41,mokk1e,141.00,
42,Mikel Roman,120.00,
43,Checazzofai,117.00,
44,Levente Szabo,108.00,
45,Matheus Souza,106.00,
46,A Zgirouski,95.00,
47,Gabor Burgony,94.00,
48,HarvestTime,93.00,
49,SatanTang0,90.00,
50,AngelORDemon,89.00,
