Rank,Nickname,Points,Prize
1,ocswuvxdn,27392.00,600.00
2,Genzhuzhan2026,21945.00,500.00
3,phillips9999,42391.00,450.00
4,xioamoaxiong,21608.00,400.00
5,Robin Lecomte,21345.00,350.00
6,aQp-thevagos,20474.00,350.00
7,idiot master,19327.00,300.00
8,KATSP45,37331.00,300.00
9,Buchicanga,18936.00,250.00
10,BIGKZZZZ,15610.00,250.00
11,Say you love me,15352.00,210.00
12,bnnoo,15098.00,170.00
13,YTDHE,14906.00,130.00
14,Nikolo_Budkin,14827.00,110.00
15,Dilemmaa,14318.00,90.00
16,ShadowBluffer,12382.00,90.00
17,SHUTUPMONEY,11677.00,90.00
18,Ivan lysyakov,11597.00,90.00
19,KrumRygg,11214.00,90.00
20,Xinchan66,11040.00,80.00
21,LonelyBrainCell,10381.00,80.00
22,Kalthorr,10132.00,80.00
23,Trato!,10035.00,80.00
24,Tinpooooo,9930.00,80.00
25,HumanityExp!871,9635.00,80.00
26,Thesis,9400.00,80.00
27,Vachik Sargsyan,9293.00,80.00
28,Supppppppp,9006.00,80.00
29,LX_B20,8536.00,80.00
30,Cyph3rr,8324.00,80.00
31,wakefulcheong,15664.00,70.00
32,Ryan Gibson,8224.00,70.00
33,Igor Stevanovic,7940.00,70.00
34,BlackMoutain,13972.00,70.00
35,NOANOAPP,7783.00,70.00
36,SniperMV,7423.00,70.00
37,Naive Boy,7059.00,70.00
38,CrazyWIN,7036.00,70.00
39,karickll,6973.00,70.00
40,Pud Wud,6936.00,70.00
41,OneMoreEspresso,6784.00,60.00
42,Guadiaohuzimao,6757.00,60.00
43,FrostWyrms,6754.00,60.00
44,xiayi337,6559.00,60.00
45,Bundeslaender,6551.00,60.00
46,nattereri Kner,6455.00,60.00
47,buhuibeibb,6449.00,60.00
48,o0oo,6439.00,60.00
49,emotionless15,6411.00,60.00
50,NoArmor_,6394.00,60.00
51,trollbag,6221.00,60.00
52,GCZ138,6188.00,60.00
53,TheSoul111,6119.00,60.00
54,MIK301,6027.00,60.00
55,come_down_,5960.00,60.00
56,bbb135di,5849.00,60.00
57,belikesmart,5744.00,60.00
58,TROTAMUNDOS14,5715.00,60.00
59,Stuntkabouter,5711.00,60.00
60,Dran1337,5573.00,60.00
61,JustaChad,5538.00,60.00
62,Stur Ungar,9798.00,60.00
63,Professor413,5519.00,60.00
64,CocaCola_jmt,5512.00,60.00
65,I Run It Once,5504.00,60.00
66,daria130399,5487.00,60.00
67,Sparkels,5459.00,60.00
68,ruguowo,5424.00,60.00
69,GGEZGG,5410.00,60.00
70,afjirsJfa,5326.00,60.00
71,malamanera23,5319.00,60.00
72,Jian AA,5305.00,60.00
73,HikkaMikka,5267.00,60.00
74,Arhat666,5257.00,60.00
75,xxxyyyx,5229.00,60.00
76,HHSRttt,5196.00,60.00
77,Runfazhou-,5195.00,60.00
78,brother E,5166.00,60.00
79,GoRuNNeR,5134.00,60.00
80,Gilbertjj,10260.00,60.00
81,IWILLKOYOU,5091.00,60.00
82,ririwei,5066.00,60.00
83,tilt_instinct,5057.00,60.00
84,makabakaabc,5054.00,60.00
85,Pao Chi Lam,5043.00,60.00
86,BaliParadise,5035.00,60.00
87,MANNERCG,5034.00,60.00
88,Brelan Cohen,4980.00,60.00
89,RavenZz_,4900.00,60.00
90,q781577539,4884.00,60.00
91,IM foco maoye,4872.00,60.00
92,DarknesS[nside],4868.00,60.00
93,CameronX,4864.00,60.00
94,Pobedite1,4833.00,60.00
95,H Pesonen,4827.00,60.00
96,Nabu Na_id,4780.00,60.00
97,SvenCalls,4777.00,60.00
98,JPcsc,4758.00,60.00
99,Franz Jaeger,4670.00,60.00
100,DOMINATE__,8108.00,60.00
101,Purechaox,8802.00,
102,guy123456,4458.00,
103,Kr_Kid,4397.00,
104,shawnpu,7176.00,
105,Nobrain Nopain,7679.00,
106,shmekel,4165.00,
107,pispispis,7086.00,
108,Dystopia7,4151.00,
109,2Panda3,3985.00,
110,Asshole997,3873.00,
111,girafganger7,3826.00,
112,Ace02,3730.00,
113,xiaomuma,3716.00,
114,Viktor_SO,3691.00,
115,wangchaoai,3680.00,
116,zhangyu1992,3538.00,
117,BaoooooWin,3517.00,
118,Specter0007,3482.00,
119,Pascal Hartmann,3459.00,
120,wei2huge,3453.00,
