Rank,Nickname,Points,Prize
1,EdwarD TeacH-,47056.00,30.00
2,D0n3,43764.00,25.00
3,NL2-PRO,39018.00,21.00
4,Sergey Malyshev,35116.00,21.00
5,onghoangallin,33039.00,17.00
6,lIlIIlIIIlllIlI,32588.00,17.00
7,peinaya,31153.00,13.00
8,Jeazzeman,29515.00,13.00
9,BluffCa7cher,27127.00,10.00
10,Chicken0510,26645.00,10.00
11,nickwww,25987.00,7.00
12,Fedor_Gar,25861.00,5.00
13,GODHAND!,25214.00,5.00
14,Kinangcao,23407.00,5.00
15,CN NO1,21460.00,5.00
16,actionhan,21164.00,4.50
17,SixthSpeed,20051.00,4.50
18,Beleuta Alin,20033.00,4.00
19,Asthma88,19502.00,4.00
20,72oBestHand,19388.00,4.00
21,HowardLovecraft,18421.00,3.50
22,Rokanive,18249.00,3.50
23,Romisrus,17987.00,3.50
24,Push72s,17650.00,3.50
25,never lose hope,17601.00,3.00
26,nikkkto,17302.00,3.00
27,my15,17095.00,3.00
28,2soso,17091.00,3.00
29,Macrennery,16074.00,3.00
30,al210584,16040.00,2.50
31,dgggf,15977.00,2.50
32,RandomSho,15757.00,2.50
33,GOR371,15710.00,2.50
34,CHNMonster,15681.00,2.50
35,In Y Face,15109.00,2.50
36,YihangBailu,14888.00,2.00
37,Che crazy,14863.00,2.00
38,Suit Only,14493.00,2.00
39,orobico,14268.00,2.00
40,P7099-4508,14214.00,2.00
41,CanoFisher,14192.00,2.00
42,rake_mach!ne,14162.00,2.00
43,guoqishijian,13992.00,2.00
44,Klinovich,13898.00,2.00
45,Bra2,13299.00,2.00
46,kenny19901006,13026.00,2.00
47,Nathawer,12999.00,2.00
48,EvgeniyBalandin,12922.00,2.00
49,JazzyClubs,12566.00,2.00
50,Respekt2020,12525.00,2.00
51,11ZAK11,12398.00,2.00
52,Severen,12127.00,2.00
53,makaronii,12105.00,2.00
54,Ogiso_Setsuna,12043.00,2.00
55,QZ25,11950.00,2.00
56,Pirlohenry2025,11915.00,2.00
57,The Big Brain,11746.00,2.00
58,Kasparov10,11578.00,2.00
59,True Liberty,11523.00,2.00
60,LeonOrastone,11471.00,2.00
61,LikeaFish11,11440.00,1.80
62,amitabha888,11386.00,1.80
63,Ilyas K,11381.00,1.80
64,Tapioca pudding,11352.00,1.80
65,matilda4i4a,11179.00,1.80
66,moroz056,11127.00,1.80
67,v_chenyipin2024,11056.00,1.80
68,Silent_Stack,11027.00,1.80
69,Storming09,10802.00,1.80
70,F3nikS,10736.00,1.80
71,HunRaptor22,10611.00,1.50
72,Pink Spade,10546.00,1.50
73,ChillikAut,10494.00,1.50
74,ARCHI52,10202.00,1.50
75,VOVKSTS,10062.00,1.50
76,Getoffmytable!,10044.00,1.50
77,nimitawa,9961.00,1.50
78,MikasaShyShyShy,9940.00,1.50
79,Manfius,9911.00,1.50
80,PAPAPOR,9899.00,1.50
81,MaksikBaksik,9858.00,1.40
82,Protein_,9821.00,1.40
83,feilong6374,9766.00,1.40
84,wendunreng,9702.00,1.40
85,Near138,9673.00,1.40
86,Baltusha9,9672.00,1.40
87,MoneyformeBr,9595.00,1.40
88,tonylor 9177,9593.00,1.40
89,corgiderp,9580.00,1.40
90,Vsem Privet,9578.00,1.40
91,whatdoesfoxsay,9566.00,1.40
92,DancerRzn,9566.00,1.40
93,MicroStake,9509.00,1.40
94,Par1sH1lton,9499.00,1.40
95,JesusIsTheKing,9443.00,1.40
96,PLmoon,9267.00,1.40
97,AKagi9,9205.00,1.40
98,Hannnnnnnnn,9204.00,1.40
99,BBeignette,9180.00,1.40
100,AnimaI,9133.00,1.40
101,lay222_,9123.00,1.20
102,sadyh,9088.00,1.20
103,KuHnNg,8979.00,1.20
104,2minutos,8943.00,1.20
105,Jojochiu,8858.00,1.20
106,Craigyb22,8783.00,1.20
107,Gusthani,8734.00,1.20
108,Andron1974,8612.00,1.20
109,jimmy1012,8570.00,1.20
110,Goedemorgen,8561.00,1.20
111,Fake Fish,8545.00,1.20
112,PHASHA,8490.00,1.20
113,Yesmyself,8360.00,1.20
114,castrolllll,8339.00,1.20
115,Pixel01,8295.00,1.20
116,mmdes,8259.00,1.20
117,Elpacu,8258.00,1.20
118,Dimaz,8195.00,1.20
119,Sheci,8166.00,1.20
120,obs13651,8154.00,1.20
121,BillyKimber,8091.00,1.10
122,Selina3108,8083.00,1.10
123,GreatCorn,8078.00,1.10
124,BnalpoN,8062.00,1.10
125,BJZPone,7973.00,1.10
126,gram52,7957.00,1.10
127,I3aby,7913.00,1.10
128,HoanAquarius,7873.00,1.10
129,zsrasw,7848.00,1.10
130,RaffaNuts,7832.00,1.10
131,Aliaksandr C,7761.00,1.10
132,RedDragonKK,7692.00,1.10
133,Fulg,7685.00,1.10
134,crapupdown,7682.00,1.10
135,pitbull725,7654.00,1.10
136,mongol8,7590.00,1.10
137,Akos1313,7589.00,1.10
138,aurora_,7578.00,1.10
139,EH_01,7550.00,1.10
140,cascala75,7514.00,1.10
141,ZhangxiaoH,7402.00,1.00
142,Lomocat,7398.00,1.00
143,Rez9I,7281.00,1.00
144,marchtun,7213.00,1.00
145,Ietmelove,7099.00,1.00
146,leonpp33,7076.00,1.00
147,MLSRIP,7063.00,1.00
148,MoJIoT,7046.00,1.00
149,w!zard,7042.00,1.00
150,dasancu,7040.00,1.00
151,Flower !,7020.00,0.90
152,SaintValentine,7006.00,0.90
153,Dilettante_,6978.00,0.90
154,ChobitsOuO,6967.00,0.90
155,L11111K,6965.00,0.90
156,haiying,6911.00,0.90
157,Allinclus1ve,6874.00,0.90
158,Trutenyi,6851.00,0.90
159,igooorc123,6816.00,0.90
160,TikanN,6809.00,0.90
161,Marco Po1o,6807.00,0.90
162,E2GG,6767.00,0.90
163,btblktr,6744.00,0.90
164,P6616-5203,6735.00,0.90
165,BEPATIENT,6733.00,0.90
166,igoreshcka,6725.00,0.90
167,dno0,6687.00,0.90
168,LittleLuckPlz,6657.00,0.90
169,fananzer,6656.00,0.90
170,poker_m5,6632.00,0.90
171,BGKraig08,6632.00,0.80
172,yonkpoker,6616.00,0.80
173,C4psl0ck tr0j4n,6608.00,0.80
174,LavrikSanta,6583.00,0.80
175,MyBigDreams,6569.00,0.80
176,OnlyLuckyWinner,6566.00,0.80
177,MATRIXED,6560.00,0.80
178,Vladimor,6556.00,0.80
179,k889ks,6544.00,0.80
180,emilem87,6512.00,0.80
181,guratp,6504.00,0.80
182,emiys,6478.00,0.80
183,Vavan_NL,6442.00,0.80
184,Strobobo,6403.00,0.80
185,NEMOSTATION,6385.00,0.80
186,sanchoIVok,6358.00,0.80
187,Artem Tishkovec,6320.00,0.80
188,vitoroli2,6317.00,0.80
189,wQQt,6296.00,0.80
190,fuuko,6205.00,0.80
191,POPPOPOPO,6201.00,0.70
192,qianzezea,6172.00,0.70
193,kkbl,6143.00,0.70
194,kratos13,6126.00,0.70
195,AT 0101,6121.00,0.70
196,AzovTorin,6112.00,0.70
197,BigDen1991,6091.00,0.70
198,gogo71,6074.00,0.70
199,loverlyyybear,6063.00,0.70
200,P6408-2902,6023.00,0.70
201,Irascibil,6009.00,0.70
202,Realiste,6003.00,0.70
203,Colombo63,5989.00,0.70
204,yanyanz,5981.00,0.70
205,Loki53,5962.00,0.70
206,shuosss777sss,5960.00,0.70
207,jallakhanAA,5949.00,0.70
208,nop9Igok_gpyrou,5935.00,0.70
209,Guanxing Zhuge,5926.00,0.70
210,Silverok13,5891.00,0.70
211,borrrr,5868.00,0.70
212,Unluckyhero,5862.00,0.70
213,lil dizzy,5847.00,0.70
214,Silverhand-,5821.00,0.70
215,Eugene Shishkin,5770.00,0.70
216,w136614,5750.00,0.70
217,Hide,5746.00,0.70
218,Mach Roe,5733.00,0.70
219,ValeriiDamir,5645.00,0.70
220,JuChill,5589.00,0.70
221,Neal Wang,5581.00,0.70
222,oveja blanca,5507.00,0.70
223,wakakaEC,5481.00,0.70
224,Villageboy,5471.00,0.70
225,FART_em,5460.00,0.70
226,edenyu123,5459.00,0.70
227,Boneyyyy,5449.00,0.70
228,dhuCJ,5422.00,0.70
229,GGkozik,5396.00,0.70
230,legko66,5372.00,0.70
231,Johnyspb1,5368.00,0.60
232,Winnie-the-Pooh,5333.00,0.60
233,ei_wis,5326.00,0.60
234,Scrudj1906,5308.00,0.60
235,svistunok,5300.00,0.60
236,Viktor1917,5297.00,0.60
237,D1GG,5296.00,0.60
238,KLVEN,5291.00,0.60
239,WinterOMG,5283.00,0.60
240,Pipadios,5267.00,0.60
