Rank,Nickname,Points,Prize
1,SystemShock,4338.50,50.00
2,OH EM GEEE!,3090.00,44.00
3,kalbe,2721.50,38.00
4,boom to boom,2701.50,32.00
5,BeerendBotje,2604.00,28.00
6,luckicat,2447.50,24.00
7,SP222,2369.00,20.00
8,Fish2086,2130.00,17.00
9,SweetEmotions,1821.50,15.00
10,Cvrchak,1711.50,13.00
11,Lightofhope1,1600.00,11.00
12,Waitcoffee,1459.00,10.00
13,D Ushakov,1340.50,9.00
14,Hellblade-,1333.00,8.00
15,Naitaiz,1323.00,7.00
16,11MAWER11,1256.50,7.00
17,slapzzz,1255.00,6.00
18,ohhhi,1202.00,6.00
19,moctopus,1165.50,5.00
20,DAY-DAY UP,1151.00,5.00
21,xiaobao_123,1118.00,4.00
22,Monte Kristof,1103.00,4.00
23,Internetive,1086.50,4.00
24,Flush696,1061.00,4.00
25,Kiedis,1053.00,4.00
26,mhdta,1036.50,4.00
27,AA!KK,982.00,4.00
28,RangeBreaker,960.00,3.00
29,Diamondhands1,956.00,3.00
30,Z_E_B997,953.00,3.00
31,Sadhgurus,943.00,3.00
32,Never Lie,935.00,2.50
33,Dlv-vitp,924.00,2.50
34,wqq2024,899.00,2.50
35,PolloLoco06,889.00,2.50
36,Ansonluo85,887.50,2.50
37,dajjj8,876.50,2.50
38,lovexiaoqian-,855.50,2.50
39,Lion419,846.00,2.50
40,besodepez,813.00,2.00
41,Antirius,811.00,2.00
42,Kapttmakris,789.00,2.00
43,GGkidoslavandos,789.00,2.00
44,NiceTryKid,788.50,2.00
45,Tsukanov V,786.50,2.00
46,Miley100,776.00,2.00
47,QueEsLaVida,775.00,2.00
48,QualityStuFF777,747.50,2.00
49,xsblla,742.00,2.00
50,DAXIGUAAA,732.50,2.00
51,tesgPL,729.50,1.60
52,020-x-020_,726.00,1.60
53,Se7en1127,722.00,1.60
54,N1ghtm3re,711.00,1.60
55,nigelnifter,711.00,1.60
56,Lurenwang,699.00,1.60
57,JohnBruno,695.00,1.60
58,ShadowDealler91,689.00,1.60
59,Danansti,685.00,1.60
60,fivepb2026,684.50,1.60
61,Nztpokerman,677.50,1.20
62,DayDayUPhhh,671.00,1.20
63,Jinwandalaosu,646.00,1.20
64,AndrzejBomba,643.00,1.20
65,Krafit74,639.00,1.20
66,spiwsy,631.00,1.20
67,MuichiroT,628.00,1.20
68,Gt4Gt4,623.00,1.20
69,Glockster,594.00,1.20
70,e_v_i_v_a_n,588.00,1.20
71,SousaLeandro,581.00,1.00
72,Jooooosef,578.00,1.00
73,huangzhihuah,574.00,1.00
74,Moon Soon,572.00,1.00
75,DhazE94,566.00,1.00
76,Tarantul61,556.00,1.00
77,Neoscry,555.00,1.00
78,Murzilk@,551.00,1.00
79,YULIAPRO,550.00,1.00
80,3solo3wow3,546.00,1.00
81,JOK2025,544.00,1.00
82,Robbi66,540.00,1.00
83,0707070707,536.00,1.00
84,Shani_8572,535.00,1.00
85,KuberaGold!,534.50,1.00
86,valyont09,524.50,1.00
87,XY-chen,520.00,1.00
88,Arcka,519.00,1.00
89,maogang,519.00,1.00
90,Hellontoast,509.00,1.00
91,madarra,508.00,0.50
92,Shooter08,499.00,0.50
93,xkl7777,497.00,0.50
94,Wrongtimes_,487.00,0.50
95,canchita,481.00,0.50
96,RoOimKangaRoO,476.00,0.50
97,71Maxxx71,475.00,0.50
98,Your Daddy,469.00,0.50
99,yu meng,467.50,0.50
100,alluz,467.00,0.50
101,Mushin no Shin,467.00,0.50
102,Alexza,467.00,0.50
103,Aquilahart,465.00,0.50
104,Rubick--,464.00,0.50
105,BigEv_,458.50,0.50
106,FishWantToCall,458.00,0.50
107,fengge1018,458.00,0.50
108,Tequilajazzz,458.00,0.50
109,Krakenius,457.00,0.50
110,Real Caleta,445.50,0.50
111,AAron AArlson,444.50,0.50
112,Luaro33,444.00,0.50
113,DarrenJ,444.00,0.50
114,MENHOMORALES,437.00,0.50
115,Anaconda75,427.00,0.50
116,UP4ndDown,426.50,0.50
117,ddlong1,417.00,0.50
118,RiverHuntMe,415.00,0.50
119,wuhanjiaolong,414.50,0.50
120,SergEkb96,414.00,0.50
