Rank,Nickname,Points,Prize
1,Liam Brooker,634.00,1200.00
2,Hengsheng Lin,572.50,800.00
3,Jean Lhuillier,545.00,550.00
4,Intelligent17,505.00,430.00
5,Mister_MJ,399.00,390.00
6,Nelson Alves,390.00,350.00
7,Siebe Hartog,355.00,320.00
8,ZaDoteR,332.00,290.00
9,2pigs1pot,294.00,260.00
10,A Cvetkovic,268.00,240.00
11,Robin Schmitt,257.00,220.00
12,Lavoisier,245.00,200.00
13,P Sekinger,234.00,180.00
14,AleksandrPetrov,233.00,170.00
15,Evgeny Nazarev,225.00,160.00
16,Street punter,222.00,160.00
17,George Pittam,212.00,150.00
18,Melker Almleaf,211.00,140.00
19,hhydyq-123,204.50,130.00
20,Pagenotfound4o4,204.00,120.00
21,FunAmsterdam,194.00,120.00
22,CiuciMima,182.00,110.00
23,Roman Duong,178.00,110.00
24,Angelo Krom,174.50,100.00
25,Levente Szabo,172.00,100.00
