Rank,Nickname,Points,Prize
1,Grizs,1500.00,25.00
2,Ullaulle,1421.00,20.00
3,chikipoker,1242.00,17.00
4,Warlocksword,1131.50,14.00
5,Scuffed,1046.00,11.00
6,Save Me River,945.00,9.00
7,AberaKadaberA,825.00,8.00
8,Merowian,751.00,7.00
9,Tokyo-Joe,750.00,6.00
10,Move On Up,694.00,5.00
11,FLOORCA,693.00,4.00
12,Apica,657.00,3.50
13,NetDepositor,647.50,3.50
14,Pain and Panic,582.00,3.00
15,billy loomis,569.00,2.50
16,Quattroruote,548.00,2.50
17,Poooer,546.50,2.50
18,SVSFK,545.50,2.50
19,PROFETA,544.50,2.00
20,freestyle123,535.00,2.00
21,E2GG,517.00,2.00
22,Jeff Beson,513.50,2.00
23,CCCCCCCC520,503.00,1.80
24,MaggieQueen,500.50,1.80
25,Marshmallow54,487.50,1.80
26,Hardy Nit,476.00,1.60
27,Cuihuali,473.50,1.60
28,kuzario 1,465.00,1.60
29,BagadtDagoly,444.00,1.60
30,F_L_H_S-YZ,443.00,1.40
31,Ride Or Die,439.50,1.40
32,skoopp1,435.00,1.40
33,CRMAllan,420.50,1.40
34,Best-,418.00,1.20
35,AveFenix-11,417.00,1.20
36,sl@rk,416.50,1.20
37,David Waa,413.50,1.00
38,myluna6996,409.00,1.00
39,Shabardin_88,401.50,1.00
40,A1batross,398.00,1.00
41,yaguarete79,397.00,0.80
42,ducky77,386.50,0.80
43,AAbeatKK,383.50,0.80
44,hwlm,382.00,0.80
45,ApeiStacks,381.00,0.80
46,alibaba_ma,377.50,0.80
47,ssggor,377.00,0.80
48,rakemashina,373.50,0.80
49,yanyun1,371.00,0.80
50,zhangmei520,368.50,0.80
51,BlueDream96,363.50,0.80
52,Jager Meister,363.00,0.80
53,Y Doronin,361.50,0.80
54,Lilyzoo,360.00,0.80
55,Crazy51Cat,359.00,0.80
56,SHI-HOU,356.00,0.80
57,alex_yang22,348.00,0.80
58,1101yu,345.00,0.80
59,Lazarte-,342.00,0.80
60,GGr@y,342.00,0.80
61,LeonBIG,340.00,0.60
62,CatchAFishSandB,338.50,0.60
63,pixiemagic,338.00,0.60
64,strelok74vip,336.00,0.60
65,JUEGAJR17,328.00,0.60
66,apple_tree,326.00,0.60
67,eden1st,324.00,0.60
68,barbaneraZSU,323.00,0.60
69,zmiotewas,320.50,0.60
70,blbss,319.00,0.60
71,AleksRistic,318.00,0.60
72,ArnoldFuzzer,316.00,0.60
73,ALLEGRO888,311.00,0.60
74,kingjackMF,311.00,0.60
75,EmptyheadPL,311.00,0.60
76,sunrisegg,310.00,0.60
77,Joy Envoy,309.00,0.60
78,Yura66,307.00,0.60
79,LucasG06,304.00,0.60
80,Yuretski,303.00,0.60
81,signig,299.00,0.40
82,Two7OfCards,299.00,0.40
83,gram52,298.00,0.40
84,Zhlrsn,298.00,0.40
85,DarlinGru,296.50,0.40
86,MeJo[KPoNe],294.00,0.40
87,Ihor Bondarenko,291.00,0.40
88,77734,291.00,0.40
89,baabaa32,289.00,0.40
90,Theosisza,286.00,0.40
91,AllinMank0 dayo,285.50,0.40
92,BigFly@,285.00,0.40
93,Gabriale17,284.00,0.40
94,thonilopez,284.00,0.40
95,B1MM3R,282.00,0.40
96,diogenes_te,281.00,0.40
97,Admiral_Goodok,278.00,0.40
98,beer_Pivko,276.50,0.40
99,ethbull,276.00,0.40
100,han_rastaban,275.50,0.40
101,Vitaliee,274.00,0.40
102,cubacka,269.00,0.40
103,dowageris,268.00,0.40
104,pale2211,268.00,0.40
105,unicogrande,268.00,0.40
106,pohdima,264.50,0.40
107,octan101,260.50,0.40
108,Meow!!!,260.00,0.40
109,Bezbazarov,260.00,0.40
110,SorteEterna,259.00,0.40
111,Fair_Player,258.00,0.30
112,just_Arcel,256.00,0.30
113,Eduard3812,255.50,0.30
114,DDWXWYX,254.50,0.30
115,NL2026Profit,254.50,0.30
116,alex4a,252.00,0.30
117,melenos,251.00,0.30
118,LittleLuckPlz,248.50,0.30
119,Kot_jungley,246.00,0.30
120,ZacJumpOne,245.00,0.30
121,BBis,243.50,0.30
122,keluspionu,243.00,0.30
123,JDQI,242.50,0.30
124,Tiger99AA,242.00,0.30
125,phoen1x13,240.00,0.30
126,YITJAPENS,238.00,0.30
127,misterpower,237.00,0.30
128,Geosh7,237.00,0.30
129,keksikat,237.00,0.30
130,Loubron23,236.00,0.30
131,manha11an,234.00,0.30
132,flitspaal,233.50,0.30
133,El_Pianista,233.00,0.30
134,Master2055,233.00,0.30
135,nazariy37,232.00,0.30
