Rank,Nickname,Points,Prize
1,Rake2High,25349.00,600.00
2,BabyRR,22382.00,500.00
3,Nelfi,21693.00,450.00
4,Brickt63,20928.00,400.00
5,Stable Genius,19673.00,350.00
6,Player__456,19582.00,350.00
7,Nightwish !,19012.00,300.00
8,Vesper_31,18732.00,300.00
9,meast,18186.00,250.00
10,HikkaMikka,17947.00,250.00
11,calvin_poker,17476.00,210.00
12,RLYIQWLK,17116.00,170.00
13,dianfengjimo,15070.00,130.00
14,F!ddlesticks,14821.00,110.00
15,R9ckroll,13078.00,90.00
16,pokermonies,11762.00,90.00
17,melonli2025,11597.00,90.00
18,slabii,11466.00,90.00
19,La Pinta,10749.00,90.00
20,IMALLINBABY,10129.00,80.00
21,RavenZz_,9843.00,80.00
22,Zqxc 120120,9562.00,80.00
23,wintsai,9401.00,80.00
24,Fernando1326,9149.00,80.00
25,trollbag,9048.00,80.00
26,ailisiAlice,8716.00,80.00
27,yujiangjunchong,8380.00,80.00
28,Pud Wud,8211.00,80.00
29,Tinpooooo,8170.00,80.00
30,KotnascherEugen,7996.00,80.00
31,AutopilotGod,7937.00,70.00
32,Gary Chappell,7920.00,70.00
33,Mishandled,7871.00,70.00
34,sweetyx,7844.00,70.00
35,fsxd,7775.00,70.00
36,NoArmor_,7756.00,70.00
37,huangjiadayi,7704.00,70.00
38,danielkyosev,7336.00,70.00
39,Rain Main,7306.00,70.00
40,Rafal Maluchnik,7266.00,70.00
41,nicetime,7204.00,60.00
42,I Run It Once,6832.00,60.00
43,5mindump,6829.00,60.00
44,Rui Ferreira,6737.00,60.00
45,SHAOLINBLUFF,6702.00,60.00
46,Photosynthes,6493.00,60.00
47,Bressanone,6308.00,60.00
48,xigua333,6295.00,60.00
49,infostm,6271.00,60.00
50,SuperNanonova,6262.00,60.00
51,DDooDDoo,6083.00,60.00
52,Muerte_,5936.00,60.00
53,StringerB,5875.00,60.00
54,jugggg,5863.00,60.00
55,DENKI-D,5851.00,60.00
56,ELENA1305,5830.00,60.00
57,Paul Castellano,5723.00,60.00
58,Juggler7,5721.00,60.00
59,Leon Wang,5619.00,60.00
60,ZitaHT,5552.00,60.00
61,Bighorse,5548.00,60.00
62,Clairv0yant,5534.00,60.00
63,Pr3tty_FishQ,5491.00,60.00
64,CyberTony,5462.00,60.00
65,Muhahaa,5455.00,60.00
66,Coin1107,5432.00,60.00
68,panglou,5333.00,60.00
69,betbetBUBBLES,5319.00,60.00
70,TAILZ,5309.00,60.00
71,WhakaTaka,5217.00,60.00
72,B3ttingB1G,5196.00,60.00
73,MrYb0t,5154.00,60.00
74,Kartenklatscher,5141.00,60.00
75,TheDukeOfFrnli,5060.00,60.00
76,MichaBlocks,5042.00,60.00
77,IWILLKOYOU,5007.00,60.00
78,Misiorian,4976.00,60.00
79,Shiny__Flakes,4969.00,60.00
80,kejisimida,4964.00,60.00
81,DhandoInvestor,4881.00,60.00
82,JacksonDDD,4864.00,60.00
83,No me 1mporta,4748.00,60.00
84,YixShiro,4710.00,60.00
85,mazuboy,4689.00,60.00
86,zxloba,4646.00,60.00
87,nishiwodege,4595.00,60.00
88,Misha Inner,4579.00,60.00
89,king of cats,4571.00,60.00
90,Tran3009,4549.00,60.00
91,ECKABATOP,4492.00,60.00
92,Alienn,4411.00,60.00
93,ll_Kiwicito_ll,4378.00,60.00
94,TTNTTNTT,4355.00,60.00
95,Ilianka,4256.00,60.00
96,1uxGloria,4072.00,60.00
97,LieON,4013.00,60.00
98,M Bartholomew,4001.00,60.00
99,R1SKorDIE,3780.00,60.00
100,yaaanqiHu,3734.00,60.00
101,KiritoXAsuna,3703.00,
102,TNTxMONSTER,3683.00,
103,BlackMoutain,3621.00,
104,kruzakk,3545.00,
105,zebragoat,3481.00,
106,Snackerjack,3454.00,
107,DistanceWitness,3420.00,
108,nmav07,3399.00,
109,MansNotHott,3393.00,
110,LX_B20,3369.00,
111,Nikolo_Budkin,3298.00,
112,PolskiPech,3244.00,
113,anyzhang,3220.00,
114,ChouUJ,3216.00,
115,areyouready-,3201.00,
116,capallila,3183.00,
117,Catalinhzm,3022.00,
118,Noru93,2953.00,
119,sonnabakara,2937.00,
120,k1l0m0n3y32,2924.00,
