Rank,Nickname,Points,Prize
1,MGGrinder,4464.00,50.00
2,Kou Shui Liu,4417.00,44.00
3,boom to boom,3318.00,38.00
4,shengcunweiji,2968.50,32.00
5,Hellblade-,2728.00,28.00
6,zasuvac,2659.00,24.00
7,luckicat,2015.50,20.00
8,Internetive,1942.00,17.00
9,mmzuihao,1863.00,15.00
10,MrMonking,1818.00,13.00
11,Nztpokerman,1808.00,11.00
12,Never Lie,1791.50,10.00
13,Fish2086,1759.00,9.00
14,faltoyano,1744.00,8.00
15,AA!KK,1628.00,7.00
16,lovexiaoqian-,1592.00,7.00
17,LoveGGRiver,1538.50,6.00
18,NiceTryKid,1532.50,6.00
19,Cvrchak,1517.50,5.00
20,BIG FISH AK,1495.00,5.00
21,Ansonluo85,1355.50,4.00
22,nigelnifter,1298.00,4.00
23,hhl669888,1262.00,4.00
24,richdearler,1239.00,4.00
25,huangzhihuah,1235.50,4.00
26,Lion419,1213.00,4.00
27,Lightofhope1,1178.50,4.00
28,11MAWER11,1070.00,3.00
29,mhdta,1063.50,3.00
30,ClaimTheBounty,1051.00,3.00
31,MuichiroT,1034.00,3.00
32,spiwsy,1033.50,2.50
33,Alebare,1017.00,2.50
34,Diamondhands1,1017.00,2.50
35,ShadowDealler91,1009.00,2.50
36,Kapttmakris,1004.00,2.50
37,Mushin no Shin,994.00,2.50
38,Naitaiz,993.00,2.50
39,Waitcoffee,988.50,2.50
40,AfterThirdBeer,981.00,2.00
41,ohhhi,947.00,2.00
42,xeneixe85,920.50,2.00
43,SystemShock,892.50,2.00
44,xiaobao_123,867.00,2.00
45,Cassio,854.00,2.00
46,OUBAGANNAN,854.00,2.00
47,SousaLeandro,852.00,2.00
48,Kiedis,845.50,2.00
49,wqq2024,837.00,2.00
50,dajjj8,833.50,2.00
51,DAXIGUAAA,817.00,1.60
52,KuberaGold!,812.50,1.60
53,TryMe27,812.00,1.60
54,cashcontrol,809.00,1.60
55,D Ushakov,795.00,1.60
56,xsblla,771.00,1.60
57,IG@bingzheli,767.00,1.60
58,Lurenwang,762.50,1.60
59,Wrongtimes_,739.00,1.60
60,HUMO89,734.00,1.60
61,lex1221,732.00,1.20
62,panrui777,723.00,1.20
63,QueEsLaVida,701.00,1.20
64,liangyuxing,695.50,1.20
65,EL TOLOLOCHE,690.00,1.20
66,Z_E_B997,679.00,1.20
67,JohnBruno,676.50,1.20
68,Moon Soon,671.00,1.20
69,fgflyhood,669.00,1.20
70,Miley100,654.00,1.20
71,RoOimKangaRoO,646.00,1.00
72,GokuGaymer777,643.00,1.00
73,tesgPL,630.00,1.00
74,YULIAPRO,630.00,1.00
75,YY10081114,621.50,1.00
76,tisses06,617.00,1.00
77,SanyaSvetloV,610.00,1.00
78,Ivan[OMG],599.50,1.00
79,Mushroom@TCL,586.50,1.00
80,Your Daddy,576.00,1.00
81,Glockster,572.50,1.00
82,Shani_8572,570.00,1.00
83,luohao158,570.00,1.00
84,Hakuna Matata!!,559.00,1.00
85,Finishmeoff,558.00,1.00
86,wuhanjiaolong,549.50,1.00
87,goldfish023,544.50,1.00
88,3solo3wow3,541.00,1.00
89,Anaconda75,537.50,1.00
90,FishWantToCall,536.00,1.00
91,FuChianChen,536.00,0.50
92,Flush696,535.00,0.50
93,020-x-020_,535.00,0.50
94,Monte Kristof,531.00,0.50
95,Ironfish!,530.00,0.50
96,Ven8m,525.00,0.50
97,GGLIXAO,522.00,0.50
98,Omyich55,512.00,0.50
99,372546,510.00,0.50
100,Drabysheuski A,506.00,0.50
101,SP222,502.00,0.50
102,R Mochulskiy,497.00,0.50
103,0707070707,492.00,0.50
104,Yilo0736,491.00,0.50
105,Robbi66,490.00,0.50
106,samy366,487.00,0.50
107,ThatGirl,485.00,0.50
108,QualityStuFF777,472.00,0.50
109,pmrsbby,470.00,0.50
110,canchita,468.00,0.50
111,e_v_i_v_a_n,467.00,0.50
112,MENHOMORALES,464.00,0.50
113,DayDayUPhhh,463.00,0.50
114,Krakenius,460.50,0.50
115,Moda_Foca,459.00,0.50
116,20! WINRATE NIT,457.00,0.50
117,Jinwandalaosu,456.00,0.50
118,zlsw5tccg2026,454.50,0.50
119,fivepb2026,452.50,0.50
120,Patrick Dash,447.00,0.50
