Rank,Nickname,Points,Prize
1,NEINICH,4584.50,500.00
2,b1la,4135.50,420.00
3,xiaokalami999,3803.00,360.00
4,CrispyPump,3449.00,300.00
5,muzidezhou,3088.50,260.00
6,counterfactual,2903.00,220.00
7,StatiCKy,2221.00,190.00
8,M Filinovich,1911.00,160.00
9,Hantren,1704.50,130.00
10,Mugi-Chan,1688.00,110.00
11,hzc3,1646.00,100.00
12,l_____________I,1623.00,90.00
13,jjs-1,1584.00,80.00
14,ll Pinguino,1498.00,80.00
15,Joseph Warren,1473.00,70.00
16,medellin,1460.50,70.00
17,Vis Telimus,1346.00,60.00
18,Trato!,1299.00,60.00
19,KOM TILL VASBY,1262.00,50.00
20,Diego Emperador,1225.00,50.00
21,Thirty-seven,1160.00,50.00
22,Gabor Burgony,1132.00,50.00
23,Potss,1096.00,40.00
24,Sobermiss,1079.50,40.00
25,IMBoofinRNBruv,1074.00,40.00
26,DonnySoldier,1038.00,40.00
27,P9934-0402,926.00,40.00
28,zhuimeng01,917.50,40.00
29,TOMBATLE,870.50,30.00
30,L0rdL0yly,859.00,30.00
31,TiltedDetective,854.00,30.00
32,hippo132327,796.50,30.00
33,Shiny__Flakes,780.50,30.00
34,A Passet,767.00,30.00
35,RAMBAZZZAMBAAA,741.00,20.00
36,Always0nT0p,738.00,20.00
37,BodyShots,738.00,20.00
38,AAlleyOOp,735.00,20.00
39,UNA-VIDA-MEJOR,732.00,20.00
40,Andrey Kuklin,731.00,20.00
