Rank,Nickname,Points,Prize
1,b1la,1580.00,750.00
2,M Papiernik,1506.00,580.00
3,ZaDoteR,1231.00,450.00
4,Gilinane,1208.00,350.00
5,Dano Vloemans,1100.00,270.00
6,KhaleesiFire,1071.00,230.00
7,George Pittam,1039.50,210.00
8,Siebe Hartog,1029.00,190.00
9,Liam Brooker,983.50,170.00
10,Azarix,897.00,150.00
11,Zeljko Tokic,873.00,140.00
12,OndarinAR,785.00,130.00
13,George Froggatt,733.00,120.00
14,Angelo Krom,631.50,110.00
15,WhataRiver,597.00,100.00
16,F Nuetzel,573.00,100.00
17,Owl Howell,573.00,90.00
18,FitzyE,564.00,90.00
19,P Sekinger,518.00,80.00
20,VielenDank,502.00,80.00
21,Intelligent17,501.00,70.00
22,Checazzofai,488.00,70.00
23,Osgiliath,457.50,70.00
24,Roman Duong,457.00,70.00
25,Pagenotfound4o4,420.50,60.00
26,SirPauI,407.50,60.00
27,Jin Chen,388.50,60.00
28,dooooooom,348.00,50.00
29,AABBDSB,343.00,50.00
30,Deano40,299.00,50.00
