Rank,Nickname,Points,Prize
1,MT-POKER,3451.00,40.00
2,Tuerrrr,2668.50,30.00
3,11AMVP11,2363.50,24.00
4,p_a_r_a_d_o_x,2062.00,20.00
5,przz,1519.00,18.00
6,Michael Hiraki,1484.00,16.00
7,StaffOfMoses,1435.50,14.00
8,Elcostal,1399.00,12.00
9,LiQUNXING,1397.50,10.00
10,GODHAND!,1391.50,8.00
11,el eternauta,1344.00,7.00
12,Fairy_Tale_,1264.50,6.00
13,baabaa32,1241.50,5.00
14,MttOnly777,1239.00,5.00
15,FoldToFear,1231.00,4.50
16,gezazeg,1219.00,4.50
17,inzuzo,1209.00,4.50
18,Archi1,1162.00,4.00
19,arethoz,1136.00,4.00
20,AllIsFake,1102.00,4.00
21,Sherlok1295,1075.00,4.00
22,tronald dump,1062.00,3.50
23,BaBadBaB,1045.00,3.50
24,Sergio Gray,1032.00,3.00
25,Waip,913.00,3.00
26,Marco Po1o,878.00,3.00
27,chikipoker,868.00,3.00
28,LocoJazz,864.00,2.50
29,thebestdariam,815.00,2.50
30,CongBe,808.00,2.50
31,Rinndyno,771.00,2.50
32,69Denis,759.00,2.50
33,yugimuto,757.00,2.50
34,Daniel Pozar,729.00,2.50
35,ei_wis,727.50,2.00
36,sicjoker,722.00,2.00
37,AngukaNayo,720.00,2.00
38,Alex_Shredder,712.00,1.80
39,2Wycked,707.00,1.60
40,Bachateras,704.00,1.60
41,mtwd!d,701.00,1.40
42,116_ru,692.00,1.40
43,fightersol,677.00,1.40
44,Chovyyyyyyyy,676.00,1.40
45,Kaptain_Ahab,670.50,1.40
46,3solo3wow3,665.00,1.40
47,readerq2,633.00,1.40
48,VelvetGuillotin,629.00,1.40
49,Martine_o_poker,626.00,1.40
50,Urutau22,611.00,1.40
51,Demarcation,607.50,1.20
52,PardeJotas,581.00,1.20
53,69919060,575.00,1.20
54,CMESSAA,568.00,1.20
55,S[U]PERMAN,565.50,1.20
56,Lvshijin,560.00,1.20
57,sharif2210,548.00,1.20
58,m_ange04,546.00,1.20
59,hwlm,541.50,1.20
60,GobigorGohom,538.00,1.20
61,elestrago,534.00,1.00
62,DayOneToday,525.00,1.00
63,AAle][andr,524.00,1.00
64,Leo DiBenedetto,522.00,1.00
65,marcholi,517.00,1.00
66,krot72,517.00,1.00
67,Ewsaidcs8,512.00,1.00
68,grudeman,507.00,1.00
69,oRIORIO,505.50,1.00
70,Laguznyak,505.00,1.00
71,EasternRunner,502.00,0.80
72,Milu_cpt,499.00,0.80
73,aaadou,496.50,0.80
74,Andrylban,485.00,0.80
75,ThePif,481.00,0.80
76,One-GOG,479.00,0.80
77,Bird T,479.00,0.80
78,Jager Meister,475.00,0.80
79,angelass55,473.00,0.80
80,godofmm,473.00,0.80
81,HL554416,470.00,0.80
82,lepong007,469.00,0.80
83,Devilfish1209,468.00,0.80
84,Rabbit2808,466.00,0.80
85,truepackk,463.00,0.80
86,Skynew909,462.00,0.80
87,sr barristan,458.00,0.80
88,racsou2012,457.00,0.80
89,Delta8-THC,453.00,0.80
90,ploysarawut,451.00,0.80
91,Kadiee,450.00,0.60
92,DimaLesnoy,446.00,0.60
93,eltraguito,442.00,0.60
94,stos7722,441.50,0.60
95,WIRIWIR1,440.00,0.60
96,danyluckyboy,438.00,0.60
97,ruchey124441,437.00,0.60
98,Tesla396,435.00,0.60
99,homeplaya com,435.00,0.60
100,rober111,435.00,0.60
101,zedx993,432.00,0.60
102,Pamela 69,423.00,0.60
103,ImMadsito,423.00,0.60
104,DP-HHH,418.50,0.60
105,Faiitan,416.00,0.60
106,Anchousis,415.00,0.60
107,Cassio_GDM,412.00,0.60
108,sosirot,410.00,0.60
109,8iMiGH7Y8LUCK8,410.00,0.60
110,Shurigo,410.00,0.60
111,Tokyo-Joe,409.00,0.60
112,TarzanBoy6,406.00,0.60
113,Dragon Yu,405.00,0.60
114,Luzinha77,403.00,0.60
115,Ecorse,402.00,0.60
116,ChickenBoyYy,400.00,0.60
117,thekieugodow,396.00,0.60
118,Lavirey,391.00,0.60
119,Hww66,384.50,0.60
120,Antonizfrantsii,381.00,0.60
121,El07Mago,380.00,0.60
122,DavidGianG,378.00,0.60
123,vdima,374.50,0.60
124,007ramman,373.00,0.60
125,China chu,369.00,0.60
126,mihai_pr,363.50,0.60
127,Denis_key,363.00,0.60
128,E Borovskaya,345.00,0.60
129,MachadoBlack,344.00,0.60
130,TitoSeratti,342.00,0.60
131,Play to lose,341.00,0.40
132,Erikv99,340.00,0.40
133,makeboi,339.00,0.40
134,ArchiBack,338.00,0.40
135,Darkman 131,337.00,0.40
136,Solo_Joker,328.50,0.40
137,BergeBomb,327.00,0.40
138,MAEDA ATSUKO,322.00,0.40
139,I love pigeons,320.00,0.40
140,PTJames,320.00,0.40
141,Raguezz,320.00,0.40
142,Canti,320.00,0.40
143,De@lersingss,318.00,0.40
144,MagnusPKR,318.00,0.40
145,BARBARUS,317.00,0.40
146,DavidKim,316.00,0.40
147,Eduard1789,314.00,0.40
148,billpreflopp,311.00,0.40
149,DrewThePot,308.00,0.40
150,San la muerte,308.00,0.40
151,RacWalls,307.00,0.40
152,Skill up higher,306.00,0.40
153,avesanta999,303.00,0.40
154,VODA,302.00,0.40
155,Metal-Pescado,301.00,0.40
156,Admiral_Goodok,301.00,0.40
157,X@X@,299.00,0.40
158,RoyalKane,298.00,0.40
159,NicolFlush,295.00,0.40
160,LEILA0225,294.00,0.40
161,linxiao,293.00,0.40
162,StepC,290.00,0.40
163,LaSyN,290.00,0.40
164,Alex Spirin,289.00,0.40
165,Space_Captain,289.00,0.40
166,GoodLuckEvery1,288.00,0.40
167,Give_Me_Jackpot,288.00,0.40
168,xiaoYYxiao,287.00,0.40
169,Ching Lauu,286.50,0.40
170,superAA99,285.50,0.40
171,Vadim Belyy,285.00,0.20
172,Scarlett Ohara,283.00,0.20
173,agranommm,282.00,0.20
174,noreasotofold,281.00,0.20
175,Chaos07,279.00,0.20
176,Totoxx93,278.00,0.20
177,onemoreleverup,277.50,0.20
178,0X0TA,277.00,0.20
179,JosephBidon,277.00,0.20
180,Fercho06,274.00,0.20
181,XKarsonX,273.00,0.20
182,IamJoey,272.00,0.20
183,NotBad42,272.00,0.20
184,Danil Nagibator,269.00,0.20
185,SumaZero,268.00,0.20
186,A llin,267.00,0.20
187,OLDBES,266.00,0.20
188,misanto,266.00,0.20
189,BlueFrog5,265.00,0.20
190,EmptyheadPL,263.00,0.20
191,Holden Salinger,262.00,0.20
192,0xygen,262.00,0.20
193,AKManantiales,260.00,0.20
194,Exerman,259.00,0.20
195,shura1970,259.00,0.20
196,ScrubKilla,256.00,0.20
197,grafo-man,256.00,0.20
198,ANDRYWA,255.00,0.20
199,Frokman,255.00,0.20
200,bingoxxxxxxx69,254.00,0.20
201,Isobet,253.00,0.20
202,gg_wallet,253.00,0.20
203,veldzk,252.00,0.20
204,ssggor,252.00,0.20
205,BigFly@,249.00,0.20
206,Madd95,247.00,0.20
207,ZERA7M,246.00,0.20
208,MEX4N1K,245.00,0.20
209,Minkamina,244.50,0.20
210,LernuAtende,243.00,0.20
211,aeicer,242.00,0.20
212,SebZavLin,240.50,0.20
213,ICE Mendelson,239.00,0.20
214,IM_88,238.00,0.20
215,O-Shevchenko,237.00,0.20
216,Pavell445,237.00,0.20
217,zFup,236.00,0.20
218,tropicante9,236.00,0.20
219,nanzval,235.50,0.20
220,principito25,235.00,0.20
221,CatShopen,234.00,0.20
222,zhongguorenniu@,232.50,0.20
223,GoldenMachete71,232.00,0.20
224,KKSUITE,231.00,0.20
225,suggest66,231.00,0.20
226,Dxb24,226.00,0.20
227,NIMESO18,226.00,0.20
228,wuyihengliu,226.00,0.20
229,semmieboy,225.50,0.20
