Rank,Nickname,Points,Prize
1,GeneralSiska,1969.00,350.00
2,krosse-hosse,1469.00,270.00
3,LuckyStrike2026,1264.00,210.00
4,Reg-Hunter,1216.00,170.00
5,WOoooo!!!,1056.00,130.00
6,bccxm,859.00,100.00
7,Gumshark,794.00,80.00
8,iantampolski,707.00,60.00
9,mtvdeuem,675.00,50.00
10,Thesis,634.00,50.00
11,StupidLatte,600.00,40.00
12,End1,586.00,40.00
13,Xvmiles,578.00,30.00
14,vasubansal15,550.00,30.00
15,Jomeiker,549.00,30.00
16,Danada0,542.00,30.00
17,Fettleif,531.00,25.00
18,JessSlash96,529.00,25.00
19,mikekal98,511.00,25.00
20,Ude Party,506.00,25.00
21,Paga_lo_Papi,505.00,25.00
22,WiIITheWise,505.00,25.00
23,2titi,429.00,25.00
24,Grovsk,421.00,20.00
25,ILovEnrichetta,416.00,20.00
26,Nikolo_Budkin,408.00,20.00
27,shtrfgb,398.00,20.00
28,Richard Martin,375.00,20.00
29,pangxiong27,369.00,20.00
30,StrepsilsDOG,364.00,20.00
31,S Kaiba,364.00,20.00
32,whyaIwaysme,362.00,20.00
33,IWILLKOYOU,362.00,20.00
34,Hugh_Hustler,352.00,15.00
35,Lorne Malvo,352.00,15.00
36,Rick Rule,322.00,15.00
37,Barry1961,321.00,15.00
38,Egor Bryzgalov,310.00,15.00
39,dentersmsi,299.00,15.00
40,Easonowo,297.00,15.00
41,BBeatClownfish,295.00,15.00
42,plzW,289.00,15.00
43,6 of hart,287.00,15.00
44,Call Me Tincho,284.00,15.00
45,no hair,282.00,15.00
46,Stel46,275.00,15.00
47,LadyShippo,274.00,15.00
48,Yipee,248.00,15.00
49,tOxic_toxiC,237.00,15.00
50,Slopertje,236.00,15.00
51,Sofrosina,234.00,15.00
52,Thu_X,233.00,15.00
53,InFIlux,225.00,15.00
54,macauk,217.00,15.00
55,Raiser Th!n,217.00,15.00
56,VVVIPablo,213.00,15.00
57,Fiishking,206.00,15.00
58,Ackermaaan13,205.00,15.00
59,AsanteOnwatugwu,203.00,15.00
60,callpls14,201.00,15.00
61,TrActorGG,196.00,15.00
62,ManOnFire0,194.00,15.00
63,V Kharitonov,193.00,15.00
64,D300,185.00,15.00
65,um777rc,183.00,15.00
66,A Lysakovsky,180.00,15.00
67,natiNN,178.00,15.00
68,Armada__,177.00,15.00
69,Internetive,176.00,15.00
70,D Zabolotni,174.00,15.00
71,Zloy_Roodi,167.00,10.00
72,pokerkim77,164.00,10.00
73,MasBax,162.00,10.00
74,Hyperventilatin,160.00,10.00
75,justtwo,159.00,10.00
76,lucky dad,151.00,10.00
77,MindTilter,150.00,10.00
78,MaestroRUS,150.00,10.00
79,Tocadin,149.00,10.00
80,WarriorFlamE,148.00,10.00
81,lucky66166,145.00,10.00
82,Zetetic,140.00,10.00
83,Buncey22,136.00,10.00
84,ChatoMario10,131.00,10.00
85,kamfe,130.00,10.00
86,m4sk111,130.00,10.00
87,jasfasola,130.00,10.00
88,Big-niuniu,130.00,10.00
89,Pubba,129.00,10.00
90,WannaParties,127.00,10.00
91,Ice@Moon,126.00,10.00
92,ANARGIEN,125.00,10.00
93,LFKQGXQD,124.00,10.00
94,Gevin999,124.00,10.00
95,lauraman,123.00,10.00
96,Bergsgeten,123.00,10.00
97,Weazel_1991,118.00,10.00
98,KarreDas,115.00,10.00
99,nuts x William,115.00,10.00
100,magi128,114.00,10.00
101,haha15,111.00,10.00
102,gxdragon,110.00,10.00
103,AferAAA,105.00,10.00
104,vlz-macho,105.00,10.00
105,Ifoundthem,104.00,10.00
106,DOOMSWITCHER,101.00,10.00
107,S-carlett,100.00,10.00
108,YingMingCHEN,98.00,10.00
109,dknvh,97.00,10.00
110,FNlun,97.00,10.00
