Rank,Nickname,Points,Prize
1,Dr-Gener,6103.00,120.00
2,Xmjk1202,4632.50,100.00
3,BULANNI1,4358.50,80.00
4,KOORA3,4307.00,65.00
5,Anies Baswedan,4116.50,50.00
6,Machocabrio,4099.50,40.00
7,youdayong,3779.00,35.00
8,Ara66,3761.50,30.00
9,FocusLebao,3284.00,25.00
10,ChuckyJT,3231.00,20.00
11,VipassanaMaster,2965.00,15.00
12,YUK@HK,2866.00,14.00
13,MingTao Hu,2703.50,13.00
14,DYW2026,2612.00,12.00
15,EasyDonny,2534.00,11.00
16,MQcc,2409.00,11.00
17,yong19830806,2392.00,10.00
18,Barbarian_Relic,2364.00,10.00
19,Little brother,2334.00,9.00
20,91porn01,2285.00,9.00
21,Kvanko19,2151.50,8.00
22,Bam1,2119.00,8.00
23,BlindingLight,2112.50,8.00
24,tiantianjp,2062.00,7.00
25,Elmo345,2029.00,7.00
26,Fedkriv1,2026.00,7.00
27,GG_Albert,2001.50,7.00
28,common_sense,1994.00,7.00
29,pukala,1986.00,6.00
30,ITACHI_8,1979.50,6.00
31,Megechi Kham,1919.50,6.00
32,OmgItsProfeanu,1806.00,6.00
33,Tuva_MEH,1780.00,6.00
34,ustcedu,1779.50,6.00
35,FurryZen,1737.00,6.00
36,Horatio Nelson,1713.00,5.00
37,Ruh Al Zaman,1693.00,5.00
38,cccccchh,1650.00,5.00
39,leveleleven!,1645.50,5.00
40,UpswingSoon,1642.00,5.00
41,godthree,1625.50,4.00
42,Winner21century,1623.50,4.00
43,vasslan,1617.50,4.00
44,yanzu Wuu,1561.00,4.00
45,lukou111,1543.00,4.00
46,Igor Dyadyuk,1536.00,4.00
47,huoyuanjia123,1508.00,4.00
48,1baNoTakaramono,1462.50,4.00
49,dragonstone18,1450.00,4.00
50,kaliwen94,1406.50,4.00
51,DieTrying10,1388.00,4.00
52,MillioDollar,1387.00,4.00
53,Kon Kalma,1350.00,4.00
54,DDXQ777,1349.00,4.00
55,GreenDragons,1348.50,4.00
56,goodlunky,1347.00,4.00
57,BuNkR_B,1339.00,4.00
58,keliosu_uk,1329.00,4.00
59,owon61,1315.00,4.00
60,Parostatek,1311.00,4.00
61,abadasini,1308.00,3.00
62,GGFocusN,1288.00,3.00
63,SharpeShooter,1254.00,3.00
64,lpbtsns30c,1249.50,3.00
65,Wifecoach,1249.00,3.00
66,bluffer111,1249.00,3.00
67,Vemis,1217.00,3.00
68,Tangbago,1175.00,3.00
69,Vila94,1165.50,3.00
70,Greenduck!,1157.00,3.00
71,Elkee Lane,1133.00,3.00
72,Harissuffer,1108.00,3.00
73,katrinka,1106.00,3.00
74,TheFoldmother,1100.00,3.00
75,Narkom_P,1075.00,3.00
76,Kasheshan,1069.00,3.00
77,Tcontest,1063.00,3.00
78,Nikolaikos63,1041.00,3.00
79,anran0914,1030.00,3.00
80,Jex888,1024.00,3.00
81,Nikovich11,1000.00,3.00
82,Insight78,998.00,3.00
83,Bobh2,927.00,3.00
84,scheffe64,924.00,3.00
85,p4co,920.00,3.00
86,Oldbob67,912.50,3.00
87,Acter,870.00,3.00
88,K1LLSHOT,868.00,3.00
89,Supermccc,867.50,3.00
90,MUU36,866.00,3.00
91,Saint_Jonez,865.00,2.50
92,BlefchiKjjjjj,863.00,2.50
93,Tiansuo,859.00,2.50
94,JohnTing,844.00,2.50
95,PhaidGambler,826.00,2.50
96,Gersal26,822.00,2.50
97,Rocinante_,812.00,2.50
98,NEO love,803.00,2.50
99,heromyd,802.50,2.50
100,DoctorDoom,802.00,2.50
101,jpjphuilai,801.00,
102,tpqhydxxbxy,796.50,
103,lune1,795.50,
104,CRIS ESCOBAR,783.50,
105,Cosminaaa,781.00,
106,josemir83,770.00,
107,gangtiemengbi,746.00,
108,idwk,740.00,
109,Jasper811,722.00,
110,Allinmaster77,719.00,
111,sheng820809,713.00,
112,YPJ1990,693.00,
113,gdltgdlt,685.00,
114,Destiny1999,671.00,
115,JJJJieeee,659.00,
116,liuJ,655.00,
117,Tim wx,654.00,
118,feodora1,653.00,
119,redrabbit,642.00,
120,claro q si,639.00,
