Rank,Nickname,Points,Prize
1,Robbert Stevens,1650.00,1400.00
2,Manuel Saavedra,844.00,800.00
3,Michael Weiss,699.00,500.00
4,Hssssss_,609.00,380.00
5,RiverRunAA,583.00,320.00
6,Robin Lacey,534.00,300.00
7,Scott Corbett,516.00,280.00
8,blzbu,495.00,280.00
9,PiscoSour,408.00,260.00
10,H Rodriguez,387.00,240.00
11,SprasesAces,330.00,220.00
12,Matjaz Vogrinec,324.00,220.00
13,Ben Raven,324.00,200.00
14,BANUJTEPICKE,296.00,200.00
15,Checazzofai,289.00,180.00
16,Boris Premovic,276.00,180.00
17,CiuciMima,274.00,180.00
18,BigS777,267.00,160.00
19,Rodrigo Motoki,255.00,160.00
20,ElPerroMagico1,233.00,160.00
21,TropicalTilt,227.00,160.00
22,Rodrigo Paredes,227.00,140.00
23,CARLlTOS,225.00,140.00
24,Tomasz Cichocki,206.00,140.00
25,G Kovari,204.00,140.00
26,Matheus Souza,202.00,140.00
27,Matulla,193.00,140.00
28,KobeB24,189.00,120.00
29,Istvan Kovacs,188.00,120.00
30,Jo Hiratsuka,176.00,120.00
31,Angel Ganchev,175.00,120.00
32,Matthias Ehlers,162.00,100.00
33,kitte,158.00,100.00
34,Nelson Alves,137.00,100.00
35,Hugh_Hustler,127.00,100.00
36,Zeljko Tokic,121.00,100.00
37,U Sidoranka,121.00,100.00
38,Pintoto,121.00,100.00
39,Joseph Adams,117.00,100.00
40,Ditto1031,116.00,100.00
41,_B_O_S_S_,112.00,
42,KopjeKoffie,108.00,
43,HONG RONG,107.00,
44,Isixione999,107.00,
45,Elias Holloway,101.00,
46,BerMalBerIst,97.00,
47,a_xing_,95.00,
48,FOFO97,92.00,
49,Caloggero T,84.00,
50,March3llo,82.00,
