Rank,Nickname,Points,Prize
1,Mubaraker,45011.00,30.00
2,Asthma88,43911.00,25.00
3,fishhunter5,42501.00,21.00
4,GODHAND!,42273.00,21.00
5,Thierry2026,41806.00,17.00
6,Ls59,38473.00,17.00
7,paradoksja,35825.00,13.00
8,A tourist,35184.00,13.00
9,BBProMax,32726.00,10.00
10,f3ng shui,32571.00,10.00
11,8VSSproGO-88,28625.00,7.00
12,TrueteIIer,28082.00,5.00
13,Alllx,25967.00,5.00
14,Fedor_Gar,25455.00,5.00
15,Dolomedesraptor,24573.00,5.00
16,LUCKHH,24070.00,4.50
17,SweetEmotions,22987.00,4.50
18,baanger,21920.00,4.00
19,OhMalishka,21637.00,4.00
20,Mazzilla_87,21276.00,4.00
21,FuLuShou poker,21248.00,3.50
22,2k26,20653.00,3.50
23,KoalaCarp,20074.00,3.50
24,I_ag!N_T[]0n,19394.00,3.50
25,saha3746,19237.00,3.00
26,FurinaDFontaine,19131.00,3.00
27,SCreandoRiqueza,19123.00,3.00
28,9 million,18317.00,3.00
29,hanzhixxxx,18168.00,3.00
30,my15,17954.00,2.50
31,ForFun85,17857.00,2.50
32,L-e-o,17761.00,2.50
33,N0m@d,16782.00,2.50
34,limaotaizi,16716.00,2.50
35,ILooveMyDogss,16450.00,2.50
36,AA allways lose,16335.00,2.00
37,gglina,16149.00,2.00
38,fucgkg3,15990.00,2.00
39,CowBoyIS,15564.00,2.00
40,mary_htj,15525.00,2.00
41,Bzft0194,15418.00,2.00
42,kunkuns,15320.00,2.00
43,barbaneraZSU,15160.00,2.00
44,SoyBeGaard,15142.00,2.00
45,Suckylucky,15066.00,2.00
46,biesy,15047.00,2.00
47,romanioli,15035.00,2.00
48,BluffCa7cher,14960.00,2.00
49,S[U]PERMAN,14897.00,2.00
50,BolshoyPush,14732.00,2.00
51,alwaysnats7,14721.00,2.00
52,Sora 2,14633.00,2.00
53,Hardy Nit,14622.00,2.00
54,Che crazy,14404.00,2.00
55,vilodagoas,14348.00,2.00
56,rastaraman,14319.00,2.00
57,Rocio Palermo,14318.00,2.00
58,7Arctos7,14235.00,2.00
59,Fish isildur,14082.00,2.00
60,Clerigo,14056.00,2.00
61,Vavan_NL,13951.00,1.80
62,hello1432,13926.00,1.80
63,flyfly,13726.00,1.80
64,GGG-111,13681.00,1.80
65,Sangre _Yoven,13613.00,1.80
66,BornToBluff,13535.00,1.80
67,mantecoso,13494.00,1.80
68,jobido,13489.00,1.80
69,Rake4high,13132.00,1.80
70,NorthLond,13126.00,1.80
71,GL-Conan,13096.00,1.50
72,IBabushkaI,13027.00,1.50
73,wealen,13013.00,1.50
74,F_L_H_S-YZ,12762.00,1.50
75,dorrc,12756.00,1.50
76,FishofNorway,12746.00,1.50
77,PrinceMantis,12681.00,1.50
78,monkincity,12664.00,1.50
79,mariman99,12658.00,1.50
80,Poor_Poker,12528.00,1.50
81,Popson,12396.00,1.40
82,GGgood888,12079.00,1.40
83,ralfejs,11784.00,1.40
84,Gassmed,11717.00,1.40
85,svgr,11685.00,1.40
86,BBBBXM,11667.00,1.40
87,Par1sH1lton,11665.00,1.40
88,iSent,11568.00,1.40
89,WinterOMG,11438.00,1.40
90,DedNV,11363.00,1.40
91,Boneyyyy,11360.00,1.40
92,Vsem Privet,11269.00,1.40
93,ZivVveR,11214.00,1.40
94,Albertnick0124,11105.00,1.40
95,M kikava,11103.00,1.40
96,NaoSouNinguem,10961.00,1.40
97,penguinluck,10811.00,1.40
98,BoseHott,10709.00,1.40
99,liziwei,10646.00,1.40
100,ZoLoTo@,10592.00,1.40
101,deucewayne,10433.00,1.20
102,zaken26,10383.00,1.20
103,ScottyMac28,10304.00,1.20
104,alexandro156,10293.00,1.20
105,Fish-man,10273.00,1.20
106,KittyCrusher,10260.00,1.20
107,bashr,10239.00,1.20
108,laozi-,10215.00,1.20
109,puteez,10133.00,1.20
110,Chyp1smySoon,10070.00,1.20
111,fryusaurio,10062.00,1.20
112,kratos13,10042.00,1.20
113,KLVEN,9996.00,1.20
114,Seductiveshadow,9951.00,1.20
115,makaronii,9876.00,1.20
116,Porarisu914,9870.00,1.20
117,mongol8,9794.00,1.20
118,redbeantw,9793.00,1.20
119,Casperdino,9792.00,1.20
120,SasuCajbeC,9669.00,1.20
121,PHASHA,9630.00,1.10
122,Overdose11,9394.00,1.10
123,PurrfectBluff,9383.00,1.10
124,KighS,9363.00,1.10
125,StoicMind7z7,9359.00,1.10
126,Lehin888,9308.00,1.10
127,Shagy2,9296.00,1.10
128,also bears,9288.00,1.10
129,Tanker1984,9274.00,1.10
130,Bra2,9251.00,1.10
131,Shees7h,9141.00,1.10
132,MIlImlilcrya86,9139.00,1.10
133,greencircle,9090.00,1.10
134,mimige666,9023.00,1.10
135,eighth,9006.00,1.10
136,skylvren,8976.00,1.10
137,A5A5A5ooo,8963.00,1.10
138,TataMacak,8913.00,1.10
139,xtocb,8890.00,1.10
140,MisterRat,8878.00,1.10
141,GOR371,8817.00,1.00
142,lkhjstcvb,8761.00,1.00
143,P8539-0837,8746.00,1.00
144,Steven Lau,8631.00,1.00
145,Kouma_13,8587.00,1.00
146,ghoatfx6,8582.00,1.00
147,ApTucT,8563.00,1.00
148,MatthewLam,8523.00,1.00
149,OldFred,8485.00,1.00
150,spiderkiker,8481.00,1.00
151,rayo7272,8369.00,0.90
152,Katolian,8357.00,0.90
153,damingzhou,8338.00,0.90
154,meps16,8332.00,0.90
155,Deficento,8321.00,0.90
156,BBJP2026,8314.00,0.90
157,teletron1x,8313.00,0.90
158,Scarlet,8256.00,0.90
159,star z,8209.00,0.90
160,Alapipetua,8207.00,0.90
161,tecnobareyrider,8201.00,0.90
162,112296R,8200.00,0.90
163,Lipoker-,8150.00,0.90
164,AJ valentiner,8105.00,0.90
165,Shuurgan_D,8100.00,0.90
166,lmperfectionist,8071.00,0.90
167,Flower !,8018.00,0.90
168,TerenceDrill,8015.00,0.90
169,ToyTeddyBear,8014.00,0.90
170,NamiOwO,8009.00,0.90
171,beijiu20,8009.00,0.80
172,Paparazzl,8007.00,0.80
173,DonPelayo,7980.00,0.80
174,Karneige311,7957.00,0.80
175,arethoz,7941.00,0.80
176,QuieteFujiSnail,7939.00,0.80
177,NShakhs,7899.00,0.80
178,COntrol180,7862.00,0.80
179,herooo,7843.00,0.80
180,DH444,7842.00,0.80
181,bigfries,7799.00,0.80
182,Scratch_wzp,7780.00,0.80
183,sh1rsh,7779.00,0.80
184,A Rentgen,7643.00,0.80
185,XNoEasyWayOutX,7618.00,0.80
186,Damir Galiullin,7599.00,0.80
187,Aldibrave,7538.00,0.80
188,POPPOPOPO,7515.00,0.80
189,GGslaver,7500.00,0.80
190,Liamjames,7494.00,0.80
191,P4NZER646,7493.00,0.70
192,ugrenyovo,7453.00,0.70
193,pokerttjj,7403.00,0.70
194,PhillipBrooks,7371.00,0.70
195,The Rainmaker,7351.00,0.70
196,Leveler83,7330.00,0.70
197,guratp,7304.00,0.70
198,Lhk8,7278.00,0.70
199,leonpp33,7265.00,0.70
200,fernando6333,7164.00,0.70
201,3BOH,7155.00,0.70
202,PatrickOitavo,7115.00,0.70
203,XXXStasioXXX,7112.00,0.70
204,kingofchildren,7094.00,0.70
205,EHOT642,7094.00,0.70
206,Neroblu14,7059.00,0.70
207,mitobe,7035.00,0.70
208,Femarques11,6939.00,0.70
209,Newwaytoplay,6934.00,0.70
210,Poooer,6892.00,0.70
211,Edwardlove7,6824.00,0.70
212,buffalo66,6797.00,0.70
213,nitro raise,6792.00,0.70
214,usaou,6745.00,0.70
215,eddiegaven_25,6736.00,0.70
216,nidzeks1312,6730.00,0.70
217,GGpinter2026,6728.00,0.70
218,M0nsterkill,6656.00,0.70
219,Max Never Bluff,6649.00,0.70
220,Ego AQP,6587.00,0.70
221,btblktr,6553.00,0.70
222,VOVKSTS,6549.00,0.70
223,ObiW-an Kenobi,6471.00,0.70
224,wQQt,6459.00,0.70
225,ericdun,6459.00,0.70
226,RoboteccH,6431.00,0.70
227,GARE3A,6415.00,0.70
228,Cold_JJ_Hunter1,6396.00,0.70
229,zzcriazz,6340.00,0.70
230,Grymmerbob,6336.00,0.70
231,mishyak,6329.00,0.60
232,Fishka2510,6305.00,0.60
233,Miracle324,6292.00,0.60
234,Emelya_,6287.00,0.60
235,ichasecats,6278.00,0.60
236,qige13,6267.00,0.60
237,radeckii1,6241.00,0.60
238,konan16,6224.00,0.60
239,Borgir77,6216.00,0.60
240,maybe_call,6215.00,0.60
241,Grisha11,6197.00,0.60
242,Wolliemon,6195.00,0.60
243,Kuweciosz,6193.00,0.60
244,George W Push,6150.00,0.60
245,Yauheni Pistsou,6146.00,0.60
