Rank,Nickname,Points,Prize
1,Jean Lhuillier,659.00,1200.00
2,Hengsheng Lin,621.50,800.00
3,J Schusteritsch,551.00,550.00
4,ZaDoteR,496.00,430.00
5,Osgiliath,432.00,390.00
6,Angelo Krom,390.00,350.00
7,P Sekinger,377.00,320.00
8,Nelson Alves,367.00,290.00
9,Checazzofai,355.00,260.00
10,Lavoisier,329.00,240.00
11,Liam Brooker,312.00,220.00
12,Delacroix88,260.00,200.00
13,GREAGYPoker,260.00,180.00
14,KhaleesiFire,241.00,170.00
15,Agustin Coelli,225.00,160.00
16,Roman Duong,187.00,160.00
17,N Evdokimov,166.50,150.00
18,MillonaireWolf,159.00,140.00
19,Alex Wejdrup,157.50,130.00
20,Mister_MJ,155.50,120.00
21,P Hasenburger,149.00,120.00
22,N Dobrachev,140.00,110.00
23,Marius Gierse,135.00,110.00
24,AV3RAGE,135.00,100.00
25,SirPauI,131.00,100.00
