Rank,Nickname,Points,Prize
1,ProfitCut,1956.50,500.00
2,IIllIIllI,1559.00,400.00
3,atisecteam,1403.50,320.00
4,Jonathan___,1369.00,260.00
5,ForwardOnly,1348.00,210.00
6,JH66610,1187.00,170.00
7,ceilingxholdus,1133.50,140.00
8,Angelo Krom,1086.50,110.00
9,StatiCKy,1035.00,90.00
10,Sopihunden,1006.00,70.00
11,wild garza,934.00,70.00
12,C Chassagne,876.00,60.00
13,IwantMiIIioN,862.00,60.00
14,Douglas Queiroz,821.00,60.00
15,LosMuchosHeapos,766.00,60.00
16,Jaloseis,752.00,60.00
17,Wind Warning,720.00,60.00
18,Btrthnyou,709.00,50.00
19,Rodrigo Paredes,651.00,50.00
20,TWTFB580,644.00,50.00
21,Misha Inner,627.00,50.00
22,F Kapetanovic,607.50,50.00
23,CrazyWIN,552.00,50.00
24,Diego Emperador,543.00,50.00
25,Ripperino77,539.00,40.00
26,FrenchRiviera,531.50,40.00
27,SimbaJoJo,526.00,40.00
28,knxwledge,521.00,40.00
29,MobStack,515.00,40.00
30,OriVH30o,506.00,40.00
31,Pikoro,492.00,40.00
32,MMelo,489.00,40.00
33,BSRR,482.00,40.00
34,GwaCheung,479.00,40.00
35,saenian,478.00,40.00
36,D Vicente,426.00,40.00
37,OhDidIWin,420.00,30.00
38,Jessica[Hyde],401.00,30.00
39,Animal8,400.50,30.00
40,ntrxblf91,391.00,30.00
41,YourSweetLover,387.00,30.00
42,kaiken111,380.00,30.00
43,Marco Zevola,360.00,30.00
44,NITsvenKin,358.00,30.00
45,AbundanceFlow,343.00,30.00
46,Invisible MaN,338.00,30.00
47,EchoOfSilence,336.00,30.00
48,IntoTheVoid,315.00,30.00
49,PuntyMcPunt,314.00,30.00
50,Pokerbeater,303.00,30.00
51,Nikolo_Budkin,287.50,30.00
52,LFDope,283.00,30.00
53,griselllda,282.00,30.00
54,Ameliovich,280.00,30.00
55,onetim3p1z,273.00,30.00
56,Affumfi,269.00,30.00
57,Andrew Tate III,269.00,30.00
58,DirtyPusher,268.00,30.00
59,OneDecision,267.00,30.00
60,agamerr,266.00,30.00
61,Robin Lacey,258.00,25.00
62,GeminiPro,247.00,25.00
63,Diego A Torres,244.00,25.00
64,ratyian77,244.00,25.00
65,DobbyNoBluffea,242.00,25.00
66,TTR164030441,238.00,25.00
67,C4shUnutsGai,237.00,25.00
68,Whakapapa,235.00,25.00
69,Guglielmo,234.00,25.00
70,B Riemann,226.00,25.00
71,U Zaitsau,222.00,25.00
72,ILOVEYE,222.00,25.00
73,DieRomero,215.00,25.00
74,And Stoenescu,212.00,25.00
75,SOFT RABBIT,203.00,25.00
76,Djon Wik,201.00,25.00
77,Azarix,200.00,25.00
78,BlueVoid,195.00,25.00
79,SouljaBoy,195.00,25.00
80,BKDL1903,191.00,25.00
81,Sergio_Virgin,190.50,25.00
82,maledon,187.00,25.00
83,Gaa Lei Gor,185.00,25.00
84,Barry1961,184.00,25.00
85,Fubon Angel666,179.50,25.00
86,Jimmy-GGG,179.00,25.00
87,GodHasbullah,176.00,25.00
88,HIGH ENERGY,176.00,25.00
89,lLoveMyself,175.00,25.00
90,Raiser Th!n,174.00,25.00
