Rank,Nickname,Points,Prize
1,jjjkaaa,35408.00,250.00
2,nyashmyash,35172.00,180.00
3,ikunpoker,28100.00,160.00
4,LUCKYGJJ,27725.00,150.00
5,Pokada,26109.00,140.00
6,Nuyooah,25030.00,140.00
7,look2026,24710.00,130.00
8,Chun Tao,24619.00,130.00
9,Chi_Yu_Ge,24189.00,120.00
10,vena001,24097.00,120.00
11,lifish1,23782.00,100.00
12,Lopatka,21397.00,80.00
13,sheriffff,19963.00,70.00
14,LootNRun,19885.00,60.00
15,Endl3ssBattl3,18780.00,50.00
16,xiaoyov5,17414.00,40.00
17,Anabasis,16731.00,30.00
18,Ldfjmxs,16427.00,30.00
19,Chenchao Fei,15936.00,30.00
20,TakeMyNuts,15393.00,30.00
21,yukleo,14909.00,30.00
22,MateeCocido,14351.00,30.00
23,Dave Mustaine,14023.00,30.00
24,LWGorgeous,13898.00,30.00
25,Lalalandand,13891.00,30.00
26,Smithysmiler,13853.00,30.00
27,G Metreveli,13754.00,20.00
28,bigflippa,13024.00,20.00
29,bAlleskAnk,12990.00,20.00
30,Soul1984,12549.00,20.00
31,zengguof1,12299.00,20.00
32,loft2024,12260.00,20.00
33,Jiao Zi Wang,12230.00,20.00
34,BreezyPoker,12107.00,20.00
35,Razvan Dorneanu,11780.00,20.00
36,YiPoker88,11366.00,20.00
37,mengzhichu999,11285.00,20.00
38,enjoy4putts,10899.00,20.00
39,ShPokerKing79,10730.00,20.00
40,Omega1985,10486.00,20.00
41,Remontada Nino,10486.00,15.00
42,Kinsss,10344.00,15.00
43,Halmat911,10200.00,15.00
44,SuidedDeuces,10137.00,15.00
45,fishbear2025,10072.00,15.00
46,neilR,9970.00,15.00
47,zitrone radler,9878.00,15.00
48,ERICOKE,9836.00,15.00
49,Chefxxx,9715.00,15.00
50,UP4YMYCOC41N!,9677.00,15.00
51,CrossRoss,9567.00,15.00
52,ASKIIIING,9516.00,15.00
53,LipeMS,9337.00,15.00
54,sapaoniao,9321.00,15.00
55,Lilwhitezzz,9203.00,15.00
56,Risk_LDZ,9157.00,15.00
57,LLLZZZ,9113.00,15.00
58,Yu-Kai,9089.00,15.00
59,XIANGYA053,8869.00,15.00
60,Har_C,8784.00,15.00
61,Treynouar,8772.00,15.00
62,o6F2nZ0vQ,8762.00,15.00
63,TheRaging,8685.00,15.00
64,Repoio,8527.00,15.00
65,aleksandrpav1,8403.00,15.00
66,KrutayaRedPanda,8357.00,15.00
67,dashaoyu,8337.00,15.00
68,Gabriel Leclerc,8221.00,15.00
69,var-log-skynet,8125.00,15.00
70,VLADIQPRIME,8109.00,15.00
71,J4PhD,8066.00,15.00
72,Jin Hyeon Kwon,8009.00,15.00
73,0eten,7998.00,15.00
74,Jiangpoker,7924.00,15.00
75,Look1nMyEyes,7677.00,15.00
