Rank,Nickname,Points,Prize
1,Little-F!sh,40116.00,250.00
2,EVA92,37057.00,180.00
3,Fritzie,30996.00,160.00
4,myloveFbbj,28804.00,150.00
5,IlIlIIlIIlIlIll,26559.00,140.00
6,SB2501,26129.00,140.00
7,Caro-Kann,25918.00,130.00
8,wasilij,24459.00,130.00
9,P7326-3617,23470.00,120.00
10,TrueGood,23051.00,120.00
11,9ght Melancholy,22763.00,100.00
12,North Point,22686.00,80.00
13,ZHANG SIYI,21969.00,70.00
14,Love2023,20885.00,60.00
15,AlbertCamuss,20704.00,50.00
16,KoanPlayer,20622.00,40.00
17,ismedudu,19782.00,30.00
18,KATSP45,19739.00,30.00
19,NMSLMacao,18851.00,30.00
20,kean1992,18466.00,30.00
21,BraveWater1,18238.00,30.00
23,Ankhes,18135.00,30.00
24,alter ego2,17303.00,30.00
25,DEVDESETDEVET,16984.00,30.00
26,RapidEV_,16971.00,30.00
27,Carol98,15869.00,20.00
28,ikunpoker,15756.00,20.00
29,alex-tang,15619.00,20.00
30,fedkuther,15386.00,20.00
31,Miaacue,14809.00,20.00
32,nolimitcap,14457.00,20.00
33,LOCCO,14354.00,20.00
34,Keisuke Arata,14204.00,20.00
35,Perdi29,14114.00,20.00
36,Durshhhhhh,13802.00,20.00
37,yiyore,13789.00,20.00
38,o6F2nZ0vQ,13638.00,20.00
39,EmoYyW,13495.00,20.00
40,bikelee,13458.00,20.00
41,RollinRollin,12828.00,15.00
42,beatpeace,12693.00,15.00
43,QiaoBZ,12657.00,15.00
44,pandaking001,12390.00,15.00
45,Seanyayaying,12314.00,15.00
46,peterrrt,12291.00,15.00
47,Nocrik,11983.00,15.00
48,lucky90ru,11863.00,15.00
49,Gryffindor_,11693.00,15.00
50,Stepan Solianyk,11443.00,15.00
51,sheriffff,11215.00,15.00
52,XJZZ007,11123.00,15.00
53,SubineAuksine,10878.00,15.00
54,showmeduck,10540.00,15.00
55,Vv01dD,10484.00,15.00
56,P5514-1347,10087.00,15.00
57,knife2017,9850.00,15.00
58,golden2025,9740.00,15.00
59,LUCKYGJJ,9642.00,15.00
60,Phoenix Lee,9626.00,15.00
61,ETHTOZERO,9408.00,15.00
62,Liii,9368.00,15.00
63,lingming2024,9334.00,15.00
64,Mrhiphop07,9266.00,15.00
65,Chenchao Fei,9225.00,15.00
66,ShPokerKing79,9195.00,15.00
67,vena007,9115.00,15.00
68,CashGod2,9042.00,15.00
70,CNEK,8774.00,15.00
71,MMusashi,8469.00,15.00
72,0D328,8438.00,15.00
73,Rondeane,8399.00,15.00
74,Check_Fold__,8375.00,15.00
75,ASH2026,8361.00,15.00
76,tvandes27,8351.00,15.00
77,Mamamiyaaa,8230.00,15.00
78,Sn00pyFan,8165.00,15.00
79,Antojka84,8133.00,15.00
80,BrotherSpray,8060.00,15.00
81,chajinqu,7995.00,15.00
82,grinder69,7828.00,15.00
83,liyangx,7704.00,15.00
84,fsxd,7694.00,15.00
85,nomemory,7684.00,15.00
86,Dukan1991,7614.00,15.00
87,surge17,7557.00,15.00
88,lifish1,7515.00,15.00
89,china-fishy,7278.00,15.00
90,FuSSion,7270.00,15.00
91,ZhiJianRenCcc,7141.00,15.00
92,tofeset,7133.00,15.00
93,kupseri,7127.00,15.00
94,China-PLZ05,7096.00,15.00
95,buzta,7062.00,15.00
96,MuskTrump2025,7024.00,15.00
97,Kristo914,6923.00,15.00
98,rock 0421,6740.00,15.00
99,ThreeBetKing105,6727.00,15.00
100,super00998178,6664.00,15.00
101,S!mple0_o,6608.00,15.00
102,BreezyPoker,6552.00,15.00
103,kkkkkkkkk12,6504.00,15.00
104,mrkhokage,6468.00,15.00
105,Jianggg,6388.00,15.00
106,Kiau,6353.00,15.00
107,Madridistatj,6322.00,15.00
108,ivangege,6319.00,15.00
109,kkweiyn,6315.00,15.00
110,Comissaires,6252.00,15.00
111,Moreallin,6202.00,15.00
112,bluffingbard,6170.00,15.00
113,P3726-2075,6157.00,15.00
114,Ezequiel Ordoez,6110.00,15.00
115,CrossRoss,6108.00,15.00
116,Pay0990,6107.00,15.00
117,TG1987,6075.00,15.00
118,StrepsilsDOG,6059.00,15.00
119,LootNRun,6043.00,15.00
120,goTop1,6023.00,15.00
121,fosjiytrr,5998.00,15.00
122,horsebox30,5990.00,15.00
123,deichfede,5972.00,15.00
124,vena001,5967.00,15.00
125,cathtctzl,5931.00,15.00
126,Qu1ckS1lv3rZAOL,5878.00,15.00
127,ZushaShochat,5826.00,15.00
128,gagaluanchong,5820.00,15.00
129,Thepokerwhale,5796.00,15.00
130,bleknajt,5763.00,15.00
