Rank,Nickname,Points,Prize
1,osprey10,6060.00,60.00
2,Shamamix,5186.50,50.00
3,D Ushakov,4145.50,44.00
4,LXHY0058,3778.00,38.00
5,AggroDog,3587.00,32.00
6,I need Justice,3583.50,26.00
7,CH Jay,3491.00,22.00
8,Faker Sariel,3466.00,18.00
9,MrMonking,3251.00,15.00
10,redrabbit,3161.00,13.00
11,iterum,3082.50,11.00
12,Lvziyundaosui,3078.50,10.00
13,Darri0us,2826.50,9.00
14,LuXoR15,2725.00,8.00
15,Beblebabla,2522.00,8.00
16,ImTxx,2505.00,7.00
17,LHW258,2333.00,7.00
18,Kill Line,2283.50,7.00
19,leveleleven!,2260.50,6.00
20,ppnnnn,2212.50,6.00
21,Lion419,2182.00,5.00
22,Lcs1573,2052.00,5.00
23,xiaoxsheng,2045.00,5.00
24,BaJI6geMaR,2023.00,5.00
25,overcalm,2001.00,5.00
26,Felixu,1947.00,5.00
27,Piedrita!,1930.00,5.00
28,Teifur,1904.00,4.00
29,KenChauKen2025,1882.00,4.00
30,gechendong,1842.50,4.00
31,IvoVRA,1801.50,4.00
32,yeahaw,1774.00,3.00
33,Naitaiz,1759.00,3.00
34,HUMO89,1751.00,3.00
35,Push2Shove77,1750.50,3.00
36,Colin Calder,1736.00,3.00
37,VKGS,1681.00,3.00
38,GlusterTwo,1664.00,3.00
39,gongyifei1993,1663.50,3.00
40,SpleenRiffa,1650.00,3.00
41,danilgun247,1630.00,2.50
42,RiverEastKing,1608.00,2.50
43,DaXiGua28,1603.50,2.50
44,im_Versager,1599.00,2.50
45,epic-triumph,1526.00,2.50
46,Simonmayk,1469.50,2.50
47,reco2026,1440.00,2.50
48,Tragedienne_,1426.00,2.50
49,P363-129,1401.00,2.50
50,LICHARDO,1399.00,2.50
51,sadbadmadfu,1365.00,2.00
52,simonun,1345.50,2.00
53,Arhimandrit,1309.50,2.00
54,ZenAdri,1307.00,2.00
55,Yeo6,1299.50,2.00
56,PhilPlay,1275.00,2.00
57,RykCorporation,1259.00,2.00
58,RJ@6688,1245.00,2.00
59,maguito,1225.00,2.00
60,1morebeer,1222.00,2.00
61,XyLiuGun2025,1215.50,2.00
62,nomaninobay,1201.00,2.00
63,Pikachun,1169.50,2.00
64,QueEsLaVida,1163.50,2.00
65,Jookeer88,1159.00,2.00
66,Vova Champion,1150.00,2.00
67,Vemis,1147.00,2.00
68,7evennnnn,1131.00,2.00
69,Yang-Yan,1123.50,2.00
70,AfterThirdBeer,1100.00,2.00
71,WangDisHeng_,1098.00,1.50
72,CupHeadR,1090.50,1.50
73,xiaofuxing12,1090.00,1.50
74,Frank1712,1088.00,1.50
75,borntoplay,1079.00,1.50
76,EL TOLOLOCHE,1076.00,1.50
77,lengjingw,1043.00,1.50
78,Sureste,1035.00,1.50
79,Kkwal,1027.00,1.50
80,DhazE94,1026.00,1.50
81,fucxxkme,1025.00,1.50
82,DemonHunter001,1017.50,1.50
83,Smokey Nagata,1016.00,1.50
84,Flash Pls,993.50,1.50
85,BubbleFish2026,983.00,1.50
86,XIAORONGRONG,972.00,1.50
87,Fexitheking,968.00,1.50
88,Amos0709,944.00,1.50
89,yifei_025,938.00,1.50
90,Serafym,930.00,1.50
91,SP222,920.00,1.00
92,A619272,915.00,1.00
93,Zaibak5,904.00,1.00
94,Tabula Rassa,901.00,1.00
95,Cole Poker,899.00,1.00
96,Monte Cristo 90,899.00,1.00
97,ILoveYouSon_369,899.00,1.00
98,EddieBBPrinter,894.00,1.00
99,luckypuker11,893.50,1.00
100,Shakaali,888.00,1.00
101,shabiggwcnmTci,872.00,1.00
102,Serhii Marchuk,870.00,1.00
103,YaEbanutiyFish,870.00,1.00
104,007_Demonster,862.00,1.00
105,SilviuTheFish,861.00,1.00
106,FogHat,853.00,1.00
107,DJdkll,849.50,1.00
108,IamTanXuan666,842.00,1.00
109,juan1629,838.00,1.00
110,hameyhameyha,836.00,1.00
111,XY-chen,829.00,1.00
112,anelkaaa99,825.50,1.00
113,yz-d,823.00,1.00
114,PokerKingaroo,818.00,1.00
115,Rozna77,811.00,1.00
116,dontbetme27,807.50,1.00
117,xDemon1998x,795.00,1.00
118,Michael8666,794.50,1.00
119,NoobEatFish,793.00,1.00
120,Nortstink,791.00,1.00
