Rank,Nickname,Points,Prize
1,bleffer228,2159.50,25.00
2,AveFenix-11,1851.50,20.00
3,Grizs,1650.00,17.00
4,NataliMedved,1557.00,14.00
5,Ullaulle,1474.00,11.00
6,coffeedrinker,1095.00,9.00
7,Theosisza,982.00,8.00
8,Ihtiologul,944.50,7.00
9,AlenzOS,899.00,6.00
10,AA Andreev,842.50,5.00
11,rakemashina,822.00,4.00
12,manha11an,763.00,3.50
13,ag3nt911,753.00,3.50
14,Lomocat,696.00,3.00
15,zmiotewas,655.00,2.50
16,badfish1992,647.00,2.50
17,KaChong,638.00,2.50
18,K i T,620.50,2.50
19,Soyuntalentoso,610.00,2.00
20,Tovarasu1985,578.00,2.00
21,A Starostin,572.50,2.00
22,Light01,572.00,2.00
23,Indigocbo,571.00,1.80
24,niemambopoco,563.00,1.80
25,BEALISS31,562.00,1.80
26,yichen88_hk,554.00,1.60
27,cheburek,543.00,1.60
28,BlueDream96,538.00,1.60
29,MontereyBay,523.00,1.60
30,gomito10,508.00,1.40
31,alex_yang22,499.00,1.40
32,LittleLuckPlz,496.00,1.40
33,Manantiales,492.00,1.40
34,hwlm,492.00,1.20
35,HarryChenQ,491.00,1.20
36,Sankaku,480.50,1.20
37,CrazyFolds,453.00,1.00
38,NikA AA,446.00,1.00
39,treeefidddy,446.00,1.00
40,Fer21-poker,426.00,1.00
41,5oloma,422.50,0.80
42,superRODRI,410.00,0.80
43,r0kk0s,402.00,0.80
44,DamiFrango,401.00,0.80
45,I_ E I_,399.00,0.80
46,Viktor1917,392.00,0.80
47,Aidar33,389.00,0.80
48,prodek,386.00,0.80
49,masterML,382.50,0.80
50,Stephanie92,377.00,0.80
51,Fudz,376.00,0.80
52,kklj,376.00,0.80
53,sergio ryz,376.00,0.80
54,explain fire,376.00,0.80
55,etogocasino,368.00,0.80
56,Pohla,363.50,0.80
57,olesaf,362.00,0.80
58,nominate,350.00,0.80
59,selfvself,346.00,0.80
60,simpson_,340.50,0.80
61,OlgaAK,338.00,0.60
62,ThugFish,336.00,0.60
63,K Krestoff,328.00,0.60
64,RuSom,325.00,0.60
65,YOUG_,319.00,0.60
66,BARS55,315.00,0.60
67,yangang lv,312.00,0.60
68,kuijuikui,310.00,0.60
69,M1nskStyle,305.00,0.60
70,lm98h4n,305.00,0.60
71,PTJames,303.00,0.60
72,P8891-4377,301.50,0.60
73,nekus,301.50,0.60
74,HalorrralG,297.00,0.60
75,RiverWillS@ve,296.00,0.60
76,RaczekPol,296.00,0.60
77,Wet8,292.00,0.60
78,mksm197201,286.50,0.60
79,JUEGAJR17,284.00,0.60
80,Thennal,283.50,0.60
81,ActAle11,283.00,0.40
82,Grindmaster J,282.00,0.40
83,alex-sand,278.00,0.40
84,yyypp520,277.50,0.40
85,Rusty Wite,277.00,0.40
86,AOI1908,276.50,0.40
87,Igor Ivanov,275.00,0.40
88,LycanthropeWolf,273.00,0.40
89,dalajlama666,269.00,0.40
90,SkelterAAA,269.00,0.40
91,QubitMaster,266.00,0.40
92,takeme,263.50,0.40
93,Lavirey,262.00,0.40
94,Sasagi,261.00,0.40
95,GooD_BuH,258.00,0.40
96,braclabank,256.00,0.40
97,KSV2903,251.00,0.40
98,hangsound,250.00,0.40
99,Alex Kay,249.00,0.40
100,Kataig_,245.00,0.40
101,Artur Abatov,243.00,0.40
102,koderek,242.00,0.40
103,01mrak10,241.00,0.40
104,futilerat,241.00,0.40
105,SAMDIM,240.00,0.40
106,MrRedCrow,239.50,0.40
107,BabyGato,239.00,0.40
108,DinoSauruS88,236.00,0.40
109,Sapran17,236.00,0.40
110,Nikolai218,235.50,0.40
111,timmybwee,233.00,0.30
112,tesla models,233.00,0.30
113,Merazzi,232.00,0.30
114,NapoleOnTilt,231.50,0.30
115,WezzNL,228.00,0.30
116,Thongas,227.00,0.30
117,UDFSU,225.00,0.30
118,Atreyu11,224.00,0.30
119,kolacar84,223.50,0.30
120,Lego-D,220.50,0.30
121,Zuzi777,218.50,0.30
122,roberto!,217.00,0.30
123,sirva mulatunk,216.00,0.30
124,FComNPCon,216.00,0.30
125,20250104,215.00,0.30
