Rank,Nickname,Points,Prize
1,b1la,4466.00,500.00
2,Malong1993,4258.50,420.00
3,xiaokalami999,3952.50,360.00
4,Muten-Roshi,3889.00,300.00
5,counterfactual,3691.00,260.00
6,Tomas Rosado,3072.00,220.00
7,StatiCKy,2263.00,190.00
8,zhuimeng01,2170.50,160.00
9,Thirty-seven,2142.00,130.00
10,VielenDank,1988.00,110.00
11,CuIuIIus,1975.50,100.00
12,Diego Emperador,1959.00,90.00
13,Andrey Kuklin,1923.50,80.00
14,Baktung,1840.00,80.00
15,Fishku,1713.00,70.00
16,Owl Howell,1703.50,70.00
17,Richard Martin,1663.00,60.00
18,OpenPalm,1414.00,60.00
19,l_____________I,1266.00,50.00
20,OndarinAR,1245.00,50.00
21,medellin,1192.00,50.00
22,Vis Telimus,1189.50,50.00
23,Chanchi Lopez,1166.50,40.00
24,Thanzaa5,1157.00,40.00
25,VerifiedBE,1078.00,40.00
26,Plsdontbluff,1070.00,40.00
27,F Nuetzel,1063.00,40.00
28,Trato!,1031.00,40.00
29,JozefKovac18,1023.50,30.00
30,jjs-1,1017.00,30.00
31,AAlleyOOp,930.00,30.00
32,FitzyE,929.00,30.00
33,And Stoenescu,910.00,30.00
34,GraciasDios22,901.00,30.00
35,Dpacks,880.00,20.00
36,afrd,874.00,20.00
37,L0rdL0yly,870.00,20.00
38,Joseph Warren,829.50,20.00
39,Mateo58,813.50,20.00
40,P9934-0402,792.50,20.00
