Rank,Nickname,Points,Prize
1,xTwistedFate,3943.00,250.00
2,Fishku,3738.00,200.00
3,money1111,3395.00,170.00
4,JozefKovac18,2774.00,140.00
5,waskikoluder,2394.00,120.00
6,FFartso,2289.00,100.00
7,sooraba,2102.00,80.00
8,seiteeen,1949.00,70.00
9,Sambayon,1902.00,60.00
10,Rabbit_Life,1879.00,50.00
11,PikachuPee,1771.00,40.00
12,zhuimeng01,1631.00,40.00
13,AnteSociaI,1530.00,40.00
14,Irsai Oliver,1444.00,30.00
15,MaxilLARY,1440.00,30.00
16,Pyro57,1356.00,30.00
17,dontblinkk,1331.00,30.00
18,BAR0NG,1296.00,30.00
19,Eduard Krylov,1273.00,30.00
20,Nedostup_92,1265.00,25.00
21,Lin16,1232.00,25.00
22,pacoryan,1216.00,20.00
23,SmartArt,1184.00,20.00
24,arete_CR,1174.00,20.00
25,Jin Chen,1078.00,20.00
26,LamboToni,1075.00,20.00
27,Ww_lee !,1073.00,20.00
28,Jona Suarez,1038.00,20.00
29,PepeLePhew,1017.00,20.00
30,Kuromi!,997.00,20.00
31,Stolik,985.00,20.00
32,lovetrips,954.00,20.00
33,Evgeny Paketov,943.00,20.00
34,whyiplaythis,919.00,10.00
35,A veces ligo,866.00,10.00
36,BrotherLehman,837.00,10.00
37,TOMBATLE,830.00,10.00
38,Awakening2222,815.00,10.00
39,Badala Menti,809.00,10.00
40,lallamaquellama,746.00,10.00
41,Dekkers123_,716.00,10.00
42,Johan Nr14,691.00,10.00
43,KOM TILL VASBY,682.00,10.00
44,818Sisarka,672.00,10.00
45,Kase O,637.00,10.00
46,DwanEatFish,630.00,10.00
47,Gandalf Sax Guy,624.00,10.00
48,Maisons94,615.00,10.00
49,OcuIus Tertius,601.00,10.00
50,Betona,597.00,10.00
