Rank,Nickname,Points,Prize
1,KopjeKoffie,929.00,1400.00
2,ThugPolk,900.00,800.00
3,Matjaz Vogrinec,890.50,500.00
4,Cameron Couch,802.00,380.00
5,Michael Weiss,758.50,320.00
6,Paul Gregg,715.00,300.00
7,Gooodcards,592.00,280.00
8,SHEEZY,589.00,280.00
9,Rodrigo Motoki,548.00,260.00
10,R Gabdullin,538.00,240.00
11,Niv Heled,467.00,220.00
12,Robin Lacey,439.50,220.00
13,I MP I,433.00,200.00
14,dom_sz8b8,433.00,200.00
15,Pagenotfound4o4,366.00,180.00
16,Boris Premovic,355.00,180.00
17,TropicalTilt,349.00,180.00
18,N Dobrachev,342.00,160.00
19,Scott Corbett,330.50,160.00
20,H Rodriguez,320.00,160.00
21,Gergo Zsiros,291.00,160.00
22,Sharp red hands,269.50,140.00
23,BerMalBerIst,268.50,140.00
24,ascetic15,265.00,140.00
25,P Sekinger,258.00,140.00
26,Nyuli Tibor,251.00,140.00
27,hugo211028,248.00,140.00
28,U Sidoranka,246.00,120.00
29,Shiny__Flakes,245.50,120.00
30,J Tacoronte,245.00,120.00
31,G Kovari,228.00,120.00
32,Agustin Coelli,217.00,100.00
33,RocketCake,217.00,100.00
34,naturalnoob,213.00,100.00
35,Matthias Ehlers,202.50,100.00
36,Nuts-Poker,199.00,100.00
37,Davide Suriano,196.00,100.00
38,N Evdokimov,187.00,100.00
39,VendaS,175.00,100.00
40,dingfengniao,175.00,100.00
