Rank,Nickname,Points,Prize
1,never lose hope,47542.00,90.00
2,RSXR,39739.00,70.00
3,Asocail,38502.00,65.00
4,nlConnor,37163.00,60.00
5,Big Keka,35089.00,55.00
6,fishfry2026,33217.00,50.00
7,luckykid213,32617.00,45.00
8,Linkin_Fight,32413.00,40.00
9,fong0000,31367.00,35.00
10,BBProMax,29667.00,35.00
11,upstreak2026,29028.00,30.00
12,Liamjames,28854.00,25.00
13,GG_fisher,26784.00,20.00
14,MountainCat,25004.00,15.00
15,Hiromos,24959.00,10.00
16,Zenglianjin,23397.00,10.00
17,kareta in macao,22118.00,9.00
18,BrookDaniel,21603.00,9.00
19,j6oriver,20625.00,9.00
20,Suhana1108,20520.00,9.00
21,Megatron88,19521.00,9.00
22,zero8245,19508.00,8.00
23,meguuu7,19436.00,8.00
24,Luoda16,19087.00,8.00
25,Super SetMan,19057.00,8.00
26,Querzahnmolch,17748.00,8.00
27,TiberiusJAlexan,17628.00,7.00
28,ironbet,17563.00,7.00
29,hsrf,17236.00,7.00
30,Summerrain,16615.00,7.00
31,Monkey -D- Bot,16228.00,7.00
32,HRYBAN,15545.00,7.00
33,fish_Maker,15348.00,6.00
34,Chyp1smySoon,15153.00,6.00
35,1KKing,15076.00,6.00
36,seeseeKSQ,15034.00,6.00
37,akweiliang,15025.00,6.00
38,Captain26,14973.00,6.00
39,Smart_ONE_,14839.00,6.00
40,Gear Up,14777.00,6.00
41,yktdnmn,14681.00,6.00
42,Nycze,14628.00,6.00
43,techchang,14479.00,6.00
44,godpain,13736.00,6.00
45,DokiDoki2026,13646.00,6.00
46,DaniLaan,13158.00,6.00
47,T2NA,12679.00,6.00
48,TopW1n,12526.00,6.00
49,Adventus,12419.00,6.00
50,ssakdaa,11997.00,6.00
51,pipecmolodec,11984.00,6.00
52,kOOma_,11919.00,6.00
53,Meeshulescu,11789.00,6.00
54,LockMyClock,11569.00,6.00
55,AHTOOOXA,11550.00,6.00
56,n0scete1psum,11448.00,6.00
57,blessyou2837,11366.00,6.00
58,M A N O N,11137.00,6.00
59,CTZNspade,11101.00,6.00
60,fengyin,11067.00,6.00
61,JumpOver,11009.00,6.00
62,Tom N Jerry,11001.00,6.00
63,Tomas57,10908.00,6.00
64,playASpsycho,10813.00,6.00
65,kippari300,10810.00,6.00
66,Duo0209,10804.00,6.00
67,BootyRaider,10788.00,6.00
68,IngOscar,10729.00,6.00
69,goldflake,10704.00,6.00
70,zalpao,10596.00,6.00
71,NederantisA5,10576.00,6.00
72,Ya Luo,10534.00,6.00
73,DL-Bryce,10404.00,6.00
74,Sleep_Tight94,10226.00,6.00
75,rIver616,10225.00,6.00
76,Leonidok,10192.00,6.00
77,WJ_S1mple,10175.00,6.00
78,kklj,10149.00,6.00
79,amimi88,10023.00,6.00
80,NbGG,10009.00,6.00
81,wlsrnjs123,9903.00,5.00
82,Rebel4Luck,9876.00,5.00
83,PescadiKto,9869.00,5.00
84,Zsasz,9814.00,5.00
85,BeeKrisss,9792.00,5.00
86,RaoulDuke047,9596.00,5.00
87,Ryokan Taigu,9593.00,5.00
88,Jason8444,9569.00,5.00
89,Mamonchik!,9453.00,5.00
90,DirewolfOK,9383.00,5.00
91,Zeros_Otbr,9247.00,5.00
92,Chance WENG,9187.00,5.00
93,ddqaassssw33,9158.00,5.00
94,constantine232,9133.00,5.00
95,Miguel Fuerte,9116.00,5.00
96,Bluff4life,9102.00,5.00
97,simple_magic,9087.00,5.00
98,paomarou,9070.00,5.00
99,GGLoveYou4Eva,9060.00,5.00
100,Josh7835,9008.00,5.00
101,flairsanctus,8978.00,5.00
102,Neo53,8935.00,5.00
103,Chouker-TW,8854.00,5.00
104,Dianfu Zhao,8828.00,5.00
105,wotawa,8814.00,5.00
106,changma258,8764.00,5.00
107,b0neCrusha,8645.00,5.00
108,PandasRCute,8643.00,5.00
109,JustaRanger,8635.00,5.00
110,Candyman_,8620.00,5.00
111,JoeFreecss,8530.00,5.00
112,Aka_Reno,8475.00,5.00
113,WxHuangyang,8441.00,5.00
114,ExacT9,8427.00,5.00
115,Munkh_,8424.00,5.00
116,Diavolakos,8418.00,5.00
117,Pors_Poker,8409.00,5.00
118,Luckypao,8408.00,5.00
119,xy111,8402.00,5.00
120,MVP !,8365.00,5.00
121,BEPATIENT,8243.00,5.00
122,BenDany_,8231.00,5.00
123,Luker43,8229.00,5.00
124,nathyk,8213.00,5.00
125,RakomSakom,8191.00,5.00
126,kin0kino,8147.00,5.00
127,tianxia666,8143.00,5.00
128,Magpie_,8133.00,5.00
129,ChillWinVibes,8123.00,5.00
130,KitasanrikuOvO,8023.00,5.00
131,FinancialExpert,8019.00,5.00
132,FOCUS GOD,7991.00,5.00
133,FN8DMM,7960.00,5.00
134,Capacity1111,7936.00,5.00
135,ILOVE China,7916.00,5.00
136,yoZonetz,7880.00,5.00
137,hanhanh777,7878.00,5.00
138,sha ren mo,7847.00,5.00
139,Jiu Shu,7812.00,5.00
140,Jeckeld86,7796.00,5.00
141,I need Justice,7792.00,5.00
142,Outcognito,7776.00,5.00
143,Jedynak,7720.00,5.00
144,ksss2025,7657.00,5.00
145,Franky4fingerz,7639.00,5.00
146,zacz,7627.00,5.00
147,LargeHorse,7612.00,5.00
148,CraZyGirL1337,7587.00,5.00
149,Aofapple,7530.00,5.00
150,haoshen911,7517.00,5.00
151,zaozao36,7507.00,5.00
152,Bbwin2026,7459.00,5.00
153,Lost yourself,7457.00,5.00
154,Wayennn,7446.00,5.00
155,WCraft,7376.00,5.00
156,s4iz,7372.00,5.00
157,yellowoneflash,7332.00,5.00
158,Somnus4,7281.00,5.00
159,lynnen,7276.00,5.00
160,CELEBR1TY,7273.00,5.00
161,icanwin77,7268.00,5.00
162,CHIKAMANEKYA,7204.00,5.00
163,dabenxiong,7200.00,5.00
164,Royal99904,7197.00,5.00
165,surfingpokerAn,7183.00,5.00
166,kanekiszn,7179.00,5.00
167,ExacT9,7170.00,5.00
168,147902435672,7160.00,5.00
169,laozhuo333,7134.00,5.00
170,A Ogoreltsev,7124.00,5.00
171,Nepenthes_A,7111.00,5.00
172,acesulfamo,7098.00,5.00
173,CashDropper,7093.00,5.00
174,flairsanctus,7061.00,5.00
175,maDe888,7055.00,5.00
176,BigBadWolf@,7018.00,5.00
177,kevesmax34,7010.00,5.00
178,AXAX99,7005.00,5.00
179,t0pt0p,6945.00,5.00
180,Summerrain,6944.00,5.00
181,r1chardwang,6866.00,4.00
182,jsoegex,6846.00,4.00
183,hennadzz,6804.00,4.00
184,D@vidut,6786.00,4.00
185,IMC_,6782.00,4.00
186,ArtSvarojich,6768.00,4.00
187,Scugnizzopoker,6692.00,4.00
188,wanima,6672.00,4.00
189,contemplator,6667.00,4.00
190,K Zhukov,6665.00,4.00
191,Equity Investor,6643.00,4.00
192,Habpy1,6636.00,4.00
193,Rip Wheeler,6582.00,4.00
194,kOOma_,6525.00,4.00
195,Unique88,6465.00,4.00
196,ChillWinVibes,6459.00,4.00
197,suiyiwin12345,6413.00,4.00
198,Mistic_,6395.00,4.00
199,Luoda16,6392.00,4.00
200,lazybones_,6380.00,4.00
201,DeckShawe,6357.00,4.00
202,TianNanLiFeiYu,6293.00,4.00
203,Damondy,6273.00,4.00
204,galeguinhoAA,6267.00,4.00
205,GYLIVER321,6230.00,4.00
206,W1PG05,6200.00,4.00
207,whale2,6185.00,4.00
208,Alllx,6174.00,4.00
209,BootyRaider,6154.00,4.00
210,yoZonetz,6113.00,4.00
211,dalangwubian,6094.00,4.00
212,Desperado9,6056.00,4.00
213,Big chicken 666,6036.00,4.00
214,Tomas57,6006.00,4.00
215,catttty,6000.00,4.00
216,sunnyobelisk,5973.00,4.00
217,Tmyn,5966.00,4.00
218,P2221-9346,5964.00,4.00
219,jerryho0320,5960.00,4.00
220,MGreen,5938.00,4.00
221,Grimlock8888,5917.00,4.00
222,DeNN1s23,5901.00,4.00
223,meguuu7,5892.00,4.00
224,ksss2025,5891.00,4.00
225,tianxia666,5864.00,4.00
226,puntiIIa,5833.00,4.00
227,EdgeAccumulator,5828.00,4.00
228,NicknameMaster,5820.00,4.00
229,extazyWINS,5809.00,4.00
230,MACTEP_6ygga,5809.00,4.00
231,Shqy,5750.00,4.00
232,Bobby-88,5750.00,4.00
233,Drollan,5738.00,4.00
234,KingVidz,5727.00,4.00
235,CYChu,5725.00,4.00
236,HiiRoo hung,5705.00,4.00
237,HeyTom,5682.00,4.00
238,Xavicast,5638.00,4.00
239,suoha9527,5566.00,4.00
240,angymitza,5564.00,4.00
241,MoShiPK,5555.00,4.00
242,Wayennn,5546.00,4.00
243,Ris3,5531.00,4.00
244,Laizytuvas1,5528.00,4.00
245,Loveclub,5514.00,4.00
246,FlopDealKs,5510.00,4.00
247,JACK_FISHER,5491.00,4.00
248,Tomeks,5489.00,4.00
249,BlackYisus23,5487.00,4.00
250,Lu Tan,5464.00,4.00
251,jonahlomu,5435.00,3.00
252,dddeeper,5419.00,3.00
253,Mannnnn,5309.00,3.00
254,JmeJme,5305.00,3.00
255,dezwaag,5298.00,3.00
256,epidersia,5291.00,3.00
257,russipower,5282.00,3.00
258,kin0kino,5280.00,3.00
259,dingdezhu88,5260.00,3.00
260,Brokers100,5254.00,3.00
261,gaodeding66,5218.00,3.00
262,DLemma,5208.00,3.00
263,Isaias Rocha,5196.00,3.00
264,BlueBull99,5195.00,3.00
265,Swagger1,5181.00,3.00
266,Nomad Adai,5161.00,3.00
267,kore0755,5157.00,3.00
268,Lisy on ok,5136.00,3.00
269,j1aCenN,5122.00,3.00
270,workingfish,5122.00,3.00
271,RedEagle22,5113.00,3.00
272,Koros28,5041.00,3.00
273,No1_Playa,5034.00,3.00
274,HaryMaguire,5027.00,3.00
275,GODNIU521212,5020.00,3.00
276,Prime_26,5009.00,3.00
277,GabrielGong,4987.00,3.00
278,McJhin,4963.00,3.00
279,Banana168,4953.00,3.00
280,AAceeee,4945.00,3.00
281,D diusuwa,4941.00,3.00
282,fish12138,4936.00,3.00
283,Nycze,4935.00,3.00
284,dianabolic,4910.00,3.00
285,picachuinnit,4904.00,3.00
286,MountainCat,4889.00,3.00
287,Super SetMan,4884.00,3.00
288,ONEkumo,4876.00,3.00
289,MasterAsAc,4835.00,3.00
290,Benhoi7,4822.00,3.00
291,AAFERAA,4814.00,3.00
292,leb395644952,4759.00,3.00
293,New East,4741.00,3.00
