Rank,Nickname,Points,Prize
1,Agrr4Rollz,35738.00,600.00
2,David Keta,29015.00,500.00
3,Vesper_31,26977.00,450.00
4,DENKI-D,26079.00,400.00
5,A Selimhanov,24642.00,350.00
6,DrPengu1n,23548.00,350.00
7,AABZKKDH,22723.00,300.00
8,Nelfi,22420.00,300.00
9,weili322,21164.00,250.00
10,HikkaMikka,19739.00,250.00
11,Ivan lysyakov,19182.00,210.00
12,LudopatiaFree,17889.00,170.00
13,NoArmor_,17241.00,130.00
14,The Creator,16421.00,110.00
15,Player__456,15847.00,90.00
16,wintsai,15770.00,90.00
17,nattereri Kner,15615.00,90.00
18,1AAKKQQ,15589.00,90.00
19,F!ddlesticks,15057.00,90.00
20,very easy poker,13221.00,80.00
21,StayPresent871,12943.00,80.00
22,areyouready-,12758.00,80.00
23,pokermonies,12706.00,80.00
24,Gary Chappell,12392.00,80.00
25,rwerwrw,12183.00,80.00
26,SHAOLINBLUFF,11488.00,80.00
27,taida,10714.00,80.00
28,Nightwish !,10636.00,80.00
29,Stable Genius,10289.00,80.00
30,Tran3009,10027.00,80.00
31,slabii,9949.00,70.00
32,IMALLINBABY,9644.00,70.00
33,MIK301,9603.00,70.00
34,xKILLERx,9235.00,70.00
35,Pascal Hartmann,9228.00,70.00
36,M Bartholomew,9130.00,70.00
37,Jinx Poker,9079.00,70.00
38,TakeMyTilt,8930.00,70.00
39,ToxicF[][][][]r,8816.00,70.00
40,Sr Coffee,8641.00,70.00
41,El Gugondo,8575.00,60.00
42,WhakaTaka,8572.00,60.00
43,ll_Kiwicito_ll,8525.00,60.00
44,sunny-island,8462.00,60.00
45,HomoLudens,8283.00,60.00
46,meast,8201.00,60.00
47,ElPerroMagico1,8090.00,60.00
48,Clairv0yant,7793.00,60.00
49,BAJIDA,7738.00,60.00
50,Stevie Jazz,7731.00,60.00
51,Catharsis,7628.00,60.00
52,xuyayaa,7590.00,60.00
53,Photosynthes,7431.00,60.00
54,Tai duh,7279.00,60.00
55,Muerte_,7126.00,60.00
56,dachicken,6919.00,60.00
57,jugggg,6754.00,60.00
58,GwaCheung,6700.00,60.00
59,TravisRemy,6619.00,60.00
60,Rui Ferreira,6540.00,60.00
61,Nikolo_Budkin,6458.00,60.00
62,R9ckroll,6450.00,60.00
63,nicetime,6408.00,60.00
64,Zaap1,6291.00,60.00
65,calvin_poker,6279.00,60.00
66,Tsoquinha,6275.00,60.00
67,ELENA1305,6260.00,60.00
68,Yumebiter,6255.00,60.00
69,Brickt63,6172.00,60.00
70,betbetBUBBLES,6169.00,60.00
71,OtB_BlueShark,6087.00,60.00
72,MagnvmOpus,6062.00,60.00
73,KrumRygg,6038.00,60.00
74,trollbag,6014.00,60.00
75,Pavel Kovalenko,6006.00,60.00
76,xigua333,5961.00,60.00
77,huangjiadayi,5893.00,60.00
78,kejisimida,5847.00,60.00
79,pangxiong27,5841.00,60.00
80,BoloBoss,5730.00,60.00
81,c1nderella,5687.00,60.00
82,1uxGloria,5669.00,60.00
83,IWILLKOYOU,5623.00,60.00
84,baccarat12,5611.00,60.00
85,You will see,5592.00,60.00
86,JacksonDDD,5586.00,60.00
87,Kartenklatscher,5548.00,60.00
88,mzzlllo,5535.00,60.00
89,Sherlock_SP,5519.00,60.00
90,Sunflower seeds,5486.00,60.00
91,Brelan Cohen,5485.00,60.00
92,RavenZz_,5390.00,60.00
93,La Pinta,5383.00,60.00
94,hiitsme,5311.00,60.00
95,GalalaMao,5268.00,60.00
96,MichaBlocks,5251.00,60.00
97,SniperYJ,5241.00,60.00
98,tortoisekiller,5235.00,60.00
99,DonatikS,5095.00,60.00
100,KINGKONGFF,5070.00,60.00
101,Rake2High,4932.00,
102,melonli2025,4798.00,
103,Ryan Gibson,4753.00,
104,Matt Spurring,4657.00,
105,Irlandczyk,4644.00,
106,HabibiStackWeg,4622.00,
107,YixShiro,4592.00,
108,Team Loki,4566.00,
109,o0oo,4449.00,
110,Jian KK,4445.00,
111,shark47!,4408.00,
112,Brilliance,4401.00,
113,bit2easy_,4352.00,
114,Purechaox,4326.00,
115,Slow n Steady,4278.00,
116,Netflips 23,4229.00,
117,DETET,4163.00,
118,CyberTony,4093.00,
119,Marshal__84,3880.00,
120,Dilemmaa,3863.00,
