Rank,Nickname,Points,Prize
1,biGmit,44298.00,90.00
2,nlConnor,42215.00,70.00
3,Olesya Psaunova,38809.00,65.00
4,tupu22,36346.00,60.00
5,TTming,35750.00,55.00
6,steezback,33438.00,50.00
7,yz0911,32391.00,45.00
8,cmole,31492.00,40.00
9,aqw5522,30472.00,35.00
10,PK_seven,30313.00,35.00
11,RiverOnePiece,29451.00,30.00
12,irvinjose,26643.00,25.00
13,SpaceX031988,25899.00,20.00
14,SHOKS,24846.00,15.00
15,blessyou2837,23880.00,10.00
16,Sept1m,22913.00,10.00
17,ppkkndwsi,22445.00,9.00
18,Nefertari Li,20729.00,9.00
19,kaijiayongshi2,19296.00,9.00
20,utmb,19131.00,9.00
21,Poker Nerd,18936.00,9.00
22,DisciplineC,18082.00,8.00
23,ddqaassssw33,18034.00,8.00
24,Garompon,17914.00,8.00
25,LaaKer,17851.00,8.00
26,daguaishou1,17131.00,8.00
27,NvmAKs,17021.00,7.00
28,j1aCenN,15833.00,7.00
29,bravespirit26,15786.00,7.00
30,SEGA-,15619.00,7.00
31,clickCONFIRM,15419.00,7.00
32,shixuelongshao,15380.00,7.00
33,ElMangoFamoso,15287.00,6.00
34,bigDDsangbiao,15233.00,6.00
35,CeKTopra3a,14761.00,6.00
36,diaspora680,14733.00,6.00
37,SayYesStoicism,14504.00,6.00
38,PILIHU,14425.00,6.00
39,CrazyPapillon,14368.00,6.00
40,Grimlock8888,14148.00,6.00
41,unst0pabl3,14040.00,6.00
42,Roumando,13705.00,6.00
43,L Perfect Fly,13569.00,6.00
44,Angler_Fish,13525.00,6.00
45,LADASPORT,13220.00,6.00
46,Summerrain,13135.00,6.00
47,ougmike,12864.00,6.00
48,ihvnobluff,12857.00,6.00
49,fishblast,12571.00,6.00
50,Big-luck,12494.00,6.00
51,OKC6,11594.00,6.00
52,Yeicoly,11514.00,6.00
53,ig0tWORMS,11452.00,6.00
54,NotionAI,11329.00,6.00
55,YouTube Xiao Yu,11297.00,6.00
56,YO_SOY,11243.00,6.00
57,seeseeKSQ,11127.00,6.00
58,wwyxi,11032.00,6.00
59,swaggyj,10889.00,6.00
60,rukorubi,10828.00,6.00
61,AAcePoker,10509.00,6.00
62,gambleluck,10407.00,6.00
63,eve_santa,10369.00,6.00
64,DimitarGeorgiev,10352.00,6.00
65,PizzaSimo99,10346.00,6.00
66,BLIND RUNNER,10289.00,6.00
67,TTPH1,10259.00,6.00
68,vinnie-poker,10212.00,6.00
69,sixihappy,10123.00,6.00
70,110HW@MP651,10096.00,6.00
71,shunliou,10079.00,6.00
72,Danilo Coguric,10079.00,6.00
73,Gudini34,9972.00,6.00
74,C@!@lb@tros,9963.00,6.00
75,Rickkpoker,9958.00,6.00
76,Odin1Eye,9955.00,6.00
77,Toms_,9932.00,6.00
78,acesulfamo,9902.00,6.00
79,cathtctzl,9871.00,6.00
80,WoWulam,9793.00,6.00
81,bakagawa,9764.00,5.00
82,pipecmolodec,9651.00,5.00
83,ikun_Jack,9646.00,5.00
84,Jason8444,9637.00,5.00
85,sst9,9355.00,5.00
86,Storming09,9330.00,5.00
87,splintz,9226.00,5.00
88,RlaDlf0710,9219.00,5.00
89,goude,9206.00,5.00
90,exploit@gto,9196.00,5.00
91,BTN_Advantage,9034.00,5.00
92,yb1229,9023.00,5.00
93,dabuyingni,9013.00,5.00
94,Enjoy-tb-cb,9010.00,5.00
95,BrunoUrk,8866.00,5.00
96,Romantic Be,8857.00,5.00
97,Kaiser_Soze,8773.00,5.00
98,VirusOker,8733.00,5.00
99,MassTransitBBQ,8677.00,5.00
100,Mistic_,8665.00,5.00
101,Anti-involution,8652.00,5.00
102,Vornax,8630.00,5.00
103,ggseamida,8623.00,5.00
104,DontHoldEmBack,8604.00,5.00
105,wukaixun,8576.00,5.00
106,leomonteiro20,8514.00,5.00
107,AlwaysLucky!,8488.00,5.00
108,shenky95,8473.00,5.00
109,Joker_86,8358.00,5.00
110,breakingGrieven,8353.00,5.00
111,Ponki,8287.00,5.00
112,AgressorGG,8260.00,5.00
113,maDe888,8106.00,5.00
114,WoozyWasTaken,8076.00,5.00
115,Ackerrman,7957.00,5.00
116,BlueBull99,7935.00,5.00
117,nm1kcp4amu3ah7m,7916.00,5.00
118,haoshen911,7857.00,5.00
119,nobalance321,7851.00,5.00
120,Jiu Shu,7844.00,5.00
121,Biuuuuuuuuu,7764.00,5.00
122,Knight_Fire,7733.00,5.00
123,h8me0rl0veme,7646.00,5.00
124,DuWang7,7627.00,5.00
125,Kh Lam,7625.00,5.00
126,Chrzaszcz,7615.00,5.00
127,Baskins,7589.00,5.00
128,Pokejuha,7572.00,5.00
129,Jeckparty,7563.00,5.00
130,Smithysmiler,7558.00,5.00
131,suyanbuyi,7556.00,5.00
132,Ruxi09,7554.00,5.00
133,babyfish1,7537.00,5.00
134,Gold666666,7503.00,5.00
135,y4nzu,7478.00,5.00
136,jstd0it,7461.00,5.00
137,player34532,7460.00,5.00
138,tetris152,7447.00,5.00
139,IWantToBeFree,7446.00,5.00
140,Lucky_stg,7388.00,5.00
