Rank,Nickname,Points,Prize
1,hippo132327,4357.00,500.00
2,Tr7 -_-,4175.00,420.00
3,b1la,4110.00,360.00
4,xiaokalami999,3486.00,300.00
5,F Nuetzel,3207.50,260.00
6,KOM TILL VASBY,3015.00,220.00
7,NEINICH,2783.00,190.00
8,RocketCake,2653.50,160.00
9,Fishku,2492.00,130.00
10,lupinmaskara,2367.50,110.00
11,Andrey Kuklin,2284.50,100.00
12,Mugi-Chan,2135.00,90.00
13,RaiseStack,2018.00,80.00
14,Jin Chen,1898.00,80.00
15,Eriks Krumins,1836.50,70.00
16,Hellowestkkk,1743.00,70.00
17,818Sisarka,1738.00,60.00
18,CuIulIus,1710.00,60.00
19,Il Pinguino,1645.00,50.00
20,counterfactual,1565.50,50.00
21,yilufa8,1464.00,50.00
22,Mateo58,1442.00,50.00
23,Vis Telimus,1440.00,40.00
24,Street punter,1398.50,40.00
25,just4fun23,1349.50,40.00
26,BING77,1332.50,40.00
27,coleccion_gomez,1314.00,40.00
28,NullCreator,1276.00,40.00
29,TOMBATLE,1272.00,30.00
30,Freak2,1131.00,30.00
31,Ragdoll17,1108.00,30.00
32,Pennyswise,1104.00,30.00
33,Resident Tilter,1102.00,30.00
34,CREAT0R0fGOD,1075.00,30.00
35,Joseph Warren,1039.50,20.00
36,Dr Dessert,1038.00,20.00
37,LittleZhu,1031.00,20.00
38,Potss,994.50,20.00
39,benbur77,959.50,20.00
40,245aa,952.00,20.00
