Rank,Nickname,Points,Prize
1,7evenD,4559.50,100.00
2,BluffMaster87,3861.00,80.00
3,yuanxiaoAA,3646.50,65.00
4,shomps_73,3240.50,50.00
5,EVzer0_17,2862.00,35.00
6,Elden_King,2572.50,25.00
7,spacepatr,2493.00,20.00
8,Projakepro,2373.00,16.00
9,Raduc-u,2056.00,13.00
10,Scout_0916,2046.00,11.00
11,binbinAA,1812.00,10.00
12,Shamatha,1461.00,9.00
13,MagicChicken,1385.00,9.00
14,27yarro86,1348.00,8.00
15,Zep451,1277.50,8.00
16,LuckyHedgehog,1255.00,8.00
17,Rjcnzz,1252.00,7.00
18,GhostR1der,1219.50,7.00
19,MuichiroT,1209.00,7.00
20,Gigasuut,1185.00,7.00
21,69Maszek,1185.00,7.00
22,Barbarian_Relic,1175.50,7.00
23,Vla-Sof,1169.00,6.00
24,Stonebreaker004,1159.00,6.00
25,Stelus,1150.00,6.00
26,I-I-IEKA,1112.50,6.00
27,AmelieJeTaime,1102.00,6.00
28,sexyAces11,1098.00,6.00
29,000deathman000,1088.00,5.00
30,never337,1081.00,5.00
31,Rallarsving,1068.50,5.00
32,LAFELLA1,1053.00,5.00
33,Amaksimian,1042.00,5.00
34,BruceLeroy,1038.00,5.00
35,koshka-eroshka,1034.00,5.00
36,fish0017,1026.00,4.00
37,TePele,1012.00,4.00
38,TiltedGrinder,1004.00,4.00
39,Xraybet,987.50,4.00
40,KoreanBOSS,980.00,4.00
41,jijiyy,929.50,4.00
42,Gon Maitini,918.00,4.00
43,kawabae,904.00,4.00
44,FredBarto,897.00,4.00
45,jupiter69,890.00,4.00
46,SUOLOUS,889.50,4.00
47,AHWYCL,888.00,4.00
48,xpxz,875.00,4.00
49,EVA1326,870.00,4.00
50,PokerPro1982,866.00,4.00
51,Aequitaz,865.00,4.00
52,DAGO2025,851.00,4.00
53,3747ZHT,825.00,4.00
54,cachesper,823.00,4.00
55,JohnTing,822.00,4.00
56,Caferacer1,821.00,4.00
57,ArmanRaj,820.00,4.00
58,Chimoltrufias,813.00,4.00
59,BlindProtect0r,806.00,4.00
60,Sugarbaker,805.00,4.00
61,Tom Vinicius,800.00,4.00
62,orbcrazyk,799.00,4.00
63,Xenoflash_GG,794.00,4.00
64,ChakSobchak,791.00,4.00
65,Isangamo,785.00,4.00
66,china-fishy,778.50,4.00
67,CaptainMamuW,770.00,4.00
68,Rowl08,745.00,4.00
69,samy366,740.00,4.00
70,Toruk Makto 777,739.00,4.00
71,Gelovek,736.00,3.00
72,Maxim Meleshko,731.50,3.00
73,M1ndPro99,726.00,3.00
74,Mugiwara15,723.50,3.00
75,duolaperfect,714.50,3.00
76,GerryT87,706.00,3.00
77,kingfred,699.00,3.00
78,JLuz1,697.00,3.00
79,Roman_R,692.00,3.00
80,Shegol111,692.00,3.00
81,minacho,687.00,3.00
82,AlfaKrab777,683.00,3.00
83,ggdsg11,673.00,3.00
84,MacGyverRDA,673.00,3.00
85,RZefirov,672.50,3.00
86,ifeelzen,671.00,3.00
87,ImLolo,666.00,3.00
88,julkev,649.00,3.00
89,sjwid,647.50,3.00
90,JuannnManJJP,638.00,3.00
91,MoIodoy,638.00,3.00
92,G1deon,625.00,3.00
93,tutz88,599.50,3.00
94,vip_uz,588.50,3.00
95,Samu Paii,588.00,3.00
96,Nickname741,584.00,3.00
97,CNrocky,581.00,3.00
98,Raygod1,581.00,3.00
99,hwhwzyyici,579.00,3.00
100,ChivaxGym,578.00,3.00
101,Diaboloo,574.00,3.00
102,Just1Timeplz,574.00,3.00
103,Mantrid,571.00,3.00
104,SilverStorm,568.00,3.00
105,OCESOLAPA,566.00,3.00
106,Mysliwiec82,558.00,3.00
107,OrenV,557.50,3.00
108,Przemow200,553.00,3.00
109,megagobbler,548.50,3.00
110,Roma_Allin,543.00,3.00
111,Ghost Rider7,540.00,2.00
112,Slavik Mas,536.00,2.00
113,William Martos,527.00,2.00
114,Geng Xun,526.00,2.00
115,Robin of Loxley,525.00,2.00
116,Jing-Go,521.00,2.00
117,BEZNAZVANIA,518.00,2.00
118,Delaynes,511.00,2.00
119,Cutoffsky,511.00,2.00
120,Giatso,508.00,2.00
121,WheresFoldbutoN,508.00,2.00
122,Jast4Fan95,506.00,2.00
123,Mihail Rudenko,494.50,2.00
124,zhanshenyun,494.50,2.00
125,NL-TunaBRO,494.00,2.00
126,Memento891,492.00,2.00
