Rank,Nickname,Points,Prize
1,H Pesonen,1689.00,800.00
2,Teufelhohle!,1335.00,550.00
3,Antonio Scala,1077.00,400.00
4,GREAGYPoker,954.00,280.00
5,Cheers!,732.00,200.00
6,Zeljko Tokic,707.00,160.00
7,H Rodriguez,694.50,140.00
8,Lavoisier,611.00,120.00
9,Tre_Kronor,609.00,110.00
10,George Pittam,595.00,110.00
11,FitzyE,593.00,100.00
12,Ditto1031,511.00,100.00
13,Levente Szabo,493.00,90.00
14,Tomasz Cichocki,419.00,90.00
15,E Monari,380.00,90.00
16,Matthias Ehlers,376.00,80.00
17,Vander9,375.00,80.00
18,FunAmsterdam,361.00,80.00
19,ElPerroMagico1,349.50,80.00
20,Robin Lacey,339.00,70.00
21,Ben Raven,275.00,70.00
22,LaabD,271.00,70.00
23,Andrew Tate III,255.00,70.00
24,AleksandrPetrov,255.00,70.00
25,VendaS,251.00,70.00
26,Afouteza,242.00,70.00
27,Travmagav,239.00,70.00
28,nairayelen,223.00,60.00
29,memakebighand,218.00,60.00
30,Aheuristicor,216.00,60.00
31,Mandark1,216.00,60.00
32,WorkAlpha,215.50,60.00
33,FrequencyRaiser,203.00,60.00
34,F Kapetanovic,200.00,60.00
35,Rake3highr,195.00,60.00
36,forh7,189.00,60.00
37,joaofilho,185.00,60.00
38,tomakawk,183.00,60.00
39,stef6489,179.00,60.00
40,InFIuX,177.00,60.00
41,Boris Premovic,173.00,50.00
42,qwerabcd,172.00,50.00
43,P Sekinger,170.00,50.00
44,Sergei Pronin,169.50,50.00
45,ZwyklyFishek,168.00,50.00
46,dom_sz8b8,158.00,50.00
47,Tianma--,155.00,50.00
48,pororo_@,149.50,50.00
49,I MP I,140.00,50.00
50,BerryTTT,134.00,50.00
51,DirtyPusher,134.00,50.00
52,Peachh,127.00,50.00
53,Hugh_Hustler,127.00,50.00
54,Imstar2,125.00,50.00
55,LeoZ,121.00,50.00
56,S Sontheimer,120.00,50.00
57,VerifiedBE,120.00,50.00
58,psyhoagromor,119.00,50.00
59,Marco Zevola,118.00,50.00
60,king jack nine,118.00,50.00
61,KONGfuPANDA,116.50,
62,SWEET SAGGI,115.00,
63,Rodrigo Paredes,112.00,
64,Betolaidis,112.00,
65,dogandmonkey,111.00,
66,DrPoker7,110.00,
67,Gergo Pinter,108.00,
68,Florent889,107.50,
69,KhaleesiFire,106.00,
70,Nicholas Schuler,105.00,
71,Ameliovich,104.00,
72,Artem Skakun,103.00,
73,knxwledge,103.00,
74,Lemil Ivoskodi,101.50,
75,Hssssss_,100.00,
76,Francis B,100.00,
77,MachoAppa,98.00,
78,MMelo,98.00,
79,Petrus_L,94.00,
80,Patita22,93.00,
