Rank,Nickname,Points,Prize
1,ForwardOnly,3312.00,350.00
2,sawyuer,2587.50,270.00
3,gaussianBoy,1660.00,210.00
4,SolidOldDog,1658.00,170.00
5,CatETH,1636.00,130.00
6,R Malakhov,1442.00,100.00
7,shtrfgb,1416.00,80.00
8,Armada__,1410.00,60.00
9,Nikolai D,1400.50,50.00
10,BBeatClownfish,1371.00,50.00
11,Woodman1969,1359.00,40.00
12,SinisiMike,1220.00,40.00
13,Stevie Jazz,1204.00,30.00
14,krosse-hosse,1041.00,30.00
15,MateyM47,1041.00,30.00
16,GOOSEDOG,940.00,30.00
17,JC Saavedra,924.00,25.00
18,pardama,889.00,25.00
19,BogdanIonut,840.00,25.00
20,Shegol111,767.00,25.00
21,Bisway_,759.50,25.00
22,for_my_daronne,751.00,25.00
23,DETET,730.50,25.00
24,MANNERCG,727.00,20.00
25,SWINGST8,720.00,20.00
26,JackOVO,692.00,20.00
27,bajot,677.50,20.00
28,GCZ138,669.50,20.00
29,Blackmelody,654.00,20.00
30,FoldinatorX,623.00,20.00
31,llIlllIIlI,613.00,20.00
32,Freak2,605.00,20.00
33,DhandoInvestor,603.00,20.00
34,GeminiPro,593.00,15.00
35,PelosyStock,587.00,15.00
36,Diego A Torres,572.00,15.00
37,easyGameasyLife,562.00,15.00
38,FearMeMate404,560.00,15.00
39,JusCallBro,559.00,15.00
40,Luzna_guma,549.00,15.00
41,SoyBoy99,537.00,15.00
42,Dystopia7,508.00,15.00
43,lubo brka,485.00,15.00
44,LeBuge,484.00,15.00
45,0sisif0,473.50,15.00
46,Evannnnnnn,444.50,15.00
47,LadyShippo,435.00,15.00
48,DoubleUWayne,433.00,15.00
49,TrusttheproceSS,431.50,15.00
50,Anheqiaobei,430.50,15.00
51,Xtar,427.00,15.00
52,SwitzerGrace,419.50,15.00
53,toutiewang,418.50,15.00
54,Barry1961,416.00,15.00
55,Luckyluke4PL,411.00,15.00
56,Tren and Jerry,407.00,15.00
57,yuyapoker,395.00,15.00
58,Eagleeye87,384.00,15.00
59,mikekal98,381.00,15.00
60,Pokerbeater,374.00,15.00
61,Thc0206,363.00,15.00
62,End1,362.00,15.00
63,Jou3333,358.00,15.00
64,markezinjo,356.00,15.00
65,KnuckleDust,352.00,15.00
66,Christy23,351.00,15.00
67,Jomeiker,346.00,15.00
68,Jpoker Jim,343.00,15.00
69,Mar_KK,338.00,15.00
70,edigil,335.00,15.00
71,TwoPairPlus,322.00,10.00
72,TomGamble,320.00,10.00
73,Dreamyen1987,316.00,10.00
74,xay2025,300.00,10.00
75,Maksu!,293.00,10.00
76,tappydze,292.00,10.00
77,Renna97,292.00,10.00
78,Tu Bui,284.50,10.00
79,dodouzi,283.00,10.00
80,Shai2okC,278.00,10.00
81,MKPOTR_,278.00,10.00
82,Calitate,275.00,10.00
83,CN-tanjian,273.00,10.00
84,Call Me Tincho,266.00,10.00
85,Alex_pro,263.00,10.00
86,Murakami14,260.00,10.00
87,Whynot877,253.50,10.00
88,fishpark33,248.00,10.00
89,dongquyipilang,233.00,10.00
90,atisecteam,231.00,10.00
91,Lorne Malvo,229.00,10.00
92,ionutMSE,227.00,10.00
93,MaestroRUS,221.00,10.00
94,SeregaChe,218.00,10.00
95,giumas,213.00,10.00
96,kiga,210.00,10.00
97,Briannnnnnnnnn,204.00,10.00
98,V Kharitonov,203.00,10.00
99,Lialko,195.00,10.00
101,wpfwap00,194.50,10.00
102,seapanda,194.00,10.00
103,erster,194.00,10.00
104,bazooka13,194.00,10.00
105,oscarnew,194.00,10.00
106,R3scue21,193.00,10.00
107,Boi Vo Ban,193.00,10.00
108,Jose@n,190.00,10.00
109,Gelipter,188.00,10.00
110,MasBax,183.50,10.00
111,TAILZ,182.00,
112,xiaoyanyanfeiyu,182.00,
113,Grudizey7,182.00,
114,LuckyLuke37,181.00,
115,Dzordz,180.00,
116,o0oo,175.00,
117,Sp3c7oR,169.00,
118,AlwaysBluff777,168.00,
119,Mrpug8,166.00,
120,laotaluo,166.00,
121,Koszi90,165.00,
122,scaramanga1,164.00,
123,BuggA22,164.00,
124,Teo1234,162.50,
125,Derekfold,161.00,
126,Arien22,158.00,
127,Nut-Benzhu,157.00,
128,ArmsPeddler,156.00,
130,Gallen_Hall,154.00,
