Rank,Nickname,Points,Prize
1,never lose hope,46060.00,90.00
2,yulanggongwu,40368.00,70.00
3,XXXTiltacion,38352.00,65.00
4,hdl839852,36742.00,60.00
5,sicjoker,36194.00,55.00
6,hsrf,34092.00,50.00
7,zzouo1,33497.00,45.00
8,GGLoveYou4Eva,33282.00,40.00
9,Sammy Chau,32026.00,35.00
10,Transcend,31867.00,35.00
11,BenDany_,30038.00,30.00
12,FN8DMM,28772.00,25.00
13,SilverZZ,28447.00,20.00
14,tuyile,27128.00,15.00
15,Andrei Coso,25225.00,10.00
16,Jason8444,24872.00,10.00
17,paomarou,24486.00,9.00
18,fishfry2026,24283.00,9.00
19,kpinek,23424.00,9.00
20,fourtinyshell,22401.00,9.00
21,mikrochelik88,21590.00,9.00
22,akweiliang,20690.00,8.00
23,Pandusz,20029.00,8.00
24,GGATM,19289.00,8.00
25,Liamjames,18362.00,8.00
26,Super SetMan,18264.00,8.00
27,sharp shark,18218.00,7.00
28,itzvilyam,17535.00,7.00
29,Adventus,17156.00,7.00
30,DokiDoki2026,17109.00,7.00
31,Ruxi09,16847.00,7.00
32,LuCky_D0g,16306.00,7.00
33,JACKYHU,16054.00,6.00
34,Gentleman001,15784.00,6.00
35,Bluff4life,15432.00,6.00
36,pipecmolodec,14507.00,6.00
37,catcatcat_,14505.00,6.00
38,irvinjose,14404.00,6.00
39,donglaidong,14334.00,6.00
40,ICanFixThat,14254.00,6.00
41,gt568448,13824.00,6.00
42,0301wks,13681.00,6.00
43,Dr-Dech,13485.00,6.00
44,J Oscar L,13315.00,6.00
45,OneTimers,13220.00,6.00
46,BlueBull99,13031.00,6.00
47,sha ren mo,12984.00,6.00
48,DUNHILL666,12872.00,6.00
49,Ethan Peng,12747.00,6.00
50,kid27149,12676.00,6.00
51,techchang,12627.00,6.00
52,playASpsycho,12610.00,6.00
53,China-fishy3,12543.00,6.00
54,Yeena Huang,12396.00,6.00
55,fzloves,12361.00,6.00
56,Pilich1234,12357.00,6.00
57,henry0325,12314.00,6.00
58,WhiteMagic13,12283.00,6.00
59,PRace13,12268.00,6.00
60,QwQ-fish,12259.00,6.00
61,GG_fisher,12208.00,6.00
62,RRRAAAHM,12184.00,6.00
63,99mans99,12047.00,6.00
64,yeerniang,11982.00,6.00
65,Magpie_,11674.00,6.00
66,rIver616,11653.00,6.00
67,Luoda16,11551.00,6.00
68,player15872,11491.00,6.00
69,DominikDCoco,11279.00,6.00
70,M A N O N,11210.00,6.00
71,utmb,11168.00,6.00
72,DieTheke27,11123.00,6.00
73,Sangre _Yoven,11107.00,6.00
74,MotkiBubu@Dudu,11087.00,6.00
75,pukefish25,11077.00,6.00
76,Ya Luo,11035.00,6.00
77,Perengi,10858.00,6.00
78,Denis2393,10809.00,6.00
79,zdset123,10612.00,6.00
80,Bluff or not,10506.00,6.00
81,bacon1008,10505.00,5.00
82,Mihail Rudenko,10378.00,5.00
83,CTZNspade,10204.00,5.00
84,Toms_,10177.00,5.00
85,SWEET DREAM,10173.00,5.00
86,Quattrox,10138.00,5.00
87,sanches24,10137.00,5.00
88,xvoidochka,10103.00,5.00
89,seeseeKSQ,10091.00,5.00
90,777Zmey,10053.00,5.00
91,Toruk Makto 777,10033.00,5.00
92,Carlosyeee,10025.00,5.00
93,dimkis35,9933.00,5.00
94,xy111,9884.00,5.00
95,Drunk Deo,9815.00,5.00
96,Nycze,9775.00,5.00
97,NetAgent1,9764.00,5.00
98,Dianfu Zhao,9763.00,5.00
99,WJ_S1mple,9742.00,5.00
100,Romantic Be,9641.00,5.00
101,kklj,9612.00,5.00
102,neutralev,9566.00,5.00
103,maru421,9543.00,5.00
104,FELIX_SKY,9503.00,5.00
105,DMS008,9486.00,5.00
106,DukeT88888,9455.00,5.00
107,Sky ps,9406.00,5.00
108,awkward@smile,9380.00,5.00
109,Gulo gulo Lin,9369.00,5.00
110,Harden13,9338.00,5.00
111,Munkh_,9336.00,5.00
112,Bo bobo,9284.00,5.00
113,raise-bluff,9227.00,5.00
114,72MyBestFriend,9223.00,5.00
115,wkpfss,9220.00,5.00
116,meguuu7,9215.00,5.00
117,Geison290692,9194.00,5.00
118,LargeHorse,9017.00,5.00
119,LoIsMiSoHa,8933.00,5.00
120,ZxbirdxZ,8784.00,5.00
121,Meeshulescu,8769.00,5.00
122,Laizytuvas1,8706.00,5.00
123,Rapid_Lizzard,8689.00,5.00
124,Lucky-GJ,8627.00,5.00
125,ADJ911,8609.00,5.00
126,Zenglianjin,8579.00,5.00
127,wtukatup,8578.00,5.00
128,Leonidok,8567.00,5.00
129,Alex Dubet,8432.00,5.00
130,Bad-bit,8406.00,5.00
131,Arslan1981,8357.00,5.00
132,Diavolakos,8296.00,5.00
133,hanhanh777,8289.00,5.00
134,AXAX99,8280.00,5.00
135,99991111,8207.00,5.00
136,zibulla,8178.00,5.00
137,haley_99,8138.00,5.00
138,ElephantMan,8118.00,5.00
139,Stanley_ho,8055.00,5.00
140,GeoBot,8039.00,5.00
