Rank,Nickname,Points,Prize
1,HungThinh1706,58532.00,60.00
2,meguuu7,49529.00,45.00
3,MoonKiss,43132.00,35.00
4,ShamanFlow,42764.00,35.00
5,BBProMax,42376.00,30.00
6,furry goodness,36803.00,30.00
7,1000000TWD,33556.00,25.00
8,hanzhixxxx,31180.00,25.00
9,In Utero,30711.00,20.00
10,shengcunweiji,30191.00,20.00
11,DAJIBA11,30042.00,16.00
12,yy1223,29883.00,12.00
13,RRJJWD,29348.00,10.00
14,LAOLAI77,28877.00,8.00
15,XJBCYR,25042.00,7.00
16,Anonymous12,24973.00,7.00
17,godofmm,24887.00,7.00
18,Asa1109,24744.00,7.00
19,HumbleJake,23241.00,6.00
20,SHIMANG,22112.00,6.00
21,Spasm,21204.00,6.00
22,FishProMaX_999,20821.00,6.00
23,HuppyEnd,20016.00,6.00
24,jallakhanAA,19797.00,5.00
25,HWENG,19694.00,5.00
26,Jeazzeman,19128.00,5.00
27,fwjlucky,19077.00,5.00
28,CL121,18543.00,5.00
29,32079924,18504.00,4.50
30,duakdack,18296.00,4.50
31,Hermy[Nit],18103.00,4.50
32,ARCHI52,17828.00,4.50
33,vinnifart,17648.00,4.50
34,BluffGod11,17105.00,4.50
35,SasuCajbeC,17105.00,4.00
36,kai Teacher,17058.00,4.00
37,Aliaksandr C,17014.00,4.00
38,WJ_S1mple,16653.00,4.00
39,kamigami,16649.00,4.00
40,FoldTurn,16413.00,4.00
41,Aravirrr,15893.00,3.50
42,lmperfectionist,15881.00,3.50
43,Capacity1111,15776.00,3.50
44,jack17829,15625.00,3.50
45,mary_htj,15416.00,3.50
46,berych,15330.00,3.50
47,Bluet1de,15132.00,3.50
48,Attack3r9,15067.00,3.50
49,Ethan008,14798.00,3.50
50,Malyshev Sergey,14664.00,3.50
51,Uilaa,14658.00,3.50
52,NEVERBLVFF,14628.00,3.50
53,AXAX99,14451.00,3.50
54,rainsal2025,14410.00,3.50
55,fengyin,14383.00,3.50
56,SeregaSust,14126.00,3.50
57,YoYo!Hipster,14063.00,3.50
58,ULINN,14010.00,3.50
59,ruby chan,13991.00,3.50
60,IanYang47,13892.00,3.50
61,zacz,13863.00,3.50
62,P9688-1660,13755.00,3.50
63,HsinKai,13719.00,3.50
64,CalmaPitoco,13639.00,3.50
65,69outs4win,13636.00,3.50
66,lesantos1101,13502.00,3.50
67,lil dizzy,13303.00,3.50
68,SLikk,13232.00,3.50
69,Jeaz,13147.00,3.50
70,HakoJIeHuoJIeHu,12980.00,3.50
71,Koguma,12813.00,3.50
72,zxcasqqq,12768.00,3.50
73,FN8DMM,12704.00,3.50
74,poker enjoyer!,12674.00,3.50
75,Sizma,12524.00,3.50
76,Paya_DJ,12515.00,3.50
77,JIANDU,12500.00,3.50
78,Slava Ukraini 8,12402.00,3.50
79,Stanley_ho,12103.00,3.50
80,aatony,11865.00,3.50
81,Jason_zhao,11798.00,3.00
82,MATRIXED,11729.00,3.00
83,otkjimo,11676.00,3.00
