Rank,Nickname,Points,Prize
1,Matjaz Vogrinec,1629.00,1400.00
2,N Evdokimov,1301.50,800.00
3,D Kaladjurdjevic,850.00,500.00
4,PadThaiYung,838.50,380.00
5,Zoltan Vrancsik,708.00,320.00
6,LaabD,623.00,300.00
7,I MP I,612.00,280.00
8,J Tacoronte,611.00,280.00
9,Boris Premovic,479.00,260.00
10,Zeljko Tokic,408.00,240.00
11,G Kovari,405.00,220.00
12,Scott Corbett,399.00,220.00
13,Evgeny Nazarev,389.50,200.00
14,TropicalTilt,370.00,200.00
15,Gabor Burgony,366.00,180.00
16,J[]YB[]Y,364.00,180.00
17,LiangLEEE,361.50,180.00
18,KopjeKoffie,352.00,160.00
19,Antonio Scala,351.00,160.00
20,akai975,350.00,160.00
21,A Cvetkovic,332.00,160.00
22,Michael Weiss,295.00,140.00
23,N Dobrachev,294.00,140.00
24,Sharp red hands,283.50,140.00
25,H Rodriguez,274.00,140.00
26,Pedro Toledo,274.00,140.00
27,ascetic15,271.50,140.00
28,Kumcum,270.00,120.00
29,CPEIXOTO,245.00,120.00
30,P Sekinger,240.00,120.00
31,Fxltsby,229.50,120.00
32,LeoZ,229.00,100.00
33,Dao Trinh,222.50,100.00
34,StitCx,218.00,100.00
35,LuckyyyAri,214.00,100.00
36,Rodrigo Motoki,205.00,100.00
37,dom_sz8b8,201.00,100.00
38,Ben Raven,199.00,100.00
39,cherry2022,198.50,100.00
40,Paul Gregg,193.00,100.00
