Rank,Nickname,Points,Prize
1,fishfry2026,47487.00,150.00
2,QZX-A@,35130.00,110.00
3,Vldrklkz,34368.00,100.00
4,Scentegg,34098.00,90.00
5,Scj poker win,32452.00,80.00
6,A Lichman,31489.00,80.00
7,fsxyncg668,30808.00,70.00
8,DorisG,30643.00,70.00
9,Fritzie,29683.00,60.00
10,Rasta_life,28951.00,60.00
11,niunai9999,28832.00,50.00
12,Kalthorr,27136.00,40.00
13,Blue3488,26188.00,30.00
14,houguoyu,26055.00,20.00
15,Nathannnn,25020.00,16.00
16,kiwifff,24522.00,16.00
17,theboywholies,24520.00,15.00
18,NTMR uni,23420.00,15.00
19,murat607,19650.00,15.00
20,Chyeah,18721.00,14.00
21,Hedss,18507.00,14.00
22,Elonone,17650.00,14.00
23,VIKTAR0000,17448.00,14.00
24,vetal2k,17363.00,13.00
25,buzta,17031.00,13.00
26,cathy09,16758.00,13.00
27,MrOreo7,16565.00,13.00
28,YTDHE,16153.00,12.00
29,E_TrasH,15333.00,12.00
30,JackOfSpade,15324.00,12.00
31,1ou6,15258.00,12.00
32,enot194,15139.00,12.00
33,Zilchws,15120.00,11.00
34,ggex01,14937.00,11.00
35,Wayennn,14291.00,11.00
36,gphw,14181.00,11.00
37,Shen Nana,14044.00,11.00
38,justforgetm3,14016.00,10.00
39,m855,13894.00,10.00
40,ANDYLAU927,13841.00,10.00
41,P1996-3203,13804.00,9.00
42,DaFeJA,13748.00,9.00
43,Nicksong,13382.00,9.00
44,KulioM,13173.00,9.00
45,WinneeThePush,13104.00,9.00
46,yxlucky,13075.00,9.00
47,KAVORKA,13023.00,9.00
48,PanCan,12967.00,9.00
49,slabii,12716.00,9.00
50,JACKYHU,12610.00,9.00
51,kangdaniel,12330.00,9.00
52,GrimLee,12295.00,9.00
53,EP0nGe,12131.00,9.00
54,Lx__86,12108.00,9.00
55,I-love-i-win,12054.00,9.00
56,BocaFB,12023.00,9.00
57,math teacher,11838.00,9.00
