Rank,Nickname,Points,Prize
1,Mubaraker,50139.00,30.00
2,Carantin1,45183.00,25.00
3,xSHOGUNx,41342.00,21.00
4,bilibili55,40482.00,21.00
5,Konetblizok,37070.00,17.00
6,paradoksja,35325.00,17.00
7,FishofNorway,35088.00,13.00
8,f3ng shui,34187.00,13.00
9,fishhunter5,32443.00,10.00
10,Galtran,29711.00,10.00
11,Amboon,28291.00,7.00
12,Dyzelis,28074.00,5.00
13,Ls59,26425.00,5.00
14,Mishanyakrsn,25915.00,5.00
15,baanger,25837.00,5.00
16,Fish isildur,24590.00,4.50
17,ganttelli,24155.00,4.50
18,zhouhuilaopo,22581.00,4.00
19,FurinaDFontaine,22468.00,4.00
20,N8Poker_NN,21234.00,4.00
21,svgr,20698.00,3.50
22,lkhjstcvb,20184.00,3.50
23,KittyCrusher,19399.00,3.50
24,Overdose11,19160.00,3.50
25,8VSSproGO-88,18865.00,3.00
26,GTOBLUFF,17681.00,3.00
27,A11enKeating,17391.00,3.00
28,Suckylucky,17224.00,3.00
29,2k26,17163.00,3.00
30,JasonDLL,17007.00,2.50
31,F_L_H_S-YZ,16694.00,2.50
32,ralfejs,16688.00,2.50
33,Mukola1995,16578.00,2.50
34,FuLuShou poker,16367.00,2.50
35,Rake4high,16296.00,2.50
36,Master2055,16202.00,2.00
37,annyu,15701.00,2.00
38,sweetaon,15561.00,2.00
39,965408065,15426.00,2.00
40,Fedor_Gar,15421.00,2.00
41,gkey_,15377.00,2.00
42,BornToBluff,15125.00,2.00
43,MrYippeeKiYay,14973.00,2.00
44,A Bodnarchyk,14957.00,2.00
45,KLVEN,14954.00,2.00
46,SoyBeGaard,14876.00,2.00
47,yyzzmm88,14820.00,2.00
48,Edwardlove7,14684.00,2.00
49,Newwaytoplay,14217.00,2.00
50,dimas1156,14140.00,2.00
51,L-e-o,14086.00,2.00
52,yuno5769,14052.00,2.00
53,James Clark R,13916.00,2.00
54,GGgood888,13818.00,2.00
55,ycftdmiss,13716.00,2.00
56,limaotaizi,13702.00,2.00
57,Near138,13672.00,2.00
58,StresszPingvin,13650.00,2.00
59,Noctar,13339.00,2.00
60,GoodGameSteph,13288.00,2.00
61,siuptult,13277.00,1.80
62,wealen,13262.00,1.80
63,NetAgent1,13244.00,1.80
64,vinnifart,12730.00,1.80
65,karmafish,12533.00,1.80
66,Neroblu14,12361.00,1.80
67,LaJokerSeriux,12312.00,1.80
68,GL-Conan,12290.00,1.80
69,Scorpion1982,12286.00,1.80
70,FastFoldRiver,12238.00,1.80
71,M2SD,12233.00,1.50
72,Diimutrijj,12168.00,1.50
73,EHOT642,12106.00,1.50
74,bashr,12099.00,1.50
75,henrynguyen4365,11950.00,1.50
76,Konci,11944.00,1.50
77,igoreshcka,11919.00,1.50
78,OhMalishka,11891.00,1.50
79,nimitawa,11869.00,1.50
80,M kikava,11765.00,1.50
81,zhenwang,11735.00,1.40
82,Seductiveshadow,11666.00,1.40
83,CKA3KA!,11624.00,1.40
84,Eddy_Fizzio,11424.00,1.40
85,Qhx10,11421.00,1.40
86,barbaneraZSU,11384.00,1.40
87,Thaddy10,11330.00,1.40
88,Hardy Nit,11314.00,1.40
89,BolshoyPush,11230.00,1.40
90,Kuo Chin,11124.00,1.40
91,Fold4PublicGood,11063.00,1.40
92,Bifipower,11022.00,1.40
93,CashDropper,10924.00,1.40
94,co_kaladin,10917.00,1.40
95,PeaceHarmony,10809.00,1.40
96,BETONG_YALA,10759.00,1.40
97,A5A5A5ooo,10740.00,1.40
98,Finial1993,10604.00,1.40
99,shenglizhe7,10487.00,1.40
100,Che crazy,10450.00,1.40
101,Nektolucas99,10433.00,1.20
102,kkkuo,10430.00,1.20
103,Medowar,10413.00,1.20
104,gg_wallet,10369.00,1.20
105,Rusakov Andrey,10357.00,1.20
106,Ahafonod,10298.00,1.20
107,gglina,10289.00,1.20
108,4ipa4e4i4ek,10266.00,1.20
109,kackad,10110.00,1.20
110,Grrrrry,10049.00,1.20
111,phamnhantutien,10021.00,1.20
112,Numero7,10016.00,1.20
113,dieforwin19,9970.00,1.20
114,konan16,9872.00,1.20
115,NShakhs,9865.00,1.20
116,SasuCajbeC,9809.00,1.20
117,Sora 2,9805.00,1.20
118,A Gyurcsina,9725.00,1.20
119,SkalaPokerOK,9643.00,1.20
120,corgiderp,9592.00,1.20
121,SexyTanya69,9523.00,1.10
122,leonpp33,9496.00,1.10
123,Pipadios,9486.00,1.10
124,Jax Merlin,9415.00,1.10
125,Thisisntme,9411.00,1.10
126,Dilancinii,9407.00,1.10
127,Shees7h,9354.00,1.10
128,El Vega,9322.00,1.10
129,N0m@d,9250.00,1.10
130,Dample,9241.00,1.10
131,D0n3,9212.00,1.10
132,Deficento,9204.00,1.10
133,Poooer,9189.00,1.10
134,Femarques11,9143.00,1.10
135,mythological,9132.00,1.10
136,half-Cappuccino,9087.00,1.10
137,Korablev25,9067.00,1.10
138,MrPeaceful,9055.00,1.10
139,mongol8,8995.00,1.10
140,7phoenix7,8980.00,1.10
141,prohibit,8941.00,1.00
142,Otb_redbaron2,8916.00,1.00
143,Limp for all in,8873.00,1.00
144,Seppie2022,8835.00,1.00
145,peter0071,8788.00,1.00
146,DeeGray,8777.00,1.00
147,Xtasis,8760.00,1.00
148,ApTucT,8733.00,1.00
149,Haos2k,8733.00,1.00
150,Emil Szczaw,8711.00,1.00
151,le Roi-Soleil,8627.00,0.90
152,nurpix,8593.00,0.90
153,przz,8507.00,0.90
154,landor,8463.00,0.90
155,lmperfectionist,8456.00,0.90
156,PHASHA,8424.00,0.90
157,YaNePovar,8390.00,0.90
158,rdxo,8336.00,0.90
159,QuieteFujiSnail,8325.00,0.90
160,NongP2,8315.00,0.90
161,jzs001,8307.00,0.90
162,Mazzilla_87,8295.00,0.90
163,wild532,8287.00,0.90
164,bad_russian36,8260.00,0.90
165,Cam Takoy,8230.00,0.90
166,beaggro,8184.00,0.90
167,simple_clever,8123.00,0.90
168,PrinceMantis,8112.00,0.90
169,Alllx,8107.00,0.90
170,KighS,8082.00,0.90
171,magnus-all-in,8078.00,0.80
172,Push72s,8069.00,0.80
173,TerenceDrill,8023.00,0.80
174,eighth,8013.00,0.80
175,ThomasWillem,7965.00,0.80
176,CEMEHOBHA,7868.00,0.80
177,Greenik0,7811.00,0.80
178,AseregaA,7802.00,0.80
179,FragmatiGG,7770.00,0.80
180,Craigyb22,7763.00,0.80
181,HummingbirdY,7741.00,0.80
182,Daniel Sandoval,7713.00,0.80
183,Scarlet,7678.00,0.80
184,Muskniu,7636.00,0.80
185,stranas,7629.00,0.80
186,Ouro boros,7606.00,0.80
187,kn_kv,7585.00,0.80
188,fcsgfcsg,7574.00,0.80
189,Dolomedesraptor,7553.00,0.80
190,ThisNutss,7542.00,0.80
191,Arte916,7541.00,0.70
192,yoguart,7530.00,0.70
193,redbeantw,7516.00,0.70
194,Ury_Gb,7504.00,0.70
195,haiying,7494.00,0.70
196,VanityM,7482.00,0.70
197,A tourist,7422.00,0.70
198,ichasecats,7408.00,0.70
199,Ado11,7392.00,0.70
200,BJAce,7343.00,0.70
201,RjpP0k3r,7317.00,0.70
202,cdx007,7291.00,0.70
203,VIP 2026,7287.00,0.70
204,SilentSpace,7254.00,0.70
205,xXxMaruxXx,7252.00,0.70
206,damingzhou,7231.00,0.70
207,fisherman1307,7204.00,0.70
208,FABIANULA,7198.00,0.70
209,OSHO WIN,7162.00,0.70
210,Black_Daddy,7119.00,0.70
211,duozersk,7102.00,0.70
212,arethoz,7057.00,0.70
213,RealWellUA,7046.00,0.70
214,BeFishy,7032.00,0.70
215,easy_money999,7019.00,0.70
216,BackdoorBender,7014.00,0.70
217,ZRush88,7011.00,0.70
218,Mike115Li,7003.00,0.70
219,blinkmefx,6993.00,0.70
220,fols203,6960.00,0.70
221,5bet_all_in,6946.00,0.70
222,Artorians,6942.00,0.70
223,Fishka2510,6929.00,0.70
224,BluffCa7cher,6924.00,0.70
225,xENEMYx,6895.00,0.70
226,G_T_U,6887.00,0.70
227,LUCIMEND09,6873.00,0.70
228,Samaher,6858.00,0.70
229,chenlong,6839.00,0.70
230,NorthLond,6769.00,0.70
231,AAkes,6769.00,0.60
232,Par1sH1lton,6763.00,0.60
233,kognitiomies,6762.00,0.60
234,rayo7272,6758.00,0.60
235,TMDdiaoming,6718.00,0.60
236,fatshallow,6677.00,0.60
237,99sqbm,6666.00,0.60
238,PrimarulPantazi,6617.00,0.60
239,MIKEY101,6605.00,0.60
240,kuzario 1,6575.00,0.60
241,dAAntje83NL,6526.00,0.60
242,Shershah05,6512.00,0.60
243,AKagi9,6463.00,0.60
244,Det0w,6457.00,0.60
245,McCaffrey,6443.00,0.60
246,golazo123,6442.00,0.60
247,MihailPenkovski,6439.00,0.60
248,Evgeniy22,6414.00,0.60
249,ymimrqtqk,6376.00,0.60
250,kratos13,6280.00,0.60
251,Miracle324,6254.00,0.60
252,Rocio Palermo,6252.00,0.60
253,AlLaV_05,6244.00,0.60
254,HanzGab1,6190.00,0.60
255,LLink,6169.00,0.60
256,Esteban Hurtado,6160.00,0.60
257,Paparazzl,6131.00,0.60
258,bixusige,6108.00,0.60
259,lemon7uice,6105.00,0.60
260,TataMacak,6093.00,0.60
261,jimmy1012,6068.00,0.60
262,loo_oo,6056.00,0.60
263,HellspawnAngel,6055.00,0.60
264,Andrevv,6041.00,0.60
265,dimomo,6036.00,0.60
266,In Y Face,6035.00,0.60
267,Focccusss!!,6028.00,0.60
268,TibuPk,6019.00,0.60
269,ManOn@Mission,6016.00,0.60
270,hello1432,6013.00,0.60
271,The Rainmaker,6006.00,0.60
272,Merowian,5963.00,0.60
273,luckyman2026,5947.00,0.60
274,fernando6333,5919.00,0.60
275,Mysterious@,5903.00,0.60
276,Ingmiss,5901.00,0.60
277,SlotGGambler,5892.00,0.60
278,Angler_Fish,5869.00,0.60
279,Pacino,5853.00,0.60
280,O Gary,5852.00,0.60
281,nevergiveupokok,5815.00,0.60
282,Vladimir Turov,5787.00,0.60
283,mary_htj,5780.00,0.60
284,wohwohhuu!,5774.00,0.60
285,D Dzianisau,5731.00,0.60
286,Solomoni,5717.00,0.60
287,PhillipBrooks,5702.00,0.60
288,MiVlAl,5671.00,0.60
289,MIlImlilcrya86,5627.00,0.60
290,otmorozokAA,5618.00,0.60
291,Paya_DJ,5603.00,0.60
292,SCreandoRiqueza,5586.00,0.60
293,Juliuspoe,5552.00,0.60
294,Radu Tiroi,5551.00,0.60
295,P-V-A-V-777,5550.00,0.60
296,Hathorr,5547.00,0.60
297,Ilyas K,5537.00,0.60
298,zsf0609,5515.00,0.60
299,wellingt556,5508.00,0.60
300,G0ddy,5468.00,0.60
301,Rex Stone,5444.00,0.60
302,riGGed_vs_YOU,5436.00,0.60
303,cochiloco7,5421.00,0.60
304,Sharhan3795,5411.00,0.60
305,sofun,5398.00,0.60
306,AdrianSpatariu,5393.00,0.60
307,Vlad-is-Love,5378.00,0.60
308,Qenemy,5356.00,0.60
309,112296R,5344.00,0.60
310,KingZ1ngle,5332.00,0.60
311,Ry0t@,5305.00,0.60
312,lin10000099,5295.00,0.60
313,Bukshow,5261.00,0.60
314,qige13,5260.00,0.60
315,MatuzapokerBR,5227.00,0.60
316,x- invoker -x,5217.00,0.60
317,la_lotto,5213.00,0.60
318,Pokerok fan No1,5208.00,0.60
319,Thepowerofmaths,5207.00,0.60
320,Mayshugun,5184.00,0.60
321,Antichrist666,5183.00,0.60
322,Tamansev,5173.00,0.60
323,Alena K-a___13,5169.00,0.60
324,bcxhs,5165.00,0.60
325,Gotzira111,5151.00,0.60
326,celtac5216,5148.00,0.60
327,Bowolf21,5147.00,0.60
328,Fragke,5133.00,0.60
329,sinkarma1989,5126.00,0.60
330,Max Never Bluff,5121.00,0.60
331,AyaroslauA,5101.00,0.60
332,laimeslacis,5099.00,0.60
333,COntrol180,5069.00,0.60
334,rebuildbysummer,5051.00,0.60
335,PKU_duguai,5038.00,0.60
336,LavrikSanta,5008.00,0.60
337,Cadelsmove,5004.00,0.60
338,MisterRat,4995.00,0.60
339,5eggchan,4974.00,0.60
340,Foooor,4963.00,0.60
341,LIN Hannnnn,4960.00,0.60
342,ghoatfx6,4959.00,0.60
343,Vadthebest,4956.00,0.60
344,nonamelabubu,4938.00,0.60
345,Verhbl4,4930.00,0.60
346,Ogiso_Setsuna,4914.00,0.60
347,so1id,4896.00,0.60
348,kingofchildren,4891.00,0.60
349,money1maker,4855.00,0.60
350,1eeeeee,4846.00,0.60
351,J3ff3rson,4837.00,0.60
352,LinusWho,4822.00,0.60
353,EEQueen14,4798.00,0.60
354,123412,4792.00,0.60
355,Gastello373,4775.00,0.60
356,Grek666,4770.00,0.60
357,silly_goose,4768.00,0.60
358,DrewThePot,4752.00,0.60
359,Nirolf77,4736.00,0.60
360,Lhk8,4733.00,0.60
361,1Richmond,4726.00,0.60
362,my15,4712.00,0.60
363,Yu_Den,4707.00,0.60
364,xtocb,4704.00,0.60
365,0bval,4700.00,0.60
366,MATRIXED,4689.00,0.60
367,F_Pissanu,4688.00,0.60
