Rank,Nickname,Points,Prize
1,Nikolo_Budkin,2853.50,500.00
2,Ivan Stepic,2316.00,400.00
3,ProfitCut,2085.50,320.00
4,NITsvenKin,1920.50,260.00
5,Stevie Jazz,1652.00,210.00
6,atisecteam,1500.50,170.00
7,derHeinrich,1379.00,140.00
8,illlililil,1160.00,110.00
9,Sergio_Virgin,1149.50,90.00
10,Andrew Tate III,997.00,70.00
11,Zlata Roka,932.00,70.00
12,onetimenamera,872.50,60.00
13,D Vicente,850.00,60.00
14,GarlicToast,771.00,60.00
15,Jaloseis,766.00,60.00
16,mjandara,674.00,60.00
17,Pavel Meshkov,664.00,60.00
18,ProbablyFine,636.00,50.00
19,Wind Warning,635.00,50.00
20,Tangyuan_,603.00,50.00
21,Marikaza,589.50,50.00
22,ToxicF[][][][]r,551.00,50.00
23,VHDY,525.00,50.00
24,Invisible MaN,485.50,50.00
25,Marc McLaughlin,474.00,40.00
26,GrahamGooch,432.00,40.00
27,Tu Bui,425.00,40.00
28,ChatoMario10,422.00,40.00
29,Saulo Costa,413.00,40.00
30,EchoOfSilence,407.00,40.00
31,Nelfi,402.00,40.00
32,Ohmshante,387.00,40.00
33,SimbaJoJo,385.00,40.00
34,Ignacio Puebla,379.00,40.00
35,Barry1961,372.00,40.00
36,OhDidIWin,350.00,40.00
37,Jessica[Hyde],341.00,30.00
38,OriVH30o,328.00,30.00
39,Robin Lecomte,314.00,30.00
40,And Stoenescu,302.00,30.00
41,Gad999,293.00,30.00
42,Raiser Th!n,292.00,30.00
43,PuntyMcPunt,288.00,30.00
44,NoHandHoldEm,286.00,30.00
45,IwantMiIIioN,277.00,30.00
46,LosMuchosHeapos,274.00,30.00
47,saenian,273.00,30.00
48,1010gosu,261.00,30.00
49,MobStack,253.00,30.00
50,Robin Lacey,251.00,30.00
51,JustdoIt53,246.00,30.00
52,ooo118,239.00,30.00
53,Hidemi-,237.00,30.00
54,ElPerroMagico1,233.00,30.00
55,Savale,232.00,30.00
56,DoubleUWayne,227.00,30.00
57,shawnpu,225.50,30.00
58,Dirlanda,225.00,30.00
59,nuller,218.00,30.00
60,tan god,214.00,30.00
61,onetim3p1z,212.00,25.00
62,Douglas Queiroz,206.00,25.00
63,H Pesonen,205.50,25.00
64,agamerr,202.50,25.00
65,Quiet Flow,201.00,25.00
66,Koszi90,200.00,25.00
67,samlemore,193.00,25.00
68,HeIIo World,186.00,25.00
69,fangfeiaa,184.50,25.00
70,midamida,179.00,25.00
71,Bala75,178.50,25.00
72,YAKAII,176.00,25.00
73,OG-OM,176.00,25.00
74,Jimmy-GGG,172.00,25.00
75,Kingofthis,170.00,25.00
76,ZwyklyFishek,166.00,25.00
77,Tags33,166.00,25.00
78,HIGH ENERGY,163.50,25.00
79,C4shUnutsGai,162.00,25.00
80,MyMonkeyToldMe2,162.00,25.00
81,fish20260114,162.00,25.00
82,DobbyNoBluffea,160.00,25.00
83,Giocatore88,159.00,25.00
84,Jetthu,153.00,25.00
85,Kirkkkk,151.50,25.00
86,IntoTheVoid,150.00,25.00
87,dom_sz8b8,143.00,25.00
88,ridi1,141.00,25.00
89,YourSweetLover,135.00,25.00
90,Nikita_205,133.00,25.00
