Rank,Nickname,Points,Prize
1,Nassgebiet,876.00,1400.00
2,Matjaz Vogrinec,769.00,800.00
3,A Goncharov,595.00,500.00
4,LaabD,423.00,380.00
5,J Tacoronte,385.00,320.00
6,PadThaiYung,372.00,300.00
7,omeratzili75,340.00,280.00
8,Boris Premovic,339.00,280.00
9,Melker Almleaf,331.00,260.00
10,xiaozhhen,287.00,240.00
11,P Sekinger,281.00,220.00
12,I MP I,280.00,220.00
13,N Evdokimov,276.00,200.00
14,R Gabdullin,271.00,200.00
15,J Laczkowski,268.00,180.00
16,A Cvetkovic,254.00,180.00
17,BigS777,239.00,180.00
18,ThugPolk,230.00,160.00
19,Carlos Lin,189.00,160.00
20,A Zgirouski,178.00,160.00
21,madzi,176.00,160.00
22,M Ciccarelli,151.00,140.00
23,D Zarifulin,114.00,140.00
24,Xp777444,104.00,140.00
25,Gooodcards,92.00,140.00
26,P9499-3329,83.00,140.00
27,Alex Wejdrup,82.00,140.00
28,George Froggatt,63.00,120.00
29,Tianma--,62.00,120.00
30,ELDIABLOLOCO,61.00,120.00
31,naturalnoob,57.00,120.00
32,VendaS,56.00,100.00
33,Ilia Trusov,56.00,100.00
34,Song Hui,53.00,100.00
