Rank,Nickname,Points,Prize
1,mffff333,6747.00,120.00
2,sheshier1,6654.50,100.00
3,IRiverYouShiver,6595.50,80.00
4,alelei,5313.00,65.00
5,Shamamix,5111.50,50.00
6,chuoc341955AS,5055.00,40.00
7,KAFEIYA18,4810.00,35.00
8,Megechi Kham,4742.00,30.00
9,GGFocusN,4631.00,25.00
10,RazvanTT90,4301.50,20.00
11,HaoFeng888,3559.00,15.00
12,Atrue0,3450.00,14.00
13,Beblebabla,3361.00,13.00
14,Bobh2,3069.50,12.00
15,supermmcc,3038.00,11.00
16,Violet@,2966.00,11.00
17,VipassanaMaster,2915.00,10.00
18,EV_Burn3r,2811.00,10.00
19,Kasheshan,2691.00,9.00
20,lucasino21,2598.00,9.00
21,YunMillion,2570.00,8.00
22,lukaaso,2480.00,8.00
23,OmgItsLuigi,2382.00,8.00
24,Fingolfin89,2356.00,7.00
25,mrzjp,2281.50,7.00
26,mikison200,2193.50,7.00
27,MKP [Ginta],2075.00,7.00
28,Ridikulus,2055.00,7.00
29,Espelunca,2008.00,6.00
30,Smeargle,1983.00,6.00
31,0sincerity,1962.00,6.00
32,dunno_grind,1909.00,6.00
33,godthree,1870.50,6.00
34,WHWF,1853.50,6.00
35,E R B,1833.00,6.00
36,Avmeza,1819.00,5.00
37,Elmo345,1752.50,5.00
38,Emeryt,1670.00,5.00
39,KLLLLL,1656.00,5.00
40,MINF9399X,1606.50,5.00
41,Kon Kalma,1566.00,4.00
42,lelegao,1529.00,4.00
43,proFuriouS50,1522.00,4.00
44,Nikolaikos63,1519.00,4.00
45,DragonBenoni,1496.00,4.00
46,cccccchh,1468.00,4.00
47,Oldbob67,1441.50,4.00
48,youdayong666,1410.50,4.00
49,Max Betstappen,1398.00,4.00
50,mich_bjukenon,1386.00,4.00
51,SharpeShooter,1377.00,4.00
52,elpatolucas,1376.00,4.00
53,Mindsetmdp,1369.50,4.00
54,Carmanhani,1348.00,4.00
55,bluffer111,1326.00,4.00
56,Nikovich11,1312.00,4.00
57,QNMB999,1244.00,4.00
58,2andahalfmen777,1228.00,4.00
59,willo777,1220.00,4.00
60,TrueGood,1219.00,4.00
61,CJJDF,1210.00,3.00
62,Iamclownfish,1206.00,3.00
63,ololopush,1195.00,3.00
64,QWER6666,1183.00,3.00
65,GEORGIAN MAN,1171.50,3.00
66,jiaojian,1164.00,3.00
67,GGDAXIAMI,1159.00,3.00
68,asher llee,1139.00,3.00
69,GTAlambang,1134.50,3.00
70,makeinu!,1130.00,3.00
71,LuckyPro233,1126.00,3.00
72,Shani Dev,1116.00,3.00
73,SheepZK,1084.00,3.00
74,Leon_zik,1041.00,3.00
75,DJdkll,1033.00,3.00
76,Rober78to,1030.00,3.00
77,Selina-,1024.00,3.00
78,AAKK685,1015.50,3.00
79,Sir Cecil,1015.00,3.00
80,abadasini,1006.00,3.00
81,Tangchunmei,1001.50,3.00
82,NNiu@,1001.00,3.00
83,ro2hok,990.50,3.00
84,Bam1,984.00,3.00
85,kid2507,976.00,3.00
86,wndf,974.50,3.00
87,Dr_ Fish,968.00,3.00
88,Hombresito,965.00,3.00
89,streambreeze99J,946.00,3.00
90,ahhsd,945.00,3.00
91,kenny51,939.00,2.50
92,FocusLebao,925.00,2.50
93,Akkity,912.00,2.50
94,BlindingLight,907.50,2.50
95,mrzgp,896.00,2.50
96,Maksonchik,888.00,2.50
97,111 BB,887.00,2.50
98,MQcc,880.50,2.50
99,huoyuanjia123,867.00,2.50
100,Dmig-21C,863.00,2.50
