Rank,Nickname,Points,Prize
1,hippo132327,5131.00,500.00
2,NEINICH,3980.00,420.00
3,Malong1993,3308.00,360.00
4,KOM TILL VASBY,3105.00,300.00
5,Nightwish !,2828.50,260.00
6,Mateo58,2505.50,220.00
7,RAMBAZZZAMBAAA,2497.00,190.00
8,DMTAlien,2220.00,160.00
9,Andrey Kuklin,2178.00,130.00
10,F Nuetzel,2146.50,110.00
11,IMBoofinRNBruv,1864.00,100.00
12,CALLIFYOUDARE,1847.00,90.00
13,AAlleyOOp,1682.00,80.00
14,Pennyswise,1679.00,80.00
15,jjs-1,1643.50,70.00
16,lIlIIlIIIllIlI,1612.50,70.00
17,Hantren,1492.00,60.00
18,Thirty-seven,1471.50,60.00
19,TheAgreeableBee,1241.00,50.00
20,ILoveYOuall,1211.00,50.00
21,DonnySoldier,1179.00,50.00
22,yilufa8,1120.00,50.00
23,Chanchi Lopez,1053.00,40.00
24,Mugi-Chan,1049.00,40.00
25,Dr Dessert,1015.00,40.00
26,DaVinchip,896.00,40.00
27,P Hasenburger,875.00,40.00
28,isoahti,866.00,40.00
29,nairayelen,862.00,30.00
30,Dont Be Shy,828.00,30.00
31,KaiSi2024,796.00,30.00
32,Osgiliath,769.50,30.00
33,Amnyam,746.00,30.00
34,Less is more@,735.00,30.00
35,ShizukaJp,705.00,20.00
36,LamboToni,702.00,20.00
37,N0I1MlT,699.00,20.00
38,WhataRiver,692.00,20.00
39,RogerroooONY,664.00,20.00
40,flavor is,645.50,20.00
41,GG Poker06,628.50,
42,Martimar,622.00,
43,Manuel Medley,608.00,
44,VielenDank,567.00,
45,wesly u,533.50,
46,money1111,502.00,
47,KKgoto,463.00,
48,FengMo-L,460.00,
49,Pathetic Beluga,417.00,
50,chumdog,404.00,
