Rank,Nickname,Points,Prize
1,Stephanie92,1801.00,25.00
2,Tarlund,1662.50,20.00
3,AveFenix-11,1457.50,17.00
4,Theosisza,1319.50,14.00
5,Were 05,1182.50,11.00
6,gomito10,881.00,9.00
7,Lucky Guy86,869.50,8.00
8,Scuffed,796.00,7.00
9,YourBunnyGG,791.00,6.00
10,ewpdfr,737.00,5.00
11,gram52,697.00,4.00
12,r0kk0s,679.00,3.50
13,A Gyurcsina,678.00,3.50
14,dalajlama666,651.00,3.00
15,GgHME,648.00,2.50
16,HZQ88,629.00,2.50
17,Mupi_Pupi,617.00,2.50
18,Lomocat,569.00,2.50
19,Bundie,543.00,2.00
20,zmiotewas,485.00,2.00
21,coffeedrinker,479.00,2.00
22,Rif UA,464.00,2.00
23,ALI-VENTURA,464.00,1.80
24,Zeeero777,460.00,1.80
25,tomorrowlandGG,457.00,1.80
26,diffuser,455.00,1.60
27,AsakuraHao,454.00,1.60
28,Bruh960118,448.50,1.60
29,Laziale,446.00,1.60
30,WarGodAres!!,427.50,1.40
31,hwlm,427.50,1.40
32,RuSom,423.00,1.40
33,Nechayson,422.00,1.40
34,BabyGato,422.00,1.20
35,JMRomo,421.00,1.20
36,JokerRoller,408.00,1.20
37,MrRedCrow,403.00,1.00
38,DayOneToday,396.00,1.00
39,tyvaoglu17,394.00,1.00
40,EShabardin,391.50,1.00
41,HardMickey,391.00,0.80
42,strongbaby,389.00,0.80
43,BlueDream96,388.00,0.80
44,jing5278,380.00,0.80
45,hrun,379.00,0.80
46,FABIOLAreg,364.00,0.80
47,PrinceMantis,362.00,0.80
48,longxuan,359.50,0.80
49,kingjackMF,359.00,0.80
50,kuijuikui,356.00,0.80
51,ApeiStacks,352.00,0.80
52,Marvelous19,348.00,0.80
53,Fer21-poker,344.00,0.80
54,yichen88_hk,343.00,0.80
55,LOL32212,343.00,0.80
56,Yetiii,335.00,0.80
57,OfPicA!,331.00,0.80
58,Seraphelix,328.00,0.80
59,rochinha55,323.00,0.80
60,Magistr,318.00,0.80
61,Greatest!,314.00,0.60
62,Artur Abatov,310.00,0.60
63,rakemashina,310.00,0.60
64,vvynn_,308.00,0.60
65,HowToLive,306.50,0.60
66,elveon88,305.00,0.60
67,Kkdog,304.00,0.60
68,Letsrock_,302.50,0.60
69,OoHaioO,302.50,0.60
70,GGgray,301.00,0.60
71,Vitality001,300.00,0.60
72,elbuda,299.00,0.60
73,aweer91,298.00,0.60
