Rank,Nickname,Points,Prize
1,bluffmachine,35418.00,400.00
2,nottoday23,33379.00,320.00
3,Scorpion-FH,33125.00,260.00
4,gagaluanchong,24660.00,220.00
5,kapitoshka,21802.00,200.00
6,ChopBlock,21265.00,180.00
7,kowzinhwoi,21215.00,160.00
8,HatefuI,19289.00,160.00
9,guiyu7,18665.00,140.00
10,Roger Fedex,18041.00,140.00
11,Baby-Vogel,16800.00,120.00
12,ffff0013,16309.00,100.00
13,Kebabshopowner,15379.00,80.00
14,Khalifa669,14563.00,80.00
15,aQp-thevagos,13737.00,60.00
16,Jinx Poker,13671.00,60.00
17,JellyBet,13463.00,60.00
18,casio40,13132.00,60.00
19,ahaiahia2,12896.00,50.00
20,Brilliance,12436.00,50.00
21,A2ZIT,12336.00,50.00
22,kongtiaobe,12143.00,50.00
23,Ivan lysyakov,12141.00,50.00
24,UuuuuuuupSwing,11730.00,50.00
25,SupremacyV1,11668.00,50.00
26,Supppppppp,11614.00,50.00
27,nattereri Kner,11563.00,50.00
28,ZFZSTAR,11473.00,50.00
29,bearwarrior_,10921.00,50.00
30,One More Rollie,10752.00,50.00
31,BAJIDA,10607.00,40.00
32,onettuk!,10419.00,40.00
33,rock 0421,10287.00,40.00
34,Mathew 100,10141.00,40.00
35,AegisX,9822.00,40.00
36,messica,9749.00,40.00
37,Dedyla,9677.00,40.00
38,RAMPAGE!!!,9651.00,40.00
39,Dakarzoo,9639.00,40.00
40,wummmm,9467.00,40.00
41,co0o0,9120.00,40.00
42,Yoan Merlo,8985.00,40.00
43,ButterflySpread,8832.00,40.00
44,TAO_BITTENSOR,8832.00,40.00
45,RushNCrush,8733.00,40.00
46,acdsacds,8678.00,40.00
47,owen33,8603.00,40.00
48,FocusOnBike,8552.00,40.00
49,Ndnb,8480.00,40.00
50,nicetime,8470.00,40.00
51,H Zanetti,8425.00,40.00
52,thegramos,8403.00,40.00
53,LuckymonkeyRO,8386.00,40.00
54,Coin1107,8384.00,40.00
55,Peace and l0ve,8212.00,40.00
56,wastetim1,8094.00,40.00
57,ARAKASAN,8041.00,40.00
58,willroddersnz,7956.00,40.00
59,DemiSoloQ,7930.00,40.00
60,apajiuwo,7796.00,40.00
61,Luckyzo3,7692.00,30.00
62,SniperYJ,7333.00,30.00
63,User7,7146.00,30.00
64,Holdemaron1,7049.00,30.00
65,StayPresent871,6969.00,30.00
66,Nocrik,6860.00,30.00
67,staeckd,6856.00,30.00
68,noodddllle,6760.00,30.00
69,0215-nam,6397.00,30.00
70,Catharsis,6388.00,30.00
71,huangjiadayi,6321.00,30.00
72,TufFish,6281.00,30.00
73,huangpqo,6212.00,30.00
74,Mu--Fasa,6193.00,30.00
75,jpokerlife,6168.00,30.00
76,Mrhiphop07,6155.00,30.00
77,Vani784,6130.00,30.00
78,andyyyyyyy,6116.00,30.00
79,MaxwellMaxwell,6025.00,30.00
80,HungryCroco21,6017.00,30.00
81,justluck22,6004.00,30.00
82,lpckw,5994.00,30.00
83,StringerB,5972.00,30.00
84,Guamiowmiow,5958.00,30.00
85,Freez96,5938.00,30.00
86,danshin,5926.00,30.00
87,solvernerd,5900.00,30.00
88,Sunflower seeds,5897.00,30.00
89,Robin Lecomte,5839.00,30.00
90,sineunnaepyun,5777.00,30.00
91,Al777lA,5731.00,30.00
92,Shanghai Machao,5717.00,30.00
93,Sickhumm,5681.00,30.00
94,O4O_55555,5621.00,30.00
95,anyi200,5608.00,30.00
96,Gary Chappell,5607.00,30.00
97,caotmxue,5601.00,30.00
98,JiaJia777,5583.00,30.00
99,Sparkels,5487.00,30.00
100,hsuan0527,5470.00,30.00
101,Jonas Lindkvist,5467.00,30.00
102,IWant2PlayAGame,5465.00,30.00
103,whyser4,5437.00,30.00
104,Chamod_,5431.00,30.00
105,coolhand91,5426.00,30.00
106,Gon Freecs,5424.00,30.00
107,dthm60dsa,5414.00,30.00
108,Onlyy2025,5412.00,30.00
109,omgimsolucky,5382.00,30.00
110,Kalin1024,5377.00,30.00
111,nika10,5343.00,30.00
112,Topmycorka,5329.00,30.00
113,Maisons94,5316.00,30.00
114,Kang taS,5311.00,30.00
115,SOQIS,5287.00,30.00
116,Clash LRC,5269.00,30.00
117,failome,5265.00,30.00
118,Sean Donovan,5258.00,30.00
119,KATSP45,5258.00,30.00
120,DameDolla5,5254.00,30.00
121,surge17,5252.00,30.00
122,Z3ru5,5248.00,30.00
123,dispose,5224.00,30.00
124,Runfazhou-,5205.00,30.00
125,W1thMyheart,5195.00,30.00
126,Alkwin,5190.00,30.00
127,KrumRygg,5171.00,30.00
128,weggmm,5162.00,30.00
129,tlhk,5156.00,30.00
130,krizhiki voloki,5145.00,30.00
131,THKsb,5142.00,30.00
132,Sinh To Ngon,5139.00,30.00
133,R4KEMACHINE,5133.00,30.00
134,rain2007,5112.00,30.00
135,S Nikitin,5096.00,30.00
136,Capy_,5079.00,30.00
137,Toolmakepoker,5076.00,30.00
138,P1728-3069,5076.00,30.00
139,baccaratgosu,5067.00,30.00
140,Repoio,5036.00,30.00
141,yuyugou,5006.00,
142,PilotAA,4960.00,
143,OceanW!sdom,4926.00,
144,00reoo,4839.00,
145,Nova--,4828.00,
146,Yammyy,4783.00,
147,TF92,4732.00,
148,suhhhh,4699.00,
149,bangsoojo,4687.00,
150,BLUFFANDPOPCORN,4550.00,
151,GarrettKK,4542.00,
152,Qu1ckS1lv3rZAOL,4522.00,
153,TheGodfather_1,4517.00,
154,tesourodamae,4512.00,
155,Viktor Colman,4495.00,
156,Mouse777,4484.00,
157,TrebleHao,4476.00,
158,C00KI3 M0NST3R,4380.00,
159,IamGroot,4372.00,
160,Berlin456,4347.00,
