Rank,Nickname,Points,Prize
1,Vldrklkz,4549.00,100.00
2,zhenbing1,4010.00,80.00
3,ShootnicKK,3937.50,65.00
4,under1sky,3881.50,50.00
5,weipoker617,3585.00,35.00
6,EVzer0_17,3209.50,25.00
7,7evenD,2785.00,20.00
8,sunrunsun,2741.00,16.00
9,Raduc-u,2432.50,13.00
10,Scugnizzopoker,2380.00,11.00
11,Fish298,2188.00,10.00
12,exqziv,2169.50,9.00
13,jiaojian,1823.50,9.00
14,AsFatalis,1763.00,8.00
15,AlphaZero@,1754.50,8.00
16,FredBarto,1682.00,8.00
17,Ryokan Taigu,1602.00,7.00
18,vainvainvainv,1457.50,7.00
19,Xobbu_Urpok,1437.00,7.00
20,MagicChicken,1436.00,7.00
21,69Maszek,1348.00,7.00
22,tutz88,1329.50,7.00
23,Caferacer1,1307.00,6.00
24,Shtani Vsrani,1302.00,6.00
25,bigDDstrawberry,1289.00,6.00
26,ultrafish69,1254.00,6.00
27,Shamatha,1187.00,6.00
28,WOSXWOS,1178.00,6.00
29,Stonebreaker004,1175.00,5.00
30,minacho,1171.50,5.00
31,Vla-Sof,1158.00,5.00
32,Roman_R,1148.00,5.00
33,M1ndPro99,1139.00,5.00
34,Terran_Ghost,1128.00,5.00
35,czzero,1104.00,5.00
36,Toruk Makto 777,1103.00,4.00
37,Andrei Coso,1093.00,4.00
38,Jing-Go,1083.50,4.00
39,kawabae,1069.00,4.00
40,LuckyHedgehog,1060.00,4.00
41,Stelus,1042.00,4.00
42,Artzense,1036.00,4.00
43,JoseMariaGG,1035.00,4.00
44,sharkcito89,1033.00,4.00
45,Gon Maitini,1031.50,4.00
46,NLBR,1020.00,4.00
47,One Nice,1013.00,4.00
48,22oo22,997.00,4.00
49,OH EM GEEE!,996.50,4.00
50,x-m8,983.00,4.00
51,Rallarsving,980.00,4.00
52,Zlie,964.00,4.00
53,Donatas Ba,941.00,4.00
54,Notgood258,913.00,4.00
55,ValevaPro,910.00,4.00
56,Rjcnzz,896.00,4.00
57,vip_uz,887.50,4.00
58,sexyAces11,887.00,4.00
59,slzlyczj,884.00,4.00
60,GR3N@D!3R,881.00,4.00
61,CaptainMamuW,873.00,4.00
62,1One_TIME1,868.00,4.00
63,MadThursday,833.00,4.00
64,HalconBlanco,827.00,4.00
65,LAFELLA1,821.00,4.00
66,ydacha123,809.00,4.00
67,BlindProtect0r,803.00,4.00
68,IAmReal,800.00,4.00
69,Smog77777,794.00,4.00
70,ssorinacho92,781.00,4.00
71,SonGoku89,779.00,3.00
72,QIQI0213,771.00,3.00
73,Diosito11,770.00,3.00
74,DonkBet64,763.50,3.00
75,i believe,749.50,3.00
76,fish0017,745.00,3.00
77,DaniDansen,731.00,3.00
78,ClauW,721.00,3.00
79,vacas21,719.00,3.00
80,FreshX,716.00,3.00
81,rougucha,708.00,3.00
82,NutsWithRedraw,697.50,3.00
83,LJ__GRAPPA,695.50,3.00
84,Mantrid,692.00,3.00
85,I Know Kung Fu,690.00,3.00
86,ArmanRaj,679.00,3.00
87,QuickCR,677.50,3.00
88,M3rlino,673.00,3.00
89,wFanw,672.00,3.00
90,Ampl!tuda,671.00,3.00
91,MacKO358,666.00,3.00
92,Dukan1991,661.00,3.00
93,shrimp44y,658.00,3.00
94,TePele,655.00,3.00
95,Palamo76,651.00,3.00
96,conan1,647.00,3.00
97,N0SELINA,643.00,3.00
98,GGVigiLande,641.00,3.00
99,admi6609,641.00,3.00
100,Euroman,638.00,3.00
101,Isobet,631.00,3.00
102,Agent00122,630.00,3.00
103,Liiftim,625.00,3.00
104,earfishyfishy,618.50,3.00
105,BellaCiao45,616.00,3.00
106,BluffForge,613.00,3.00
107,werduna,610.00,3.00
108,Hologenix,609.50,3.00
109,Technique786,606.00,3.00
110,POKERLOGIC20,606.00,3.00
111,Dimatte0,600.50,2.00
112,orbcrazyk,599.00,2.00
113,Zep451,595.00,2.00
114,aveces,594.00,2.00
115,molchun,592.00,2.00
116,KimBoyy,592.00,2.00
117,J0N SN0W,590.00,2.00
118,CuriMaster,577.00,2.00
119,DoubleLC,576.00,2.00
120,notoxic,573.00,2.00
121,Mihail Rudenko,570.00,2.00
122,BndkLevi89,566.00,2.00
123,GGNikitos,559.00,2.00
124,Fakeone1,558.00,2.00
125,Lavidabonita,556.00,2.00
126,NiKl20,554.50,2.00
127,Kai_Janu,551.50,2.00
128,DiamanteFF,547.00,2.00
129,gromSLO,544.00,2.00
130,p3ket3o,543.00,2.00
131,chesterspear,539.00,2.00
132,serask01,537.00,2.00
133,BoRich888,534.00,2.00
134,Chup3,532.00,2.00
135,Sudzy,531.50,2.00
136,Karawanga,529.00,2.00
137,dupa kota,528.00,2.00
138,SORINNNNN7,527.50,2.00
139,guDy-,527.00,2.00
140,lnsertnic,526.50,2.00
141,3747ZHT,526.00,2.00
142,Tee0,524.00,2.00
143,Mauser1909,523.00,2.00
144,rogalik,522.00,2.00
145,Ula_711,520.50,2.00
146,OCESOLAPA,517.00,2.00
147,Slavik Mas,516.00,2.00
148,EVA1326,515.00,2.00
149,Geng Xun,514.00,2.00
150,NotEasyMoney,513.50,2.00
151,MuichiroT,513.00,2.00
152,rentoxxx,512.00,2.00
153,Raygod1,511.00,2.00
154,IkKer,509.00,2.00
155,pers_ikG,506.00,2.00
156,zj44zhen123,504.00,2.00
157,Pompos4,503.00,2.00
158,Stein1994,495.50,2.00
159,ansonsososo,495.00,2.00
160,thesim,492.00,2.00
161,ARTIST[22],492.00,1.00
