Rank,Nickname,Points,Prize
1,Carantin1,41170.00,30.00
2,Liamjames,36772.00,25.00
3,Asthma88,35200.00,21.00
4,Canis Majori,33872.00,21.00
5,BluffCa7cher,33480.00,17.00
6,Viktor_Krupin,31750.00,17.00
7,GODHAND!,31091.00,13.00
8,BBProMax,28853.00,13.00
9,lemon7uice,28120.00,10.00
10,HZQ88,27735.00,10.00
11,Galtran,24112.00,7.00
12,ele mesmo,22540.00,5.00
13,Caoooo,22462.00,5.00
14,greencircle,21822.00,5.00
15,Konetblizok,21577.00,5.00
16,saha3746,21167.00,4.50
17,ycbtr,21051.00,4.50
18,Rake4high,20242.00,4.00
19,fishhunter5,20228.00,4.00
20,pkrm,20218.00,4.00
21,Thierry2026,20171.00,3.50
22,Sora 2,20077.00,3.50
23,Fedor_Gar,18957.00,3.50
24,DaniGG,18539.00,3.50
25,KighS,18297.00,3.00
26,Scarlet,17090.00,3.00
27,Mazzilla_87,17038.00,3.00
28,DP-HHH,16285.00,3.00
29,Do 4Love,16029.00,3.00
30,MC_BAD,15408.00,2.50
31,KLVEN,15031.00,2.50
32,Djaga-,15011.00,2.50
33,Thaddy10,14991.00,2.50
34,ThisNutss,14171.00,2.50
35,Jsatoooo,13586.00,2.50
36,SupaVegi,13557.00,2.00
37,P-V-A-V-777,13555.00,2.00
38,Overdose11,13521.00,2.00
39,fols203,13219.00,2.00
40,puteez,13179.00,2.00
41,XNoEasyWayOutX,13016.00,2.00
42,wealen,13000.00,2.00
43,Snash1777,12838.00,2.00
44,Chielos,12622.00,2.00
45,Cratosgen,12417.00,2.00
46,kingyour,12236.00,2.00
47,N0m@d,12233.00,2.00
48,baanger,12163.00,2.00
49,LTristeFigura,12096.00,2.00
50,xSHOGUNx,11667.00,2.00
51,Che crazy,11614.00,2.00
52,Alexorloffs,11470.00,2.00
53,siuptult,11439.00,2.00
54,alexandr9391,11435.00,2.00
55,btblktr,11271.00,2.00
56,8VSSproGO-88,11238.00,2.00
57,Emelya_,11077.00,2.00
58,IrishkanamoemBB,11067.00,2.00
59,BBJP2026,11036.00,2.00
60,eddepkr,10797.00,2.00
61,TrueteIIer,10716.00,1.80
62,Shuurgan_D,10697.00,1.80
63,rdxo,10681.00,1.80
64,glorytohk,10629.00,1.80
65,tecnobareyrider,10534.00,1.80
66,eighth,10507.00,1.80
67,ginodon,10468.00,1.80
68,Egglet,10287.00,1.80
69,Electric_cpf47,10216.00,1.80
70,965408065,10144.00,1.80
71,P9980-7665,10143.00,1.50
72,Grrrrry,10040.00,1.50
73,monkincity,10028.00,1.50
74,Deficento,10007.00,1.50
75,shadro,9930.00,1.50
76,bashr,9838.00,1.50
77,nztone_1,9617.00,1.50
78,Paparazzl,9554.00,1.50
79,pocketjames,9483.00,1.50
80,Noctar,9411.00,1.50
81,gglina,9217.00,1.40
82,hello1432,9131.00,1.40
83,QuieteFujiSnail,9062.00,1.40
84,Mamonchik!,9058.00,1.40
85,makaronii,8983.00,1.40
86,ToyTeddyBear,8912.00,1.40
87,dimas1156,8850.00,1.40
88,Gassmed,8756.00,1.40
89,Oopsushi,8656.00,1.40
90,tumbler11,8654.00,1.40
91,GGLoveYou4Eva,8601.00,1.40
92,Edwardlove7,8591.00,1.40
93,Mukola1995,8561.00,1.40
94,Tores!,8556.00,1.40
95,A Rentgen,8556.00,1.40
96,SweetEmotions,8511.00,1.40
97,TerenceDrill,8385.00,1.40
98,BruceLY,8377.00,1.40
99,All-IN-SANE,8231.00,1.40
100,sh1rsh,8217.00,1.40
101,nikkkto,8198.00,1.20
102,Teddis,8164.00,1.20
103,Katolian,8122.00,1.20
104,sweetaon,7956.00,1.20
105,KosVik777,7951.00,1.20
106,NhatNam0403,7905.00,1.20
107,nionioscyp,7901.00,1.20
108,Juliuspoe,7877.00,1.20
109,Dr_Gregory,7815.00,1.20
110,NanoSamokat,7791.00,1.20
111,anti gto,7790.00,1.20
112,ZhangFei00,7786.00,1.20
113,martindinenno,7720.00,1.20
114,zMaryuS1,7579.00,1.20
115,ThinkTwiz,7577.00,1.20
116,DedNV,7562.00,1.20
117,Artem Tishkovec,7548.00,1.20
118,NetAgent1,7547.00,1.20
119,BolshoyPush,7459.00,1.20
120,wQQt,7436.00,1.20
121,Altunin M,7431.00,1.10
122,tekke[N],7411.00,1.10
123,69Denis,7370.00,1.10
124,lkhjstcvb,7350.00,1.10
125,No___Mercy,7326.00,1.10
126,Mizter,7261.00,1.10
127,FAwotaFA!PEpe,7197.00,1.10
128,airberun_gg,7193.00,1.10
129,WinterOMG,7177.00,1.10
130,fa guo du shen,7163.00,1.10
131,tasmanian888,7152.00,1.10
132,SmallEdge,7109.00,1.10
133,nimitawa,7087.00,1.10
134,100Kx1Y,7081.00,1.10
135,G_T_U,7066.00,1.10
136,SrBluffer,7013.00,1.10
