Rank,Nickname,Points,Prize
1,BIG FISH AK,3057.00,50.00
2,y99777,3001.00,44.00
3,Rai_pkr,2606.00,38.00
4,mmzuihao,2397.00,32.00
5,keledong,2350.00,28.00
6,faltoyano,2319.00,24.00
7,Robot001,2098.00,20.00
8,WezzNL,2032.00,17.00
9,Never Lie,1921.00,15.00
10,HamzVV,1880.00,13.00
11,Dudubab,1876.00,11.00
12,lneitralka2,1790.00,10.00
13,ontheway888,1766.00,9.00
14,ggpkAA88,1765.00,8.00
15,Z_E_B997,1755.00,7.00
16,Jinwandalaosu,1491.00,7.00
17,JoePuke,1420.00,6.00
18,OpenShot,1387.00,6.00
19,dashjkg,1268.00,5.00
20,NiceTryKid,1237.00,5.00
21,Kostya Semernoy,1127.00,4.00
22,Alioosha,1090.00,4.00
23,Arete1,1033.00,4.00
24,xkl7777,965.00,4.00
25,007_Demonster,952.00,4.00
26,Kapttmakris,888.00,4.00
27,Pejep,886.00,4.00
28,noeasywayouts,870.00,3.00
29,Iris29,862.00,3.00
30,DopamineMachine,844.00,3.00
31,Alebare,837.00,3.00
32,Flush696,836.00,2.50
33,Little brother,829.00,2.50
34,RoOimKangaRoO,811.00,2.50
35,LoveGGRiver,799.00,2.50
36,JohnBruno,799.00,2.50
37,MENHOMORALES,789.00,2.50
38,zyt668899,768.00,2.50
39,Cassio,762.00,2.50
40,DarioJ,744.00,2.00
41,tf20230808,743.00,2.00
42,Robbi66,738.00,2.00
43,xiaoer18,729.00,2.00
44,I lovE Pokepok,703.00,2.00
45,Krafit74,641.00,2.00
46,simonun,640.00,2.00
47,St@nislavskiy,603.00,2.00
48,SoHoLaBu2026,599.00,2.00
49,MonsterPlanet,595.00,2.00
50,Alchemist_SR,592.00,2.00
51,Joker_86,591.00,1.60
52,Winner_UA,589.00,1.60
53,ParAleX!,576.00,1.60
54,QueEsLaVida,576.00,1.60
55,OH EM GEEE!,574.00,1.60
56,xiaobao_123,572.00,1.60
57,Rjoseph,572.00,1.60
58,m_lebedev1811,566.00,1.60
59,m@cter,557.00,1.60
60,Tuality,553.00,1.60
61,binan,542.00,1.20
62,Vildeanu,535.00,1.20
63,besodepez,532.00,1.20
64,Kai0ken,531.00,1.20
65,Mushroom@TCL,523.00,1.20
66,Antirius,520.00,1.20
67,fullfocus_gg,515.00,1.20
68,BeerendBotje,511.00,1.20
69,RangeBreaker,505.00,1.20
70,mardez,504.00,1.20
71,nik32ru,497.00,1.00
72,luohao158,497.00,1.00
73,Diamondhands1,495.00,1.00
74,Wrongtimes_,494.00,1.00
75,2ylsy,488.00,1.00
76,xixiyu,481.00,1.00
77,l111111111,479.00,1.00
78,Sandovlal,474.00,1.00
79,020-x-020_,468.00,1.00
80,KkbbmmdD,449.00,1.00
81,ddlong1,447.00,1.00
82,cachefole,432.00,1.00
83,Kurmis78,428.00,1.00
84,6ixth Man,427.00,1.00
85,Oleg Eropkin,423.00,1.00
86,BINXIANhanxin,421.00,1.00
87,funcYYY,408.00,1.00
88,adaonegao,398.00,1.00
89,mhdta,393.00,1.00
90,stonefish911,389.00,1.00
91,il4ick,383.00,0.50
92,kako007,378.00,0.50
93,tesgPL,375.00,0.50
94,NicknameMaster,375.00,0.50
95,DAY-DAY UP,369.00,0.50
96,A3166,365.00,0.50
97,Vova_out,364.00,0.50
98,MaskedMaverick,357.00,0.50
99,WannaCar,349.00,0.50
100,Flaco 77,348.00,0.50
101,nanLying,345.00,0.50
102,ahsjsj1000,344.00,0.50
103,Aphex Twin,343.00,0.50
104,pkJust,342.00,0.50
105,LYD0MAN,337.00,0.50
106,MeGaFaN,336.00,0.50
107,StiksonS,329.00,0.50
108,AfterThirdBeer,328.00,0.50
109,bossymaster,327.00,0.50
110,DayDayUPhhh,326.00,0.50
111,GGLIXAO,324.00,0.50
112,Ziyy,322.00,0.50
113,Torin say,320.00,0.50
114,chenwh16365,312.00,0.50
115,HonorOfKings,312.00,0.50
116,Moon Soon,308.00,0.50
117,finch79,307.00,0.50
118,R0bur-,305.00,0.50
119,oIo_mea,305.00,0.50
120,fengge1018,303.00,0.50
