Rank,Nickname,Points,Prize
1,Fishku,3765.00,500.00
2,NEINICH,2693.00,420.00
3,M Filinovich,2681.00,360.00
4,KOM TILL VASBY,2388.00,300.00
5,CrispyPump,2167.00,260.00
6,ll Pinguino,1909.00,220.00
7,hippo132327,1901.00,190.00
8,Hantren,1820.00,160.00
9,Mateo58,1695.00,130.00
10,HillSizeToHS,1595.00,110.00
11,Dr Dessert,1530.00,100.00
12,ILoveYOuall,1522.00,90.00
13,Marikaza,1466.00,80.00
14,Andrey Kuklin,1355.00,80.00
15,jjs-1,1218.00,70.00
16,RAMBAZZZAMBAAA,1075.00,70.00
17,PaulwalkeRR,973.00,60.00
18,Raf TMNT,964.00,60.00
19,AbundanceFlow,937.00,50.00
20,Haarlem 91,936.00,50.00
21,N0I1MlT,927.00,50.00
22,Avmeza,803.00,50.00
23,Pathetic Beluga,796.00,40.00
24,P Hasenburger,779.00,40.00
25,Joseph Warren,735.00,40.00
26,Mikhail Kotov,727.00,40.00
27,Always0nT0p,714.00,40.00
28,L0rdL0yly,696.00,40.00
29,NOOOWAY,685.00,30.00
30,Chanchi Lopez,679.00,30.00
31,Gabor Burgony,662.00,30.00
32,isoahti,615.00,30.00
33,Vis Telimus,613.00,30.00
34,Karkirkurkarkor,569.00,30.00
35,Abanlan,567.00,20.00
36,Mister_MJ,561.00,20.00
37,M Papiernik,558.00,20.00
38,DieZIEGE,548.00,20.00
39,Awakening2222,515.00,20.00
40,Eli Burrita,496.00,20.00
