Rank,Nickname,Points,Prize
1,Beer y GinTonic,723.50,1200.00
2,N Evdokimov,696.00,800.00
3,Luuk Gieles,410.00,550.00
4,SHIHKA777,401.00,430.00
5,zengyihao19,395.00,390.00
6,Lukas Hosl,383.00,350.00
7,M Papiernik,367.50,320.00
8,Fakerbymywold,364.00,290.00
9,Matheus Souza,353.00,260.00
10,P Sekinger,319.00,240.00
11,RIMV0RD,303.00,220.00
12,Siebe Hartog,299.00,200.00
13,Nyuli Tibor,290.50,180.00
14,George Froggatt,261.00,170.00
15,Jean Lhuillier,251.00,160.00
16,LiterallyPohui,241.00,160.00
17,Checazzofai,240.00,150.00
18,BasiniK,226.00,140.00
19,P Hasenburger,215.50,130.00
20,Zeljko Tokic,182.00,120.00
21,Plsdontbluff,178.50,120.00
22,Angelo Krom,174.50,110.00
23,PINK FLOYD,167.00,110.00
24,FitzyE,163.00,100.00
25,AV3RAGE,162.00,100.00
26,xiaozhhen,156.00,
27,Nuno Ascensao,143.50,
28,Cameron Couch,142.00,
29,Smallcatsz,137.00,
30,Dano Vloemans,122.00,
31,Roeland Peeks,113.00,
32,Melker Almleaf,107.00,
33,Gergo Zsiros,106.00,
34,R Gabdullin,97.00,
35,David Lacasa,96.00,
36,FunnySuny,91.00,
37,WhataRiver,80.00,
38,Gabor Burgony,74.00,
39,knxwledge,74.00,
40,Raf TMNT,73.00,
