Rank,Nickname,Points,Prize
1,hippo132327,4151.00,500.00
2,Fishku,3648.00,420.00
3,counterfactual,2925.50,360.00
4,Andrey Kuklin,2766.50,300.00
5,KOM TILL VASBY,2455.00,260.00
6,PaulwalkeRR,2332.00,220.00
7,Dr Dessert,1651.00,190.00
8,P Hasenburger,1604.00,160.00
9,Marikaza,1599.50,130.00
10,Mateo58,1552.00,110.00
11,morfondu,1395.50,100.00
12,VielenDank,1371.00,90.00
13,N0I1MlT,1336.00,80.00
14,Vis Telimus,1336.00,80.00
15,Roulette,1328.00,70.00
16,money1111,1115.00,70.00
17,WhataRiver,1086.50,60.00
18,DMTAlien,1086.00,60.00
19,L0rdL0yly,1059.50,50.00
20,Hantren,999.00,50.00
21,Raf TMNT,987.00,50.00
22,Mugi-Chan,910.00,50.00
23,Diego Emperador,908.00,40.00
24,Abanlan,897.00,40.00
25,metranos,824.00,40.00
26,Joseph Warren,811.50,40.00
27,Always0nT0p,794.00,40.00
28,Jin Chen,681.00,40.00
29,Less is more@,668.50,30.00
30,CALLIFYOUDARE,648.00,30.00
31,Shiny__Flakes,636.50,30.00
32,Mister_MJ,630.50,30.00
33,jjs-1,603.00,30.00
34,ILoveYOuall,599.00,30.00
35,Chanchi Lopez,596.00,20.00
36,DonnySoldier,577.00,20.00
37,ll Pinguino,522.00,20.00
38,JasonPro7,521.00,20.00
39,Palatschinken,496.00,20.00
40,Ragdoll17,476.00,20.00
