Rank,Nickname,Points,Prize
1,ThugPolk,1156.00,1400.00
2,Michael Weiss,1030.00,800.00
3,A Goncharov,960.00,500.00
4,Kuzushi,946.00,380.00
5,OpenPalm,886.50,320.00
6,SHEEZY,736.00,300.00
7,Cameron Couch,637.00,280.00
8,Vlad Archybasov,628.00,280.00
9,Gooodcards,501.00,260.00
10,TropicalTilt,493.00,240.00
11,J Tacoronte,490.00,220.00
12,Pedro Toledo,489.00,220.00
13,J Laczkowski,468.00,200.00
14,Matjaz Vogrinec,454.00,200.00
15,N Dobrachev,398.00,180.00
16,Paul Gregg,356.00,180.00
17,P Sekinger,326.00,180.00
18,I MP I,324.00,160.00
19,goeasyonmeplzty,319.00,160.00
20,VietJetAir,292.00,160.00
21,A Zgirouski,280.00,160.00
22,Sharp red hands,273.50,140.00
23,G Kovari,265.00,140.00
24,SBSBDSB,261.50,140.00
25,N Evdokimov,259.50,140.00
26,D Kaladjurdjevic,238.00,140.00
27,Zeljko Tokic,236.00,140.00
28,Jonathan___,232.50,120.00
29,dom_sz8b8,225.00,120.00
30,Melker Almleaf,221.00,120.00
31,Agustin Coelli,219.00,120.00
32,George Pittam,207.00,100.00
33,Siebe Hartog,194.00,100.00
34,Sergei Pronin,193.00,100.00
35,CiuciMima,190.00,100.00
36,SprasesAces,189.00,100.00
37,tapiro,183.00,100.00
38,naturalnoob,179.50,100.00
39,Alex Wejdrup,173.00,100.00
40,P0kerd0g777,169.00,100.00
