Rank,Nickname,Points,Prize
1,Marius Gierse,1279.50,800.00
2,Jan Rullkoetter,1021.50,550.00
3,H Pesonen,1011.00,400.00
4,Antonio Scala,802.00,280.00
5,Scott Corbett,597.00,200.00
6,Teufelhohle!,573.00,160.00
7,Laboorieroo,572.00,140.00
8,Andrew Tate III,563.00,120.00
9,Michael Weiss,540.50,110.00
10,Animal8,518.50,110.00
11,DISFRUTA,513.00,100.00
12,Mr_TA73,489.00,100.00
13,VendaS,470.00,90.00
14,V Nebogin,466.00,90.00
15,Zeljko Tokic,458.00,90.00
16,RocketCake,450.50,80.00
17,GrahamGooch,418.00,80.00
18,R Gabdullin,410.00,80.00
19,Ming-Li,405.00,80.00
20,Toni Verlander,392.50,70.00
21,IIllIIllI,383.00,70.00
22,Alex Wejdrup,381.50,70.00
23,Rodrigo Paredes,358.00,70.00
24,Niv Heled,340.00,70.00
25,Robin Lacey,333.50,70.00
26,Zoltan Vrancsik,330.00,70.00
27,StitCx,309.00,70.00
28,G Kovari,271.00,60.00
29,Pathetic Beluga,265.00,60.00
30,IQunder40,255.00,60.00
31,dms_root,248.00,60.00
32,Imstar2,243.50,60.00
33,Gabor Burgony,241.00,60.00
34,Lavoisier,232.00,60.00
35,BerryTTT,228.50,60.00
36,AtsuA,226.00,60.00
37,ZCwz1995,215.50,60.00
38,N Evdokimov,212.00,60.00
39,FrequencyRaiser,197.00,60.00
40,I Kapnopoulos,193.00,60.00
41,KhaleesiFire,191.00,50.00
42,WorkAlpha,187.00,50.00
43,dom_sz8b8,185.00,50.00
44,OneMoreEspresso,180.00,50.00
45,MyMonkeyToldMe2,176.00,50.00
46,Levente Szabo,169.00,50.00
47,A Zgirouski,166.00,50.00
48,B__0__S__S,155.00,50.00
49,Tim Rabey,150.00,50.00
50,GL_MGL,143.00,50.00
51,Flafercina,141.00,50.00
52,IAmThePope,137.00,50.00
53,And Stoenescu,135.00,50.00
54,a_xing_,125.00,50.00
55,J Tacoronte,123.00,50.00
56,MachoAppa,123.00,50.00
57,K Markakis,122.00,50.00
58,cascoonss,121.00,50.00
59,FunAmsterdam,119.00,50.00
60,GoBIGGERR,118.00,50.00
61,respect_oh,118.00,
62,Evgeny Nazarev,115.50,
63,backtorussia,114.00,
64,VHDY,111.00,
65,I MP I,106.00,
66,psyhoagromor,105.00,
67,Ian_ok,105.00,
68,BushL,99.00,
69,John Galt!,98.00,
70,Ahmed@@@,97.00,
71,Diego A Torres,96.00,
72,P Sekinger,94.00,
73,Matjaz Vogrinec,93.00,
74,WonderChen,90.00,
75,nika10,86.00,
76,shuto3588,86.00,
77,JBSMJ,85.00,
78,OneDecision,84.00,
79,benimaru1,84.00,
80,Dirlanda,83.00,
