Rank,Nickname,Points,Prize
1,Anybix,2136.00,120.00
2,Brave Riu,2031.00,90.00
3,yahubom,1906.00,70.00
4,Noctiluca,1711.00,55.00
5,whitespir1t,1311.00,40.00
6,StoicValue,1300.00,30.00
7,YourJinx,927.00,25.00
8,x-m8,902.00,20.00
9,Projakepro,792.00,15.00
10,kali7ar,760.00,12.00
11,Elden_King,752.00,11.00
12,JstDoIt,703.00,11.00
13,OverbetOracle,670.00,10.00
14,Kilo Czar,624.00,10.00
15,fish0017,603.00,9.00
16,Fosteris1,593.00,9.00
17,ZHANG SIYI,589.00,9.00
18,forrestrun,547.00,8.00
19,Prince Dastan,544.00,8.00
20,SilentAllIn,540.00,8.00
21,Geronas,527.00,7.00
22,PiccoloOo,497.00,7.00
23,Love9998,489.00,7.00
24,GIVEMEUP99,479.00,7.00
25,Phoenix Lee,476.00,7.00
26,EasyKn0wn,451.00,6.00
27,smokepvc,443.00,6.00
28,m0ns33,437.00,6.00
29,LelouchLulu,435.00,6.00
30,xNkjc,430.00,6.00
31,Santrope!,428.00,6.00
32,Louis 2K Vu,423.00,6.00
33,Flurksenstein,412.00,6.00
34,bussinnutz,409.00,6.00
35,Y3llowL1ne,405.00,6.00
36,Freesttyller,401.00,5.00
37,NoCapJ,401.00,5.00
38,brozevv,380.00,5.00
39,JeeJee888,367.00,5.00
40,ChequieroVer,360.00,5.00
41,Paylance,359.00,5.00
42,LostMyMindset,356.00,5.00
43,rk1602,354.00,5.00
44,SpaceColonist,345.00,5.00
45,ShamelessDonk,342.00,5.00
46,Asdepicass,338.00,5.00
47,johneyc,337.00,5.00
48,Lamusydupacicho,333.00,5.00
49,Pesm11,331.00,5.00
50,ThinValueOnly,327.00,5.00
51,DarkArts,322.00,5.00
52,SNUPOKER,318.00,5.00
53,Elieta,315.00,5.00
54,ProHodPot,312.00,5.00
55,ArtofWaar,312.00,5.00
56,cvb106106,308.00,5.00
57,ZFYDX,298.00,5.00
58,lampatrampa,298.00,5.00
59,lyw123,278.00,5.00
60,Carnerahh,276.00,5.00
61,Jssjjs,270.00,4.00
62,NameLess__,264.00,4.00
63,rekt_lol,261.00,4.00
64,Tamag0tchi,257.00,4.00
65,Strawbeans,254.00,4.00
66,OopsJack,246.00,4.00
67,fishking02,244.00,4.00
68,clove7,243.00,4.00
69,Cingaria12,241.00,4.00
70,yangfilm,241.00,4.00
71,rita64,239.00,3.50
72,Northblue304,239.00,3.50
73,Zapyastemastera,239.00,3.50
74,sunrunsun,237.00,3.50
75,elqw,236.00,3.50
76,lookal1ve,234.00,3.50
77,slimdunk,229.00,3.50
78,htmht,222.00,3.50
79,FlopZillaPro,220.00,3.50
80,Nikitamble,220.00,3.50
81,o_--_o,219.00,3.50
82,Lashby,219.00,3.50
83,Otecgoda,217.00,3.50
84,Ukaex,214.00,3.50
85,semire,206.00,3.50
86,1RBIS,204.00,3.50
87,IanDowie,199.00,3.50
88,neo79,196.00,3.50
89,For Funy,196.00,3.50
90,tomf100,191.00,3.50
91,Rangerer,189.00,3.50
92,www568,188.00,3.50
93,HercegNovij,188.00,3.50
94,Vexilo,188.00,3.50
95,Franquito1,188.00,3.50
96,styzxc,187.00,3.50
97,nestorbloque,187.00,3.50
98,ibetyoupayme,186.00,3.50
99,Kevinkobe,186.00,3.50
100,Tiedh,183.00,3.50
101,Paupaus,183.00,3.00
102,oioidgg,182.00,3.00
