Rank,Nickname,Points,Prize
1,Dr- Gener,6979.00,120.00
2,Alichka4444,6520.50,100.00
3,Yuanbaojie,6275.00,80.00
4,miracle49,6216.00,65.00
5,mmzuihao,5719.50,50.00
6,ggbao11,5329.50,40.00
7,LXHY0058,4957.50,35.00
8,KOORA3,4913.00,30.00
9,MingTao 2026,4341.50,25.00
10,Crazy_Lizzi,4255.00,20.00
11,dydutzOO,4175.00,15.00
12,leveleleven!,4145.00,14.00
13,Smokey Nagata,3619.00,13.00
14,Ridikulus,3574.00,12.00
15,Beblebabla,3547.00,11.00
16,NVNNUV,2820.50,11.00
17,yar_stein,2771.00,10.00
18,MrManok,2636.00,10.00
19,2026luck,2634.50,9.00
20,AAron AArlson,2582.00,9.00
21,lengjingw,2455.00,8.00
22,perpenpen,2428.50,8.00
23,lucasino21,2331.00,8.00
24,TwichCqspoke,2216.00,7.00
25,Roly Poly,2146.00,7.00
26,Max Idiot Vibe,2105.00,7.00
27,M1ckey1616,2016.00,7.00
28,Jiangpoker,1981.00,7.00
29,DanielNegrean,1838.00,6.00
30,Jonito100,1829.00,6.00
31,xiaobawang3,1770.00,6.00
32,lkjhgfdsazxcvbn,1740.00,6.00
33,AkademiaS,1723.00,6.00
34,x 3nduranc3 x,1709.00,6.00
35,Nikovich11,1700.00,6.00
36,_mastodont_,1694.50,5.00
37,GGXiaoXiaMi,1682.00,5.00
38,Aphex Twin,1654.00,5.00
39,Catabh,1647.00,5.00
40,Godess_Of_Poker,1586.00,5.00
41,Chr1sl00ng,1574.00,4.00
42,MaxWin go allin,1569.00,4.00
43,SpleenRiffa,1509.00,4.00
44,mffff333,1497.50,4.00
45,SIRIE,1474.00,4.00
46,LICHARDO,1464.00,4.00
47,Ara66,1443.50,4.00
48,MKP [Ginta],1413.00,4.00
49,GRGGBB,1383.00,4.00
50,VP34,1364.00,4.00
51,Leon_zik,1359.00,4.00
52,Ski2diee,1355.00,4.00
53,AxeSea,1352.00,4.00
54,YanJXiaoQ,1350.00,4.00
55,Old_sixth,1307.00,4.00
56,Megechi Kham,1306.00,4.00
57,elpatolucas,1269.00,4.00
58,DragonBenoni,1249.00,4.00
59,TTTgogogo,1247.00,4.00
60,ololopush,1235.00,4.00
61,TenGoHamBree,1216.00,3.00
62,EVILIO,1195.00,3.00
63,macjp,1188.00,3.00
64,0tB_RedBar0n,1187.00,3.00
65,john88889999,1162.50,3.00
66,Alex240789,1128.00,3.00
67,Dr_ Fish,1126.50,3.00
68,Restart focus1,1095.00,3.00
69,Shadow2024,1093.00,3.00
70,macfaelan,1081.00,3.00
71,S0Blessed,1080.00,3.00
72,gmeister75,1047.00,3.00
73,Igor Dyadyuk,1047.00,3.00
74,1baNoTakaramono,1041.00,3.00
75,Vlad Grossu,1030.00,3.00
76,Tom0135,1024.00,3.00
77,Anarion2,993.00,3.00
78,willo777,991.00,3.00
79,goodlunky,991.00,3.00
80,OidMortales,983.00,3.00
81,f1shhunter,979.00,3.00
82,Hateful_8th,977.00,3.00
83,SrWolpo,977.00,3.00
84,xiaobangbang,970.00,3.00
85,StomatoloGG,967.00,3.00
86,Vemis,964.00,3.00
87,EV_Burn3r,959.00,3.00
88,quimebasallo,942.00,3.00
89,Kiss997,938.00,3.00
90,Roma1111,930.00,3.00
91,Bibz86,909.00,2.50
92,vasslan,894.00,2.50
93,GGDerrick,879.00,2.50
94,AsKingMatt,872.00,2.50
95,Saint Craftsman,864.00,2.50
96,reco2026,851.00,2.50
97,Wifecoach,843.50,2.50
98,lukou111,843.00,2.50
99,Wilbo mack,827.00,2.50
100,Strange things,815.00,2.50
