Rank,Nickname,Points,Prize
1,Vesper_31,29567.00,600.00
2,fensehaiyang,26987.00,500.00
3,ZitaHT,26641.00,450.00
4,wastetim1,25497.00,400.00
5,Mandark1,24826.00,350.00
6,AutopilotGod,24432.00,350.00
7,imafish2,24302.00,300.00
8,tripleberou,22692.00,300.00
9,Sunflower seeds,21536.00,250.00
10,You will see,21045.00,250.00
11,huangjiadayi,20331.00,210.00
12,V Zheleztsov,20039.00,170.00
13,F!ddlesticks,19906.00,130.00
14,nattereri Kner,19633.00,110.00
15,BabyRR,18665.00,90.00
16,suoliaop,17185.00,90.00
17,KochouShinobu,16764.00,90.00
18,yawning,16610.00,90.00
19,wqwqe,15661.00,90.00
20,HikkaMikka,15279.00,80.00
21,Du Rove,14475.00,80.00
22,TheDukeOfFrnli,14438.00,80.00
23,S1mple12,13824.00,80.00
24,Mr-KissKiss,13425.00,80.00
25,calvin_poker,13314.00,80.00
26,wintsai,12756.00,80.00
28,Rain Main,12662.00,80.00
29,wei2huge,12469.00,80.00
30,HeIios,12146.00,80.00
31,slabii,11773.00,70.00
32,kejisimidaooo,11766.00,70.00
33,HomoLudens,11407.00,70.00
34,H Pesonen,11207.00,70.00
35,Sukuna666,11115.00,70.00
36,FMaristino,10996.00,70.00
37,R9ckroll,10714.00,70.00
38,ll_Kiwicito_ll,10433.00,70.00
39,Evanfish69,10140.00,70.00
40,Anastasi0,9885.00,70.00
41,ahaiahia2,9590.00,60.00
42,MmmoXue,9582.00,60.00
43,MonsantoP,9578.00,60.00
44,Amelia lin,9248.00,60.00
45,meast,9242.00,60.00
46,WhakaTaka,9223.00,60.00
47,Gary Chappell,9141.00,60.00
48,El Gugondo,8899.00,60.00
49,The chucky,8891.00,60.00
50,FunnyFellow,8724.00,60.00
51,StayPresent871,8387.00,60.00
52,baccarat12,8208.00,60.00
53,SuperNanonova,7999.00,60.00
54,Nelfi,7748.00,60.00
55,Tran3009,7417.00,60.00
56,Chairman888,7382.00,60.00
57,Muhahaa,7329.00,60.00
58,Ivan lysyakov,7099.00,60.00
59,nicetime,7074.00,60.00
60,Pud Wud,6944.00,60.00
61,ChopBlock,6763.00,60.00
62,Pascal Hartmann,6715.00,60.00
63,Nikolo_Budkin,6682.00,60.00
64,ELENA1305,6653.00,60.00
65,Purechaox,6624.00,60.00
66,tlhk,6602.00,60.00
67,Muerte_,6593.00,60.00
68,SniperYJ,6553.00,60.00
69,zxloba,6322.00,60.00
70,KotnascherEugen,6228.00,60.00
71,Tsoquinha,6196.00,60.00
72,Stable Genius,6185.00,60.00
73,betbetBUBBLES,6112.00,60.00
74,Mishandled,6111.00,60.00
75,maofanxin,6086.00,60.00
76,pangxiong27,6086.00,60.00
77,trollbag,6078.00,60.00
78,KuanYiLi,6078.00,60.00
79,Zzyy1,6051.00,60.00
80,Joseph Warren,6044.00,60.00
81,Clash LRC,6012.00,60.00
82,Sr Coffee,5948.00,60.00
83,pokermonies,5911.00,60.00
84,BoloBoss,5876.00,60.00
85,Rake2High,5873.00,60.00
86,MichaBlocks,5851.00,60.00
87,Kartenklatscher,5837.00,60.00
88,TakeMyTilt,5836.00,60.00
89,StringerB,5827.00,60.00
90,Yumebiter,5774.00,60.00
91,SwitzerGrace,5736.00,60.00
92,qwer737,5733.00,60.00
93,fish-cht,5706.00,60.00
94,PR0D!GY,5680.00,60.00
95,La Pinta,5676.00,60.00
96,mshcbrowb,5630.00,60.00
97,tortoisekiller,5610.00,60.00
98,Ricky Mao,5591.00,60.00
99,Bighorse,5590.00,60.00
100,Chinese charyan,5577.00,60.00
101,I Run It Once,5568.00,
102,Coin1107,5538.00,
103,wjhymh198455,5492.00,
104,Paul Castellano,5440.00,
105,crazyOK,5398.00,
106,Take a Bow,5217.00,
107,sonnabakara,5159.00,
108,TTNTTNTT,5152.00,
109,Kekkek,5088.00,
110,Brickt63,5023.00,
111,areyouready-,4997.00,
112,liuyidao021430,4993.00,
113,panglou,4951.00,
114,zcgddz,4893.00,
115,xKILLERx,4883.00,
116,lBMSO,4636.00,
117,Win win king,4533.00,
118,kejisimida,4496.00,
119,Biazutti,4488.00,
120,GodWantsMeToBET,4464.00,
