Rank,Nickname,Points,Prize
1,Grizs,1705.00,25.00
2,MissAivil,1657.00,20.00
3,Ullaulle,1283.00,17.00
4,Stephanie92,1225.00,14.00
5,LucasG06,1083.50,11.00
6,WinterOMG,1008.50,9.00
7,FuegoNaBabylon,987.50,8.00
8,jemushka,975.50,7.00
9,DNIAN23,960.00,6.00
10,ThugFish,952.00,5.00
11,GG4ever,903.50,4.00
12,Ihtiologul,849.50,3.50
13,MiVlAl,842.00,3.50
14,eljot1411,705.00,3.00
15,Gun-N,652.00,2.50
16,sergio ryz,601.00,2.50
17,fish139527,594.00,2.50
18,elveon88,558.00,2.50
19,AberaKadaberA,551.00,2.00
20,infiniti W,548.00,2.00
21,strelok74vip,525.00,2.00
22,Move On Up,514.00,2.00
23,ZaLeaPoN!,507.50,1.80
24,CheckRaiseElek,504.00,1.80
25,JUEGAJR17,502.50,1.80
26,LittleLuckPlz,479.00,1.60
27,monkincity,448.00,1.60
28,0koligsh,447.00,1.60
29,ichithekill,442.00,1.60
30,KakIgrat69,437.50,1.40
31,KSanych,419.00,1.40
32,dEMOnPOKERS,418.00,1.40
33,YourMoneyTaker,416.00,1.40
34,xwhitedead,415.00,1.20
35,BlueDream96,414.50,1.20
36,Nikolai218,413.00,1.20
37,olesaf,396.00,1.00
38,el eternauta,396.00,1.00
39,bogyta,395.50,1.00
40,lee fang wei,394.50,1.00
41,flitspaal,393.00,0.80
42,Amboon,390.00,0.80
43,CRMAllan,379.00,0.80
44,David Waa,373.50,0.80
45,grnsett,373.00,0.80
46,ludusvadevilis,371.00,0.80
47,ForFun85,351.00,0.80
48,Tokyo-Joe,348.00,0.80
49,Plazebo,345.00,0.80
50,Rusty Wite,342.50,0.80
51,FLOORCA,339.00,0.80
52,Kaptain_Ahab,336.00,0.80
53,Jeff Beson,330.00,0.80
54,A Gyurcsina,325.00,0.80
55,gkec33,321.00,0.80
56,Makwinter,318.00,0.80
57,ArronBushnell,317.00,0.80
58,nickwildejr,301.00,0.80
59,BlackMAIL7,299.00,0.80
60,barbaneraZSU,296.50,0.80
61,Tu_Flo_Raz,292.00,0.60
62,fish1131,291.00,0.60
63,hwlm,289.00,0.60
64,25thSattelit,288.00,0.60
65,Suri-Jackpot,285.00,0.60
66,I am PokerKing,283.00,0.60
67,Push72s,282.00,0.60
68,Lazarte-,281.00,0.60
69,dianabolic,278.50,0.60
70,Harvey Specter!,274.00,0.60
71,Sapran17,273.00,0.60
72,NewSoul1983,271.00,0.60
73,Akramov,270.50,0.60
74,alibaba_ma,270.50,0.60
75,machineninefour,268.00,0.60
76,antopok,266.00,0.60
