Rank,Nickname,Points,Prize
1,BTC BACK,45576.00,150.00
2,fsxyncg668,41026.00,110.00
3,maybe net,32970.00,100.00
4,No1Bluffs,29955.00,90.00
5,Kalthorr,28282.00,80.00
6,vetal2k,27946.00,80.00
7,RiverCore,27325.00,70.00
8,Nathannnn,27149.00,70.00
9,houguoyu,27130.00,60.00
10,Tourbillonback,25538.00,60.00
11,QZX-A@,24840.00,50.00
12,Zilchws,23993.00,40.00
13,buzta,23315.00,30.00
14,GhostPants,23047.00,20.00
15,fishfry2026,22327.00,16.00
16,JACKYHU,21537.00,16.00
17,Fritzie,21495.00,15.00
18,Blindsight-,20476.00,15.00
19,ANDYLAU927,19754.00,15.00
20,GGVigiLande,18552.00,14.00
21,lukaaso,17717.00,14.00
22,nl-50,17039.00,14.00
23,sst9,17006.00,14.00
24,Lost yourself,16819.00,13.00
25,penguino90,16554.00,13.00
26,dead420,16517.00,13.00
27,Blue!CE,16362.00,13.00
28,kean1992,16087.00,12.00
29,DaFeJA,15893.00,12.00
30,VIKTAR0000,15767.00,12.00
31,Hedss,15688.00,12.00
32,Rasta_life,15563.00,12.00
33,yxlucky,15555.00,11.00
34,linuspoker,15250.00,11.00
35,SeredaMSK,15234.00,11.00
36,DUNDERBICEPS,15128.00,11.00
37,Mocny1991,14712.00,11.00
38,PIPOCA,14624.00,10.00
39,Elonone,14513.00,10.00
40,kangdaniel,14235.00,10.00
41,Scentegg,13167.00,9.00
42,KeepCalmPL,13026.00,9.00
43,Endl3ssBattl3,12852.00,9.00
44,gebixiaowang,12837.00,9.00
45,jinyugong,12822.00,9.00
46,jay201,12729.00,9.00
47,110HW@MP651,12159.00,9.00
48,theboywholies,12097.00,9.00
49,YTDHE,12059.00,9.00
50,HTG8912,12041.00,9.00
51,Super SetMan,11953.00,9.00
52,SAFEPOKER MVP,11715.00,9.00
53,Alex Alvarado,11584.00,9.00
54,golden sun,11460.00,9.00
55,LongGGw,11338.00,9.00
56,INA00a51,11230.00,9.00
