Rank,Nickname,Points,Prize
1,George Froggatt,614.50,1200.00
2,Roman Duong,612.50,800.00
3,VietJetAir,451.00,550.00
4,PINK FLOYD,383.00,430.00
5,N Evdokimov,359.50,390.00
6,zengyihao19,291.50,350.00
7,OpenPalm,281.00,320.00
8,PadThaiYung,253.50,290.00
9,Agustin Coelli,248.00,260.00
10,R Gabdullin,244.00,240.00
11,Davide Suriano,162.50,220.00
12,Raf TMNT,156.00,200.00
13,AV3RAGE,153.00,180.00
14,Owl Howell,142.00,170.00
15,P Sekinger,128.00,160.00
16,L Cao,124.00,160.00
17,Siebe Hartog,121.00,150.00
18,NOOOWAY,118.50,140.00
19,I MP I,116.00,130.00
20,RIMV0RD,108.00,120.00
21,A Cvetkovic,101.00,120.00
22,Zeljko Tokic,98.00,110.00
23,CiuciMima,91.00,110.00
24,TropicalTilt,75.00,100.00
25,Cameron Couch,72.00,100.00
