Rank,Nickname,Points,Prize
1,Osgiliath,873.50,1200.00
2,LiterallyPohui,610.50,800.00
3,P Hasenburger,582.00,550.00
4,psyhoagromor,571.00,430.00
5,OpenPalm,481.50,390.00
6,BasiniK,465.50,350.00
7,David Lacasa,444.00,320.00
8,Zeljko Tokic,393.00,290.00
9,Siebe Hartog,370.00,260.00
10,P Sekinger,321.00,240.00
11,J Schusteritsch,313.00,220.00
12,M Papiernik,286.00,200.00
13,cherry2022,281.50,180.00
14,Sharp red hands,268.00,170.00
15,RIMV0RD,250.00,160.00
16,N Evdokimov,249.00,160.00
17,George Pittam,244.00,150.00
18,Beer y GinTonic,243.00,140.00
19,Mister_MJ,214.00,130.00
20,PINK FLOYD,199.00,120.00
21,AV3RAGE,197.50,120.00
22,I MP I,194.00,110.00
23,FunnySuny,174.00,110.00
24,And Stoenescu,163.50,100.00
25,Nyuli Tibor,160.00,100.00
26,Dano Vloemans,159.00,
27,Pagenotfound4o4,146.00,
28,R Gabdullin,144.00,
29,G Kovari,140.00,
30,Matheus Souza,132.00,
31,Ditto1031,126.00,
32,yangGAD,125.00,
33,emaida,119.50,
34,Roeland Peeks,119.00,
35,U Sidoranka,115.00,
36,Ilia Trusov,110.00,
37,somehours,108.00,
38,NoRiverMercy,96.50,
39,Nuno Ascensao,93.00,
40,thatpokerguy,89.00,
