Rank,Nickname,Points,Prize
1,BBProMax,43405.00,60.00
2,evgen222555,40001.00,45.00
3,HungThinh1706,36569.00,35.00
4,xSHOGUNx,35638.00,35.00
5,godofmm,33982.00,30.00
6,Malyshev Sergey,31329.00,30.00
7,Cro_SS,28588.00,25.00
8,Jcbob1,28299.00,25.00
9,Slemik91,27706.00,20.00
10,Jason_zhao,27058.00,20.00
11,BBBBXM,24355.00,16.00
12,Spasm,22835.00,12.00
13,lil dizzy,22484.00,10.00
14,1000000TWD,22106.00,8.00
15,hesoyam0,21982.00,7.00
16,P9688-1660,21911.00,7.00
17,ericopavon,20393.00,7.00
18,SIXFIGURE,19242.00,7.00
19,Attack3r9,18854.00,6.00
20,Hardy Nit,18029.00,6.00
21,rayo7272,17654.00,6.00
22,hsrf,17577.00,6.00
23,xzy11,17133.00,6.00
24,BearJaguar,17040.00,5.00
25,star_array,17038.00,5.00
26,PlxFoldThis,16448.00,5.00
27,Damon W,16235.00,5.00
28,Alin2026,16149.00,5.00
29,Csad25,16144.00,4.50
30,IanYang47,16072.00,4.50
31,The Matrixx,15844.00,4.50
32,Gittan,15412.00,4.50
33,D0n3,15212.00,4.50
35,furry goodness,15161.00,4.00
36,M0nsterkill,15036.00,4.00
37,Majjavos,14792.00,4.00
38,GGG-111,14428.00,4.00
39,Hungry Beatle,13988.00,4.00
40,AXAX99,13979.00,4.00
41,Sizma,13939.00,3.50
42,DonkeyLogic,13867.00,3.50
43,mary_htj,13572.00,3.50
44,lesantos1101,13183.00,3.50
45,Synux,13140.00,3.50
46,crapupdown,12771.00,3.50
47,Paya_DJ,12756.00,3.50
48,kiddra,12691.00,3.50
49,7phoenix7,12563.00,3.50
50,GavinGame,12526.00,3.50
51,yanguo111,12167.00,3.50
52,paradoksja,11876.00,3.50
53,HL554416,11824.00,3.50
54,Beleuta Alin,11727.00,3.50
55,PiluginKirill,11648.00,3.50
56,KK kingk,11514.00,3.50
57,SLikk,11502.00,3.50
58,RveltAces32,11455.00,3.50
59,HumbleJake,11451.00,3.50
60,SasuCajbeC,11407.00,3.50
61,fernando6333,11341.00,3.50
62,G4NSTA,11193.00,3.50
63,Stanley_ho,11188.00,3.50
64,NeedMoreGamble,11137.00,3.50
65,fOgEl26,11137.00,3.50
66,Allenzheng,11114.00,3.50
67,lmperfectionist,11024.00,3.50
68,KaizyPoker,10915.00,3.50
69,OriginalKingTM,10883.00,3.50
70,Apofisnake,10813.00,3.50
71,MrArspy,10803.00,3.50
72,KusoBaloo,10638.00,3.50
73,WJ_S1mple,10551.00,3.50
74,Romisrus,10417.00,3.50
75,mikiemck,10349.00,3.50
76,SeregaSust,10212.00,3.50
77,MGreen,10194.00,3.50
78,Wero!,10050.00,3.50
79,D4nipoker,10037.00,3.50
80,Anonymous12,10004.00,3.50
81,Yandex1123,9949.00,3.00
82,Sangre _Yoven,9803.00,3.00
83,dungbattaoallin,9778.00,3.00
84,JmeJme,9759.00,3.00
85,Yu_Den,9599.00,3.00
86,RW29,9532.00,3.00
87,Broken-Rice,9512.00,3.00
88,2Hours,9479.00,3.00
89,ByTeRMiHa,9452.00,3.00
90,SinDiva,9435.00,3.00
91,kabishou,9408.00,3.00
92,WEEDANDNUTS,9399.00,3.00
93,nimomo,9395.00,3.00
94,Coronzon,9359.00,3.00
95,Tamagochi57rus,9227.00,3.00
96,Kinzorx,9122.00,3.00
97,Sharhan3795,9090.00,3.00
98,Ls59,9086.00,3.00
99,Ethan Peng,9010.00,3.00
100,rellikmirp,8948.00,3.00
101,P4536-5045,8933.00,3.00
102,suoha9527,8858.00,3.00
103,verguiliano93,8810.00,3.00
104,CrushOrFold,8782.00,3.00
105,Koguma,8765.00,3.00
106,rharyell,8739.00,3.00
107,Flase,8652.00,3.00
108,Iucky poker,8625.00,3.00
109,Just Poppin!,8586.00,3.00
110,Olesya Psaunova,8566.00,3.00
111,LCHB,8553.00,3.00
112,Hermy[Nit],8518.00,3.00
113,4ydo_o,8469.00,3.00
114,Blunt Man,8367.00,3.00
115,Double Two2 2,8339.00,3.00
116,aatony,8168.00,3.00
117,RaDiKN,8158.00,3.00
118,noloves,8132.00,3.00
119,poker202626,8101.00,3.00
120,LuckyOne_BR,8082.00,3.00
