Rank,Nickname,Points,Prize
1,vmestozavodika,38438.00,600.00
2,onlyfishhhhhhhh,32094.00,500.00
3,ZYGG008,30417.00,450.00
4,leitingbao,29811.00,400.00
5,David Keta,29118.00,350.00
6,TheDukeOfFrnli,26138.00,350.00
7,vzgjcsorn,25592.00,300.00
8,fanghuazx,25489.00,300.00
9,lusabfpx,25012.00,250.00
10,A Selimhanov,24379.00,250.00
11,H Pesonen,22686.00,210.00
12,liangdushe,22492.00,170.00
13,Rick Rule,20994.00,130.00
14,DENKI-D,20944.00,110.00
15,vxwtormc,20797.00,90.00
16,Bagoy,20386.00,90.00
17,KZth3fish,20267.00,90.00
18,ALEXX08,18896.00,90.00
19,EvilSm1Le,16122.00,90.00
20,Kalthorr,16093.00,80.00
21,Ginette39,15207.00,80.00
22,Rake2High,14163.00,80.00
23,ForwardOnly,13568.00,80.00
24,Buchicanga,13443.00,80.00
25,Bobby_Fisher@,13239.00,80.00
26,Douglas Queiroz,13156.00,80.00
27,darionoDhad,13049.00,80.00
28,wei2huge,12410.00,80.00
29,DDooDDoo,12155.00,80.00
30,kkchena,12044.00,80.00
31,V Zheleztsov,11960.00,70.00
32,panglou,11730.00,70.00
33,NoArmor_,11625.00,70.00
34,Nikolo_Budkin,11485.00,70.00
35,Orange_Minus,11155.00,70.00
36,ki19,10967.00,70.00
37,xixi945,10941.00,70.00
38,HaveAAdream_1,10801.00,70.00
39,WuSaQi,10466.00,70.00
40,Tinpooooo,10161.00,70.00
41,AmitRomem,10152.00,60.00
42,ll_Kiwicito_ll,10019.00,60.00
43,Baktung,9834.00,60.00
44,mm789789,9631.00,60.00
45,coral3,9572.00,60.00
46,nattereri Kner,9545.00,60.00
47,lkmzzzz,9257.00,60.00
48,Woody Pride,9153.00,60.00
49,strAdele,8895.00,60.00
50,Supppppppp,8889.00,60.00
51,HumanityExp!871,8715.00,60.00
52,Tikiti,8613.00,60.00
53,Cyph3rr,8553.00,60.00
54,pokermonies,8491.00,60.00
55,DOMINATE__,8455.00,60.00
56,Specter0007,8440.00,60.00
57,KATSP45,8429.00,60.00
58,FunnyFellow,8393.00,60.00
59,FengRY,8331.00,60.00
60,rosseneri,8311.00,60.00
61,Thesis,7905.00,60.00
62,Brickt63,7692.00,60.00
63,Vinicius C,7581.00,60.00
64,Lonely Psalm,7260.00,60.00
65,LunarWisp,7073.00,60.00
66,noodddllle,6870.00,60.00
67,Yipee,6804.00,60.00
68,MIK301,6640.00,60.00
69,Metsuki-Sutemi,6567.00,60.00
70,HORN3T,6550.00,60.00
71,Tudou456,6545.00,60.00
72,sp1ros,6425.00,60.00
73,Clairv0yant,6404.00,60.00
74,Tanemaku,6358.00,60.00
75,HillSizeToHS,6315.00,60.00
76,vietpho123,6208.00,60.00
77,shape of heart,6190.00,60.00
78,L Tsoca,6183.00,60.00
79,Senritsu Sakana,6160.00,60.00
80,wuziqi,6159.00,60.00
81,MiskaKiski,6156.00,60.00
82,BethHarmon2026,6153.00,60.00
83,XianxianOO30,6140.00,60.00
84,iamfatty,6121.00,60.00
85,TakeMyTilt,6085.00,60.00
86,kwn_,6078.00,60.00
87,johnmart,6060.00,60.00
88,RavenZz_,6057.00,60.00
89,B Riemann,6037.00,60.00
90,cyhnjupt7,6033.00,60.00
91,Kabens,6024.00,60.00
92,Snackerjack,6023.00,60.00
93,Trlove20,6011.00,60.00
94,huangpqo,6009.00,60.00
95,GGEZGG,5998.00,60.00
96,Felix Hu,5996.00,60.00
97,fish_,5990.00,60.00
98,yingxionga,5986.00,60.00
99,cthhkcw5,5974.00,60.00
100,csagile9,5970.00,60.00
101,GoSuV,5945.00,
102,Fernando1326,5830.00,
103,JustafleshWound,5705.00,
104,biigbluewhale,5530.00,
105,SsssssH,5423.00,
106,Ivan lysyakov,5385.00,
107,Superman33!,5273.00,
108,NeNaZavode,5199.00,
109,shiipster,5195.00,
110,Noiz_Riot_HTM47,5131.00,
111,CocaCola_jmt,5051.00,
112,bbb135di,4970.00,
113,RockRockRock,4968.00,
114,Naive Boy,4965.00,
115,DonatikS,4865.00,
116,Tslugxx,4829.00,
117,WOORI_,4744.00,
118,C0nanKun,4575.00,
119,ParisDedes,4441.00,
120,Icecream Xu,4417.00,
