Rank,Nickname,Points,Prize
1,Player__456,2828.00,350.00
2,Sukuna666,2519.00,270.00
3,GeminiPro,3900.00,210.00
4,ForwardOnly,2200.00,170.00
5,Thesis,1755.00,130.00
6,Nikolai D,1724.00,100.00
7,WiIITheWise,1704.50,80.00
8,Gaffero,1622.00,60.00
9,Stevie Jazz,1575.00,50.00
10,IWILLKOYOU,1375.00,50.00
11,successus247,1342.00,40.00
12,MateyM47,1270.00,40.00
13,sawyuer,1268.00,30.00
14,Caipirinhas,1053.00,30.00
15,Blackmelody,1983.00,30.00
16,FriendlyGambool,959.00,30.00
17,llIlllIIlI,891.00,25.00
18,ascended,1579.00,25.00
19,AlexTheGreatMKD,882.00,25.00
20,griselllda,848.00,25.00
21,AdAugusta,845.00,25.00
22,JC Saavedra,813.00,25.00
23,pingguo16promax,795.00,25.00
24,Barry1961,744.00,20.00
25,15 years wasted,721.00,20.00
26,CatETH,708.00,20.00
27,Jeronemoon,704.00,20.00
28,pangxiong27,666.00,20.00
29,Hugh_Hustler,662.00,20.00
30,Lorne Malvo,645.00,20.00
31,SimbaJoJo,626.50,20.00
32,shtrfgb,607.00,20.00
33,XiaoMing1220,588.50,20.00
34,MaestroRUS,565.00,15.00
35,yujiangjunchong,557.00,15.00
36,pardama,555.00,15.00
37,ggcapilla,552.00,15.00
38,ReiLuizinho,549.00,15.00
39,El Apostochito,530.00,15.00
40,Kakic,512.00,15.00
41,DhandoInvestor,511.00,15.00
42,iantampolski,502.00,15.00
43,dodouzi,495.50,15.00
44,Fubon Angel666,875.00,15.00
45,UntilClimax,471.00,15.00
46,Hyperventilatin,463.00,15.00
47,phillips9999,924.00,15.00
48,Call Me Tincho,454.00,15.00
49,Anheqiaobei,452.50,15.00
50,kolaz03,450.50,15.00
51,Evannnnnnn,890.00,15.00
52,AlwaysTripping,443.00,15.00
53,Murakami14,433.00,15.00
54,C Chassagne,431.00,15.00
55,easyGameasyLife,425.00,15.00
56,Jomeiker,421.00,15.00
57,Dreamyen1987,689.00,15.00
58,Lialko,396.00,15.00
59,GCZ138,387.50,15.00
60,TheGreedy,387.00,15.00
61,wpfwap00,381.50,15.00
62,Sassh,372.00,15.00
63,mikekal98,369.00,15.00
64,krosse-hosse,367.00,15.00
65,Nightwish !,360.00,15.00
66,R Malakhov,351.00,15.00
67,G Aleksanian,343.00,15.00
68,JackOVO,342.00,15.00
69,pilaram95,337.00,15.00
70,BBeatClownfish,326.00,15.00
71,S-carlett,324.00,10.00
72,SinisiMike,316.00,10.00
73,flowstate23,308.00,10.00
74,pekson12,307.00,10.00
75,BuggA22,401.00,10.00
76,ccll_zzqq,300.00,10.00
77,EV_Machine,286.00,10.00
78,tOxic_toxiC,567.00,10.00
79,LoumTchaouna20,281.00,10.00
80,CradleOfLove,279.00,10.00
81,for_my_daronne,278.00,10.00
82,D19181716,273.00,10.00
83,FlexMode,271.00,10.00
84,Unreadable888,264.00,10.00
85,GiorDream,261.00,10.00
86,Duncanfau,489.00,10.00
87,Pampascione,254.00,10.00
88,Deep Water,253.00,10.00
89,Chipopotamus,253.00,10.00
90,MANNERCG,249.00,10.00
91,doubledeft,242.00,10.00
92,Shai2okC,239.00,10.00
93,toutiewang,236.00,10.00
94,laur9910,235.00,10.00
95,jasfasola,228.00,10.00
96,QQXXNN,223.50,10.00
97,WannaParties,220.00,10.00
98,Ryaza,216.00,10.00
99,ferinka,215.00,10.00
100,4llinner,210.00,10.00
101,atisecteam,205.00,10.00
102,FearMeMate404,203.00,10.00
103,Nikita_205,203.00,10.00
104,ABCD-2023,197.00,10.00
105,BluecolD,196.50,10.00
106,Pubba,196.00,10.00
107,Woodman1969,192.00,10.00
108,Christy23,192.00,10.00
109,21reas0ns,188.00,10.00
110,Domboricrew,187.00,10.00
