Rank,Nickname,Points,Prize
1,joaking223,1890.50,500.00
2,Bankrollcall,1777.00,400.00
3,AiKami,1701.00,320.00
4,Zlata Roka,1413.50,260.00
5,StatiCKy,1230.00,210.00
6,Ticheross,1178.50,170.00
7,wild garza,1109.00,140.00
8,NitKarmita,1032.00,110.00
9,TWTFB580,813.00,90.00
10,IMALLINBABY,772.00,70.00
11,Filip685,734.50,70.00
12,G Reis Santos,722.00,60.00
13,derHeinrich,691.00,60.00
14,IntoTheVoid,683.00,60.00
15,ooo118,636.00,60.00
16,gaussianBoy,631.00,60.00
17,H Pesonen,599.00,60.00
18,Petr Bartagov,590.00,50.00
19,Wind Warning,569.00,50.00
20,LosMuchosHeapos,562.00,50.00
21,flowstate23,558.00,50.00
22,KrumRygg,548.00,50.00
23,FinkisEinhorN,548.00,50.00
24,YourSweetLover,483.00,50.00
25,Miihael Keehl,478.00,40.00
26,BuenaSuerte@,459.00,40.00
27,Silverstoneia,453.00,40.00
28,AA!AA!AA,453.00,40.00
29,NOOOWAY,451.00,40.00
30,Lavoisier,451.00,40.00
31,heineken45,448.50,40.00
32,MMelo,448.00,40.00
33,iBetYouCall!,415.00,40.00
34,jungbrian,409.00,40.00
35,Hugh_Hustler,406.00,40.00
36,Limpwienerhans,382.50,40.00
37,C4shUnutsG4i,380.00,30.00
38,Tabbypoint,371.50,30.00
39,fish130,364.00,30.00
40,Marc McLaughlin,329.00,30.00
41,Dirlanda,327.00,30.00
42,M Golinski,322.00,30.00
43,FrequencyRaiser,301.00,30.00
44,GenerousGod,301.00,30.00
45,lenman555,298.00,30.00
46,David Lacasa,297.00,30.00
47,SolidOldDog,280.00,30.00
48,GuidoBellido,273.00,30.00
49,EthereaI,272.00,30.00
50,tan god,243.00,30.00
51,Rodrigo Paredes,241.50,30.00
52,G Aleksanian,226.00,30.00
53,Tsoquinha,222.00,30.00
54,scaramouche@,221.00,30.00
55,Btrthnyou,216.00,30.00
56,Yyyyyyyyyc,213.00,30.00
57,killer_4747,212.00,30.00
58,kexibushi,208.50,30.00
59,s1nifreM,206.50,30.00
60,And Stoenescu,195.00,30.00
61,JustdoIt53,194.00,25.00
62,Bmarci0906,192.50,25.00
63,Giocatore88,180.00,25.00
64,knxwledge,175.00,25.00
65,ImTHEcharlie,172.00,25.00
66,fangfeiaa,169.00,25.00
67,Sonychoi1,168.00,25.00
68,easyGameasyLife,167.00,25.00
69,pedicel,166.50,25.00
70,JustaChad,164.00,25.00
71,Zoltan Vrancsik,160.00,25.00
72,MyChipsRGreasy!,160.00,25.00
73,Domboricrew,159.00,25.00
74,JinchengTF,159.00,25.00
76,naturalnoob,158.00,25.00
77,DWASS,157.00,25.00
78,agamerr,154.00,25.00
79,t0phu,153.00,25.00
80,lLoveMyself,152.00,25.00
81,Marco Fontanella,152.00,25.00
82,Lucas Landa,151.00,25.00
83,Misha Inner,150.00,25.00
84,Luzak1,148.50,25.00
85,Pavel Meshkov,146.00,25.00
86,Andrew Tate III,146.00,25.00
87,teamace,145.50,25.00
88,Wait for it!,144.00,25.00
89,MrT0801,144.00,25.00
90,Lisan al-Gaib!,142.00,25.00
91,Lang ji,142.00,
92,SanMichel969,139.00,
93,PR0D!GY,138.50,
94,V Nebogin,138.00,
95,Jinx Poker,133.00,
96,Cheers!,132.00,
97,magneto77,131.00,
98,Nikos2025,129.00,
99,Deucesand7s,129.00,
100,ZitaHT,122.00,
