Rank,Nickname,Points,Prize
1,ForwardOnly,31074.00,600.00
2,HumanityExp!871,29112.00,500.00
3,David Keta,28925.00,450.00
4,chen9996,23690.00,400.00
5,yzmlpaem,21311.00,350.00
6,TTddeecccc1313,21251.00,350.00
7,GraveMindd,21099.00,300.00
8,1010gosu,20032.00,300.00
9,miyu_02,19647.00,250.00
10,Douglas Queiroz,19120.00,250.00
11,A Selimhanov,18301.00,210.00
12,Sandr1xc,17364.00,170.00
13,ToxicF[][][][]r,15255.00,130.00
14,eybalpqzdw,15150.00,110.00
15,Vesper_31,15016.00,90.00
16,pokermonies,14893.00,90.00
17,laoyuwangka,14869.00,90.00
18,OtB_BlueShark,13298.00,90.00
19,sp1ros,13089.00,90.00
20,YouHesitate,12807.00,80.00
21,Specter0007,12073.00,80.00
22,HaveAAdream_1,11987.00,80.00
23,rosseneri,11972.00,80.00
24,JeetKuneDo,11577.00,80.00
25,Majino,11413.00,80.00
26,KharaziSAN,11298.00,80.00
27,WhakaTaka,11130.00,80.00
28,toy52,10778.00,80.00
29,ArminPokz,10737.00,80.00
30,morfondu,10604.00,80.00
31,Thesis,10258.00,70.00
32,y3jnIfiO03,9480.00,70.00
33,GiorDream,9347.00,70.00
34,kellynina,9008.00,70.00
35,SunsetBvd,8873.00,70.00
36,Proswwsa2020,8796.00,70.00
37,Nevan Chang,8783.00,70.00
38,EvilSm1Le,8699.00,70.00
39,El3vatePoker,8562.00,70.00
40,Rake2High,8499.00,70.00
41,HikkaMikka,8482.00,60.00
42,Scorpioboy,8334.00,60.00
43,L0ve MaKer,7956.00,60.00
44,Stur Ungar,7951.00,60.00
45,Brickt63,7912.00,60.00
46,NoArmor_,7850.00,60.00
47,Juan Marquez,7840.00,60.00
48,Ivan lysyakov,7452.00,60.00
49,ParisDedes,7429.00,60.00
50,Bagoy,7040.00,60.00
51,Trato!,7031.00,60.00
52,nattereri Kner,6870.00,60.00
53,kkchena,6765.00,60.00
54,Bankom@t,6760.00,60.00
55,Cyph3rr,6653.00,60.00
56,Snackerjack,6591.00,60.00
57,Koun no kitsune,6571.00,60.00
58,DOMINATE__,6553.00,60.00
59,Melker Almleaf,6539.00,60.00
60,I Run It Once,6538.00,60.00
61,SyncXWin73,6347.00,60.00
62,rektiss,6297.00,60.00
63,Quiet North,6285.00,60.00
64,SHUTUPMONEY,6224.00,60.00
65,fish_,6223.00,60.00
66,nutsp,6170.00,60.00
67,HillSizeToHS,6149.00,60.00
68,BlueVoid,6145.00,60.00
69,L Tsoca,6123.00,60.00
70,Dennis Henn,6092.00,60.00
71,RoA34,6032.00,60.00
72,onlyfishhhhhhhh,6023.00,60.00
73,ALEXX08,6014.00,60.00
74,Tom_tm,5995.00,60.00
75,Stormreaver,5959.00,60.00
76,Kruzzzin,5955.00,60.00
77,Sebastianer,5928.00,60.00
78,Tanemaku,5830.00,60.00
79,ruguowo,5788.00,60.00
80,V Zheleztsov,5718.00,60.00
81,Clairv0yant,5668.00,60.00
82,VoidWalker 1,5620.00,60.00
83,bao_ragasa,5592.00,60.00
84,Gogettaaa,5582.00,60.00
85,darionoDhad,5578.00,60.00
86,ChopBlock,5577.00,60.00
87,Expedition33,5554.00,60.00
88,trollbag,5550.00,60.00
89,always8,5486.00,60.00
90,YourSwanSong,5457.00,60.00
91,IWILLKOYOU,5418.00,60.00
92,Halfy Potter,5384.00,60.00
93,iamfatty,5348.00,60.00
94,GGEZGG,5342.00,60.00
95,Robin Lecomte,5334.00,60.00
96,zhanlangna,5290.00,60.00
97,Tenng,5288.00,60.00
98,Hey________Bong,5282.00,60.00
99,malamanera23,5186.00,60.00
100,Abcji,5167.00,60.00
