Rank,Nickname,Points,Prize
1,Nightwish !,4299.00,150.00
2,Kiss997,3400.00,120.00
3,Paszuly,3273.00,100.00
4,Roly Poly,2635.00,85.00
5,SzymonK,2470.00,70.00
6,Ping_Tian,2378.00,55.00
7,U-C-O,2202.00,45.00
8,shake ying,2140.00,35.00
9,A-BAO,2120.00,30.00
10,am riduri,1869.00,25.00
11,Smeargle,1866.00,25.00
12,Valteriod,1801.00,20.00
13,Wonderpool,1799.00,20.00
14,SeatFive,1705.00,20.00
15,RogerroooONY,1684.00,18.00
16,lukaaso,1610.00,18.00
17,KoosWerkloos,1556.00,16.00
18,gogo_jungle,1552.00,16.00
19,InFlowState,1541.00,15.00
20,jay2k47,1531.00,14.00
21,RSNL,1439.00,13.00
22,MateeCocido,1436.00,13.00
23,DiepBaoAnh,1396.00,12.00
24,Edelweiss128,1328.00,12.00
25,iDrnk3nFalcn_69,1311.00,11.00
26,MikaPaasonen,1280.00,11.00
27,hongshan1,1220.00,11.00
28,Super_Hans_,1204.00,10.00
29,V9527V,1154.00,10.00
30,777 [] 777,1120.00,10.00
31,BuNkR_B,1078.00,9.00
32,yushen@,1006.00,9.00
33,Lets Get it Onn,999.00,9.00
34,cccccchh,968.00,8.00
35,S Scherbovsky,964.00,8.00
36,5_hawn,963.00,8.00
37,FFartso,924.00,8.00
38,LovelyMaJun,921.00,7.00
39,Plutonium239,918.00,7.00
40,Chan Chu,908.00,7.00
41,111XXX,903.00,6.00
42,BaddTeddy,871.00,6.00
43,ohyes2026,817.00,6.00
44,Always Allin,804.00,6.00
45,Gandalf Sax Guy,782.00,6.00
46,Rulito2K,778.00,6.00
47,Restart focus1,772.00,6.00
48,neverfoldes,768.00,6.00
49,macfaelan,768.00,6.00
50,SCounterS,759.00,6.00
51,M1ckey1616,728.00,5.00
52,MaG T,697.00,5.00
53,Carthor,682.00,5.00
54,xuanxuan2024,669.00,5.00
55,tres-deuce,658.00,5.00
56,SpravaMyasoBlt,657.00,5.00
57,samgwan,648.00,5.00
58,CALLIFYOUDARE,636.00,5.00
59,Fishhead,623.00,5.00
60,Roger Fedex,600.00,5.00
